id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log(Sqrt(Abs((Abs((Abs(Exp(Exp(t0))) ^ t1)) ^ (x0 - (((Log(Log(x1)) * t2) / t3) * t4)))))) - (Sqrt(Abs(Exp(Sin(Sin(((Sin((x0 - (Log(Log((Sqrt(Abs(x1)) * Sqrt(Abs(t5))))) * t6))) - Sin((t7 * x1))) / ((t8 - t9) - t10))))))) * t11)),0.7855415819361;0.8747907141734077;-0.10641807154124483;-0.8761013346417634;1.9236936855926645e-2;2.0624118197237473e-2;-7.63799666067424e-2;-0.8062203193492656;-0.37228511893039773;0.27126276612624456;-0.4359542534689347;-0.6295780138336882,49,NaN,NaN,NaN,NaN
