id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 * Sin((t1 / (t2 * (Sin((Sin(Sin((t3 + x0))) + t4)) + (t5 * t6)))))),2.156462890491484;1.9021241254081867;-5.237587262648591e-2;-1.0894481781836307;3.875847329995755;1.951618232949361;-2.066543120953635,19,1.4084216297328461e-3,1.464803963975084e-3,0.9736305431706801,0.9803917850452081
