id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(Exp(((Abs((Sin(x0) / t0)) ^ ((Log(Sin(Exp((Abs(t1) ^ x0)))) / t2) / t3)) * t4)))),0.5117013600448369;-0.7609492512593709;0.568148763345025;-0.4573573494733919;1.0806303404915394,19,2.681466331498894e-3,3.5294451542884947e-3,0.9497957080642484,0.9527540060250583
