id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,1.8082706766917291,1.8082706766917291,1,6.54097913957827e-2,2.9608870931677737e-2,7.5106021284065e-2,2.220446049250313e-16,-1.6233877947757769e-3,-5.387100223722019e-3,6.54097913957827e-2,2.9608870931677737e-2,7.5106021284065e-2,6.54097913957827e-2,2.9608870931677737e-2,7.5106021284065e-2
1,(1.8583311302581802 - (Abs(-2.2674237501904063e-2) ^ x0)),1.8583311302581802;-2.2674237501904063e-2,6,3.07550658883216e-2,2.0651233338815068e-2,3.315023604793647e-2,0.5298094485238714,0.3013999639940914,0.5562430398767775,3.07550658883216e-2,2.0651233338815068e-2,3.315023604793647e-2,6.962226871487775,6.952123038938268,6.96462204164739
2,((Abs(Log(x0)) ^ -0.12687433150232322) + 0.7036543272407083),-0.12687433150232322;0.7036543272407083,7,2.94699243538074e-2,1.3271252901431604e-2,3.995070261807664e-2,0.5494569891609917,0.551053556817948,0.46521037367732065,2.94699243538074e-2,1.3271252901431604e-2,3.995070261807664e-2,9.686097398958408,9.669898727506032,9.696578177222678
3,(Sqrt(Abs((Abs(Log(x0)) ^ -0.1708900906009898))) * 1.6944301923062886),-0.1708900906009898;1.6944301923062886,9,3.0856292330796356e-2,1.2330830213879661e-2,3.8758301368685584e-2,0.5282618752888147,0.5828666360953842,0.4811721409755009,3.0856292330796356e-2,1.2330830213879661e-2,3.8758301368685584e-2,12.573172576927181,12.554647114810265,12.581074585965071
4,((Abs((x0 / Log(x0))) ^ 9.284616174880997e-2) * 1.6373440607876462),9.284616174880997e-2;1.6373440607876462,9,2.280727193125649e-2,8.710558870621934e-3,2.5934069685441378e-2,0.6513171584166375,0.7053349482420197,0.6528403625665387,2.280727193125649e-2,8.710558870621934e-3,2.5934069685441378e-2,14.356883025755696,14.342786312695061,14.36000982350988
5,(Abs(((Abs(x0) ^ -0.31763435338370183) + 0.9158255010059262)) ^ (x0 * x0)),-0.31763435338370183;0.9158255010059262,11,1289.5780281539624,1889.838709307796,984.183048624158,-19714.36677667967,-63929.389469103706,-13173.508840019198,1289.5780281539624,1889.838709307796,984.183048624158,1304.0629693658693,1904.323650519703,998.6679898360649
6,(Sqrt(Abs((Abs((x0 * -3.0470606298534353)) ^ (Abs(6.353718035791243e-10) ^ (Abs(x0) ^ -0.278469786925494))))) * 1.808162371465363),-3.0470606298534353;6.353718035791243e-10;-0.278469786925494;1.808162371465363,16,6.540981122301073e-2,2.9607391550404292e-2,7.5101695655078e-2,-3.031232420624974e-7,-1.5733425604820273e-3,-5.329196323215157e-3,6.540981122301073e-2,2.9607391550404292e-2,7.5101695655078e-2,19.378664760432212,19.342862340759606,19.38835664486428
7,(Sqrt(Abs((Abs((x0 * 1.8360359847649073)) ^ (Abs(Exp((0.6403340480054032 - x0))) ^ (Abs(x0) ^ 1.670589317350312))))) * 1.7309507632807029),1.8360359847649073;0.6403340480054032;1.670589317350312;1.7309507632807029,19,4.774945542898873e-3,9.316155691744543e-4,3.2863021185557647e-3,0.9269995295657412,0.9684848522366131,0.956008776647381,4.774945542898873e-3,9.316155691744543e-4,3.2863021185557647e-3,29.1934271813726,29.189583851398876,29.191938537948257
8,(Sqrt(Abs((Abs((x0 * -2.383124200294184e-3)) ^ (Abs((Exp((-1.1643928886495198 - x0)) + -0.1314126298745397)) ^ (x0 + 0.6797366867363283))))) * 1.8793433791313798),-2.383124200294184e-3;-1.1643928886495198;-0.1314126298745397;0.6797366867363283;1.8793433791313798,20,2.3887405319273847e-2,1.8177825396049927e-2,2.282004778653529e-2,0.6348038296784113,0.38507161931480804,0.6945254018409943,2.3887405319273847e-2,1.8177825396049927e-2,2.282004778653529e-2,35.37439361387648,35.36868403395326,35.373326256343745
9,(Sqrt(Abs((Abs((x0 * 1.8553389198983112)) ^ (Abs((Exp((-3.840892885070751e-2 - x0)) + x0)) ^ (1.4326693922842988 - Exp(x0)))))) * 1.728626316330599),1.8553389198983112;-3.840892885070751e-2;1.4326693922842988;1.728626316330599,21,4.896847033372981e-3,9.11625875271685e-4,3.463522884598258e-3,0.9251358714210989,0.9691610733925657,0.9536364572377695,4.896847033372981e-3,9.11625875271685e-4,3.463522884598258e-3,37.43484459727041,37.43085937611231,37.43341127312164
10,(Sqrt(Abs((Abs((x0 * -1.7872318058683003)) ^ (Abs((Exp((-0.6418476284768267 - x0)) + x0)) ^ ((x0 * x0) * -1.655545798224089))))) * 1.7376969310404757),-1.7872318058683003;-0.6418476284768267;-1.655545798224089;1.7376969310404757,22,4.85260545416836e-3,1.0501492283912469e-3,3.3065317844638933e-3,0.9258122469034318,0.9644750375568708,0.9557379775183878,4.85260545416836e-3,1.0501492283912469e-3,3.3065317844638933e-3,39.51424189737105,39.51043944114527,39.51269582370135
