id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(Sin((((Sin(t0) / ((Exp(x1) + t1) / x3)) - Sqrt(Abs(x2))) * t2))) ^ t3) - t4),-0.8778973542134666;5.095341306999739;-1.6389650190218161;-0.488753081550013;-6.04365085281626,19,1.7254263764332036e-3,5.00488843888699e-3,0.9878062568960086,0.9685419961146883
