id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log(((Abs((x2 + t0)) ^ (x3 - t1)) / (Abs((Sin(x2) - t2)) ^ t3))) + (x2 - t4)),-2.150180397175583;-3.369328143362672;4.080814144913982e-2;0.1765890002148337;-3.818239022630819,19,2.1619886972142907e-3,8.674319509764956e-3,0.9847210317822654,0.9454779501735898
