Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,((log(sin(-142.98388170198626)))^(-1))(X_0 + (16.516051271832456)(log(sin((sin(-142.98388170198626))^(X_0))))),13,242454.88131316274,242045.1866190291,242454.88131316274,242045.1866190291,0.5311730514902675,0.5395289159287886
1,sqrt(11042144.171386989 + (X_0)(-6342235.631692487 - (X_4)) - (X_0 + X_4)),10,242454.87312273614,242045.17831066926,242454.87312273614,242045.17831066926,0.5311730673278232,0.5395289317347606
2,sqrt(-14733178.115104435 + (3691034.291684221)(exp(X_0))),7,242454.88131316265,242045.18695238544,242454.88131316265,242045.18695238544,0.5311730514902676,0.5395289152946054
3,sqrt(10753475.908228645 + (-6215996.719261246)(X_0) + (X_1)((exp(X_6 - (X_3)))^(-5.005114608580466)) - (exp(X_6 - (X_3)))),16,240359.40327530025,240353.61144793115,240359.40327530025,240353.61144793115,0.5352250077504976,0.5427469987326801
4,sqrt((-11042143.823420025)((0.4256335215308116)^(X_0))),6,242454.88131316286,242045.18662476089,242454.88131316286,242045.18662476089,0.5311730514902673,0.5395289159178842
5,sqrt(11042143.823420163 + (-6342235.783737904)(X_0) - (X_0 + (X_0)((exp(X_0))^(-1)))),12,242454.88131316265,242045.18695239356,242454.88131316265,242045.18695239356,0.5311730514902676,0.53952891529459
6,sqrt(-11042143.823420214 + (15742050.495223032)(X_0)),6,242454.88131316268,242045.18695239373,242454.88131316268,242045.18695239373,0.5311730514902675,0.5395289152945897
7,sqrt(-11042143.82342022 + (((-1)(-34262.90166180729))((X_0)(X_0)) + (X_0)((exp(X_2))^(-1)))(sqrt(X_0 - (-34262.90166180729))) - (X_0)),18,242454.88131316265,242045.1868891552,242454.88131316265,242045.1868891552,0.5311730514902676,0.5395289154148959
8,sqrt(8928321.561495809 + (156787081.4187557)(((-663.6143769690918 - (X_4))^(-1))(sqrt(X_0)))),13,498691.90398063586,507208.1515018013,498691.90398063586,507208.1515018013,0.03569603415092315,0.03507815778465839
9,3322.972137021347 + (-1155.0453228039437)(X_0),5,242454.88131316265,242045.18695239373,242454.88131316265,242045.18695239373,0.5311730514902676,0.5395289152945897
10,sqrt(-11042142.8234197 - ((-6342236.15161688)^(sqrt(X_0)))),7,242454.88131316268,242045.18695239158,242454.88131316268,242045.18695239158,0.5311730514902675,0.5395289152945938
11,3299.1823613139927 + (-1155.8859546933775)(X_0) + X_1 + (exp(X_0))(sqrt(X_0)),11,242326.38700106536,241983.59658355886,242326.38700106536,241983.59658355886,0.5314215166723879,0.5396460859117868
12,sqrt(-11042143.28120304 + X_4 + (X_0)(6342237.329124943 + X_4 - (X_7)) - (X_7)),12,242454.85261874367,242045.16294164368,242454.85261874367,242045.16294164368,0.5311731069757123,0.5395289609730692
13,sqrt(-11042143.82342022 + (6342237.151617403)(X_0)),6,242454.88131316265,242045.18695239373,242454.88131316265,242045.18695239373,0.5311730514902676,0.5395289152945897
14,sqrt((6342237.151617357)(X_0) - (sqrt(121928940217097.31 - (X_0)))),8,242454.88131316268,242045.18695239373,242454.88131316268,242045.18695239373,0.5311730514902675,0.5395289152945897
15,sqrt(exp(16.217229766865394 + (-0.85417655744549)(sqrt(X_0)))),8,242454.88131316265,242045.18695239388,242454.88131316265,242045.18695239388,0.5311730514902676,0.5395289152945895
16,sqrt((-4.978470685290177 + (-4.978470685290177)(X_0))^(0.556698737820664)),7,inf,inf,inf,inf,-inf,-inf
