-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,41130,17609.713,17609.713,4365.004,3382.2222,0.4653579,0.51038194,17591.785,10241.005,7.21,5,"((X6 + -28.149582) * 5.8040457) [likelihood params: Float32[66.06818]]"
2,68543,17609.713,17609.713,4365.004,3382.2222,0.4653579,0.51038194,17591.785,10241.005,6.59,5,"((X6 + -28.149582) * 5.8040457) [likelihood params: Float32[66.06818]]"
3,94146,17609.713,17609.713,4365.004,3382.2222,0.4653579,0.51038194,17591.785,10241.005,5.954,5,"((X6 + -28.149582) * 5.8040457) [likelihood params: Float32[66.06818]]"
4,122819,17609.713,17609.713,4365.004,3382.2222,0.4653579,0.51038194,17591.785,10241.005,6.204,5,"((X6 + -28.149582) * 5.8040457) [likelihood params: Float32[66.06818]]"
5,152179,17474.537,17474.537,3980.5498,3069.9885,0.5124473,0.55558157,17447.219,10151.767,7.084,7,"(7.184839 * (X6 - (-131.06303 + X12))) [likelihood params: Float32[-63.091587]]"
6,185422,17441.4,17441.4,3825.081,2906.143,0.53148973,0.5793002,17384.748,10103.941,8.67,20,"(5.8040457 * (X6 - exp((abs((13.268233 + (X6 - X1))) ^ pdiv(((-3.0354898e7 - X11) + (X9 + -3.035362e7)), -4.478777e7))))) [likelihood params: Float32[-61.84545]]"
7,225020,17425.424,17425.424,3793.8145,2862.3657,0.5353193,0.5856375,17371.879,10091.394,9.75,20,"(5.8040457 * (X6 - exp((abs((7.8486505 + (X6 - X1))) ^ pdiv(((-3.0576626e7 - 221746.58) + (X9 + -3.0575348e7)), -4.4487224e7))))) [likelihood params: Float32[-61.593945]]"
8,265598,17425.424,17425.424,3793.8145,2862.3657,0.5353193,0.5856375,17371.879,10091.394,10.742,20,"(5.8040457 * (X6 - exp((abs((7.8486505 + (X6 - X1))) ^ pdiv(((-3.0576626e7 - 221746.58) + (X9 + -3.0575348e7)), -4.4487224e7))))) [likelihood params: Float32[-61.593945]]"
9,308847,17148.139,17148.139,3209.7898,2730.2695,0.6068529,0.60476005,17109.762,10025.217,12.454,13,"(-49.442333 + ((-17.064783 * X6) + ((29.263493 * (X6 - X4)) + X7))) [likelihood params: Float32[-56.655014]]"
10,353846,16958.762,16958.762,2800.9648,2281.393,0.6569273,0.66974044,16896.135,9864.678,14.2,17,"((((X13 + pdiv(30525.465, (X12 + X11))) - 264.50204) * (-143.45007 + X12)) + (20.986267 * X6)) [likelihood params: Float32[-52.924133]]"
11,396631,16958.762,16958.762,2800.9648,2281.393,0.6569273,0.66974044,16896.135,9864.678,15.184,17,"((((X13 + pdiv(30525.465, (X12 + X11))) - 264.50204) * (-143.45007 + X12)) + (20.986267 * X6)) [likelihood params: Float32[-52.924133]]"
