-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,41689,17647.865,17647.865,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.629,7.272,9,"((abs(X5) ^ 0.13614081) + pdiv(X11, (abs(X6) ^ 1.3064159))) [likelihood params: Float32[-66.65753]]"
2,66231,17641.617,17641.617,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.629,7.472,7,"pdiv(-88234.47, pdiv(X11, (abs(X6) ^ 1.3064159))) [likelihood params: Float32[66.65753]]"
3,92936,17641.617,17641.617,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.629,7.46,7,"pdiv(-88234.47, pdiv(X11, (abs(X6) ^ 1.3064159))) [likelihood params: Float32[66.65753]]"
4,122993,17626.857,17626.857,4248.0806,3732.9324,0.47967917,0.45961237,17549.266,10311.577,8.21,23,"(pdiv((log(abs((-304.00568 + X10)) * -10281.291), X23) + ((((X8 + X6) - -135.12971) - log(abs((X17 + X24))) * (2.6333375 + 1.6855879))) [likelihood params: Float32[-64.90867]]"
5,153984,17381.191,17381.191,3640.2014,2856.6106,0.5541344,0.58647066,17307.068,10081.076,10.008,23,"(pdiv((log(abs((-8.972245 + X10)) * -10239.349), X23) + ((((X8 + X6) - -16.565258) - log(abs((X17 + X24))) * (2.9816978 + 2.0339482))) [likelihood params: Float32[-60.33405]]"
6,184609,17295.156,17295.156,3410.7437,2687.103,0.5822393,0.61100894,17204.979,10023.31,11.264,27,"(pdiv((log(abs((-205.38733 + (100.29224 + (268.6499 - X12)))) * -10267.412), X23) + ((((X8 + X6) - 14.419394) - log(abs((X17 + X24))) * (3.984869 + 3.0371194))) [likelihood params: Float32[-58.40145]]"
7,217523,17295.156,17295.156,3410.7437,2687.103,0.5822393,0.61100894,17204.979,10023.31,11.864,27,"(pdiv((log(abs((-205.38733 + (100.29224 + (268.6499 - X12)))) * -10267.412), X23) + ((((X8 + X6) - 14.419394) - log(abs((X17 + X24))) * (3.984869 + 3.0371194))) [likelihood params: Float32[-58.40145]]"
8,250745,17251.059,17251.059,3370.3909,2690.1238,0.5871818,0.6105716,17186.508,10019.005,13.036,19,"(168.16603 - (((-17.026278 * (139.09705 - pdiv(X11, 9.555314))) + X7) + (-18.074854 * (X6 - (X14 * 0.89836))))) [likelihood params: Float32[-57.604057]]"
9,281771,17231.887,17231.887,3275.1184,2706.2275,0.5988512,0.6082404,17141.355,10021.344,13.97,27,"(pdiv((log(abs((-173.23384 + (33.42455 + (300.80325 - X12)))) * -19735.88), X23) + ((((X8 + X6) - -13.583427) - log(abs((X17 + X24))) * (4.3258753 + 3.3781257))) [likelihood params: Float32[-57.22865]]"
10,311067,17231.887,17231.887,3275.1184,2706.2275,0.5988512,0.6082404,17141.355,10021.344,14.168,27,"(pdiv((log(abs((-173.23384 + (33.42455 + (300.80325 - X12)))) * -19735.88), X23) + ((((X8 + X6) - -13.583427) - log(abs((X17 + X24))) * (4.3258753 + 3.3781257))) [likelihood params: Float32[-57.22865]]"
11,337806,17229.168,17229.168,3274.3223,2706.297,0.5989487,0.60823035,17140.973,10021.323,14.028,27,"(pdiv((log(abs((-206.2403 + (99.43927 + (267.797 - X12)))) * -19746.19), X23) + ((((X8 + X6) - -13.076153) - log(abs((X17 + X6))) * (4.339487 + 3.3917363))) [likelihood params: Float32[-57.221684]]"
12,364634,17229.072,17229.072,3279.5715,2714.2075,0.59830576,0.6070852,17143.484,10023.83,13.856,27,"(pdiv((log(abs((-206.27051 + (99.40904 + (267.7668 - X12)))) * -19746.19), X23) + ((((X8 + X6) - -13.034736) - log(abs((X6 + X6))) * (4.339215 + 3.3914642))) [likelihood params: Float32[-57.267536]]"
13,398839,17226.83,17226.83,3279.2334,2712.2957,0.5983472,0.60736203,17143.324,10023.196,14.086,26,"(pdiv((log(abs((-173.26086 + (33.397495 + (300.77618 - X12)))) * -19735.88), X23) + ((((X8 + X6) - -13.604459) - (2.842642 + 1.8948926)) * (3.8280063 + 3.8280063))) [likelihood params: Float32[-57.251225]]"
14,437267,17160.182,17160.182,3152.1292,2495.9832,0.6139153,0.6386759,17081.338,9953.591,15.71,23,"(141.50157 - (pdiv((-8.722289 * (988.83984 - X11)), 6.903315) + ((-176.11075 + (30.54763 + (297.92636 - X12))) * (X6 - (X14 * 0.6429944))))) [likelihood params: Float32[56.14384]]"
15,476757,16750.182,16750.182,2431.7585,1807.923,0.7021491,0.738281,16674.5,9666.837,17.576,27,"(pdiv(((((X8 + X6) - 2648.4827) - log(abs((X8 + 32630.838))) * X1), X23) + ((((X8 + X6) - -89.94404) - log(abs(273.26648)) * (3.4315867 + 2.483841))) [likelihood params: Float32[-49.312862]]"
16,523217,16743.447,16743.447,2428.4753,1803.5787,0.7025512,0.7389099,16672.38,9664.849,18.532,25,"(pdiv((((-1282.5408 + -1283.4885) - log(abs((X8 + 32630.877))) * X1), X23) + ((((X8 + X6) - -82.150955) - log(abs(273.3)) * (3.5768485 + 2.6291022))) [likelihood params: Float32[-49.279568]]"
17,578358,16554.613,16554.613,2146.648,1670.5015,0.73707044,0.7581745,16478.957,9583.0205,21.36,24,"(pdiv((((-1322.0444 + -1322.9922) - log(abs((X8 + 32630.879))) * X1), X23) + ((((X8 + X6) - -199.16089) - X16) * (3.8354983 + 2.887752))) [likelihood params: Float32[-46.331932]]"
18,643602,16554.607,16554.607,2146.647,1670.5015,0.73707056,0.7581745,16478.957,9583.0205,22.682,24,"(pdiv((((-1322.0428 + -1322.9906) - log(abs((X8 + 32630.879))) * X1), X23) + ((((X8 + X6) - -199.1608) - X16) * (2.5379643 + 4.1852837))) [likelihood params: Float32[-46.33192]]"
19,707832,16479.123,16479.123,2031.8818,1626.8632,0.7511275,0.7644917,16392.805,9552.899,24.862,28,"(pdiv(((((X6 - (X14 * 9.543859)) + -1322.8096) - log(abs((X8 + 32630.879))) * X1), X23) + ((((X8 + X6) - -209.30328) - X16) * (3.7673001 + 2.819554))) [likelihood params: Float32[-45.0913]]"
20,777728,16479.123,16479.123,2031.8818,1626.8632,0.7511275,0.7644917,16392.805,9552.899,26.72,28,"(pdiv(((((X6 - (X14 * 9.543859)) + -1322.8096) - log(abs((X8 + 32630.879))) * X1), X23) + ((((X8 + X6) - -209.30328) - X16) * (3.7673001 + 2.819554))) [likelihood params: Float32[-45.0913]]"
21,850299,16474.762,16474.762,2031.7833,1626.6938,0.7511395,0.7645161,16392.729,9552.676,27.662,26,"(pdiv(((((X6 - (X14 * 9.553491)) + -1321.4808) - log(abs((X8 + 32630.879))) * X1), X23) + ((((X8 + X6) - -209.26828) - X16) * 6.5884614)) [likelihood params: Float32[45.07345]]"
22,926665,16326.811,16326.811,1848.3984,1519.3252,0.7736012,0.7800591,16244.404,9484.458,29.896,26,"(pdiv(((((X6 - (X14 * 39.828503)) + 3661.4575) - log(abs(983.8186)) * X1), X23) + ((((X8 + X6) - -207.82697) - X16) * (3.7689645 + 2.8212185))) [likelihood params: Float32[-42.99299]]"
23,1004387,16301.962,16301.962,1750.9891,1467.055,0.78553224,0.78762585,16167.184,9437.937,31.576,40,"(pdiv((((-2691.063 + X5) - ((pdiv((X8 + X6), -132773.89) - log(abs(507.57962)) * (5.9385514 * (X6 - (X14 * 0.4896242))))) * X1), X23) + ((((-197.0741 + (9.584309 + (276.9631 - X12))) - -162.55019) - 24.107956) * (8.087812 + 9.735133))) [likelihood params: Float32[-39.857788]]"
24,1088499,16230.435,16230.435,1679.6603,1358.0828,0.7942689,0.8034009,16094.303,9382.785,32.204,40,"(pdiv((((-2691.0679 + X5) - ((pdiv((X8 + X6), -132773.89) - log(abs(507.58044)) * (6.4144154 * (X6 - (X14 * 0.45272458))))) * X1), X23) + ((((-200.92542 + (5.733003 + (273.1117 - X12))) - -158.69887) - 27.959265) * (11.597964 + 13.245284))) [likelihood params: Float32[-40.983646]]"
25,1162900,16226.915,16226.915,1679.6619,1358.6418,0.7942687,0.80331993,16094.305,9382.963,31.318,39,"(pdiv((((-2691.0776 + X5) - ((pdiv((X8 + X6), -132773.89) - 5.312947) * (7.5157294 * (X6 - (X14 * 0.4529491))))) * X1), X23) + ((((-200.9028 + (5.7556496 + (273.13434 - X12))) - -158.72148) - 27.936617) * (11.568234 + 13.215554))) [likelihood params: Float32[-40.96833]]"
26,1248560,16170.65,16170.65,1588.8047,1370.6042,0.8053972,0.80158824,16007.106,9381.396,32.634,49,"(pdiv((((-16818.977 + X5) - ((pdiv(((X17 + log(abs(X6)) + (59.244736 + 60.89205)), -132774.11) - log(abs(517.6755)) * (8.997152 * (X6 - (X14 * -1.1164329))))) * X1), X23) + ((((-202.93446 + (3.7240105 + (271.1028 - X12))) - -156.68982) - 29.968245) * ((-36.583717 + (232.05573 - X12)) + 3.142557))) [likelihood params: Float32[-39.86001]]"
27,1322170,16089.679,16089.679,1527.6543,1183.8055,0.81288713,0.8286297,15945.565,9263.101,32.72,48,"(pdiv((-2658.071 * X1), X23) + ((8.043018 * (pdiv((log(abs((3958.9062 + ((X8 + X6) + (4432.9434 - X12)))) * (((X8 + X6) - -2179.7651) * log(abs((X6 + 93.63189)))), X12) + X6)) + ((((X8 + X6) - -1305.2754) - log(abs((X6 + X1))) * (-0.88426393 + -2.4218514)))) [likelihood params: Float32[39.08529]]"
28,1394871,16037.339,16037.339,1483.8448,1167.6704,0.8182531,0.8309654,15899.941,9247.179,32.66,46,"(pdiv((-2660.1838 * X1), X23) + ((6.770344 * (pdiv((log(abs((3959.1646 + ((X8 + X6) + (4433.202 - X12)))) * (((X8 + X6) - -2189.855) * log(abs((X6 + 186.37897)))), X12) + X6)) + (((X12 - -1300.2046) - log(abs((X6 + X1))) * (-0.6220021 + -2.1595898)))) [likelihood params: Float32[38.520695]]"
29,1469582,16003.159,16003.159,1468.5859,1134.577,0.82012206,0.83575606,15883.79,9222.413,32.746,39,"(pdiv(-10597.298, ((1051.7308 - -1207.4541) - log(abs(269.17294))) + (((pdiv((-5798.5845 * X1), ((((172.16522 - X12) - -87.59169) - 58.46687) - log(abs(274.09586))) + (((X6 - -10.435767) - log(abs(140.42152)) * (X23 + 3.1143258))) - log(abs(X6)) * 0.13442856)) [likelihood params: Float32[-38.160694]]"
30,1540713,16005.806,16005.806,1466.9896,1119.2809,0.8203176,0.8379704,15882.028,9214.231,33.51,39,"(pdiv(-10597.298, ((1051.7339 - X1) - log(abs(269.17294))) + (((pdiv((-5798.608 * X1), ((((172.01424 - X12) - -87.44071) - 58.617867) - log(abs(274.0964))) + (((X6 - -10.197219) - log(abs(140.42326)) * (X23 + 5.690137))) - log(abs(X6)) * 0.13128856)) [likelihood params: Float32[-38.30122]]"
31,1614785,16002.953,16002.953,1466.9928,1119.2302,0.8203172,0.8379777,15882.031,9214.201,34.194,38,"(pdiv(-10597.298, ((1051.7339 - X1) - log(abs(269.17294))) + (((pdiv((-5798.6094 * X1), ((((172.01395 - X12) - -87.44043) - 58.618153) - log(abs(274.0964))) + (((X6 - -10.187614) - log(abs(140.42332)) * (X23 + 5.6859164))) - 2.7293139) * 0.1312795)) [likelihood params: Float32[-38.30129]]"
32,1695287,15998.876,15998.876,1504.8986,1183.8353,0.81567436,0.8286253,15922.033,9260.072,35.014,22,"(pdiv((-2936.5276 * X1), X23) + ((12.474371 * X6) + (((X12 - 169.3051) - log(abs((X6 + X1))) * (-14.669356 + -16.16936)))) [likelihood params: Float32[-38.79489]]"
33,1774309,15984.225,15984.225,1490.868,1158.7327,0.8173929,0.83225924,15907.345,9242.539,35.326,22,"(pdiv((-2710.5032 * X1), X23) + ((12.282215 * X6) + (((X12 - 167.73282) - log(abs((X6 + X1))) * (-14.568986 + -16.068993)))) [likelihood params: Float32[-38.611767]]"
34,1853976,15984.225,15984.225,1490.868,1158.7327,0.8173929,0.83225924,15907.345,9242.539,35.826,22,"(pdiv((-2710.5032 * X1), X23) + ((12.282215 * X6) + (((X12 - 167.73282) - log(abs((X6 + X1))) * (-14.568986 + -16.068993)))) [likelihood params: Float32[-38.611767]]"
35,1935337,15958.542,15958.542,1488.3547,1158.0743,0.81770074,0.83235455,15904.7,9241.778,36.77,15,"(pdiv((-2685.8882 * X1), X23) + ((12.575785 * (pdiv(70363.76, X12) + X6)) + -5163.272)) [likelihood params: Float32[38.579197]]"
36,2022805,15947.852,15947.852,1434.9979,1186.188,0.82423604,0.82828474,15847.456,9252.959,37.53,28,"(pdiv((-2710.491 * X1), X23) + ((13.219814 * X6) + (((X12 - 164.73792) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.007114809 * 91.585754))) + -15.989036)))) [likelihood params: Float32[-37.879906]]"
37,2111683,15947.852,15947.852,1434.9979,1186.188,0.82423604,0.82828474,15847.456,9252.959,37.548,28,"(pdiv((-2710.491 * X1), X23) + ((13.219814 * X6) + (((X12 - 164.73792) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.007114809 * 91.585754))) + -15.989036)))) [likelihood params: Float32[-37.879906]]"
38,2201399,15806.938,15806.938,1270.21,1091.6372,0.8444199,0.8419722,15656.189,9169.899,37.342,48,"(pdiv(((((X6 - (X14 * -0.9451969)) + log(abs(X6)) - log(abs(X12)) * X1), X23) + (pdiv(X6, X1) + (pdiv((-2795.9949 * X1), X23) + ((13.303742 * X6) + (((X12 - 163.87285) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.08019895 * 92.812874))) + 1087.7247)))))) [likelihood params: Float32[35.64002]]"
39,2290027,15806.938,15806.938,1270.21,1091.6372,0.8444199,0.8419722,15656.189,9169.899,37.814,48,"(pdiv(((((X6 - (X14 * -0.9451969)) + log(abs(X6)) - log(abs(X12)) * X1), X23) + (pdiv(X6, X1) + (pdiv((-2795.9949 * X1), X23) + ((13.303742 * X6) + (((X12 - 163.87285) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.08019895 * 92.812874))) + 1087.7247)))))) [likelihood params: Float32[35.64002]]"
40,2378513,15788.885,15788.885,1252.7772,1078.5398,0.8465551,0.84386814,15634.656,9160.204,37.778,48,"(pdiv(((((X6 - (X1 * -5.7397695)) + log(abs(X6)) - log(abs(X12)) * X1), X23) + (pdiv(X6, X1) + (pdiv((-2795.9507 * X1), X23) + ((13.277826 * X6) + (((X12 - 163.94926) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.08021499 * 92.812874))) + 1087.7227)))))) [likelihood params: Float32[35.628445]]"
41,2466003,15788.885,15788.885,1252.7772,1078.5398,0.8465551,0.84386814,15634.656,9160.204,36.766,48,"(pdiv(((((X6 - (X1 * -5.7397695)) + log(abs(X6)) - log(abs(X12)) * X1), X23) + (pdiv(X6, X1) + (pdiv((-2795.9507 * X1), X23) + ((13.277826 * X6) + (((X12 - 163.94926) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.08021499 * 92.812874))) + 1087.7227)))))) [likelihood params: Float32[35.628445]]"
42,2557025,15788.885,15788.885,1252.7772,1078.5398,0.8465551,0.84386814,15634.656,9160.204,36.834,48,"(pdiv(((((X6 - (X1 * -5.7397695)) + log(abs(X6)) - log(abs(X12)) * X1), X23) + (pdiv(X6, X1) + (pdiv((-2795.9507 * X1), X23) + ((13.277826 * X6) + (((X12 - 163.94926) - log(abs((X6 + X1))) * ((X6 - (X14 * (0.08021499 * 92.812874))) + 1087.7227)))))) [likelihood params: Float32[35.628445]]"
43,2644253,15639.202,15639.202,1162.3207,910.91864,0.8576346,0.86813337,15517.008,9016.69,37.238,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.280186))) [likelihood params: Float32[34.09251]]"
44,2741852,15642.206,15642.206,1162.3197,910.9198,0.8576347,0.8681332,15517.006,9016.691,38.676,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.2801857))) [likelihood params: Float32[34.09251]]"
45,2827367,15642.206,15642.206,1162.3197,910.9198,0.8576347,0.8681332,15517.006,9016.691,38.68,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.2801857))) [likelihood params: Float32[34.09251]]"
46,2916583,15642.206,15642.206,1162.3197,910.9198,0.8576347,0.8681332,15517.006,9016.691,38.382,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.2801857))) [likelihood params: Float32[34.09251]]"
47,3003963,15642.206,15642.206,1162.3197,910.9198,0.8576347,0.8681332,15517.006,9016.691,38.176,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.2801857))) [likelihood params: Float32[34.09251]]"
48,3089325,15642.206,15642.206,1162.3197,910.9198,0.8576347,0.8681332,15517.006,9016.691,38.832,35,"(pdiv((-2954.458 * X1), X23) + ((12.905104 * (pdiv(((7.244801 + 8.744799) * (((X6 + X1) - -2423.1128) * log(abs((X16 + -63.839916)))), X12) + X6)) + (((X8 + log(abs(-56.373672)) - -2040.5354) * -6.2801857))) [likelihood params: Float32[34.09251]]"
