Complexity,Loss,Equation
1,0.0001933735,"0.08786552"
5,9.313484e-5,"powabs(0.08503759, powabs(x0, 0.07580106))"
6,9.2782735e-5,"powabs(-0.6510582, sqrtabs(x0)) * 0.13207124"
7,7.7207354e-5,"powabs(powabs(0.85602814, x1), x0) * 0.10296504"
9,7.704864e-5,"powabs(powabs(0.5448016, x1 * 0.25382736), x0) * 0.10296504"
10,6.860809e-5,"powabs(-0.6510582, sqrtabs(powabs(x1, 0.5492274) * x0)) * 0.13207124"
11,6.170567e-5,"(powabs(0.7183678, sin(x0)) * sin(powabs(0.85299426, x1))) * 0.14886029"
13,6.1584426e-5,"(powabs(0.7183678, sin(x0)) * sin(powabs(0.7704716, x1 * 0.62814313))) * 0.14886029"
15,6.0562026e-5,"powabs(-0.29260588, powabs(powabs(powabs(2.286916, x1) * (x0 * 0.87506837), 0.11787621), 0.96135443)) * 0.32370585"
16,5.042387e-5,"powabs(sin(powabs(0.8278499, x0) * powabs(0.8278499, powabs(x5, x6) * x1)) * 0.18029268, 1.1306146)"
18,4.306108e-5,"(powabs(0.85299426, x0) * sin(powabs(0.85299426, x1))) * powabs(0.16140999, powabs(powabs(0.8731672, powabs(x12, x6)), -0.71874344))"
20,3.834316e-5,"powabs(0.60074884, powabs(x0, 0.30870295)) * powabs(sin(powabs(0.6082538, x1 * 0.33246338)) * -0.18779916, powabs(powabs(0.6929064, x6), 0.28450057))"
22,3.7446076e-5,"powabs(powabs(0.34110478, powabs(x0, 0.19236887) * powabs(powabs(0.30716655, x6), 0.24479218)) * (sin(powabs(0.52886486, x1 * 0.33030203)) * -0.15477253), 0.75756264)"
24,3.4808225e-5,"powabs(0.60074884, powabs(x0, 0.30870295)) * powabs(sin(powabs(powabs(0.6175532, powabs(0.46545786, x4)), x1 * 0.33246338)) * -0.18779916, powabs(powabs(0.6929064, x6), 0.28450057))"
25,3.2908356e-5,"powabs(-0.13959108, powabs(powabs(0.64770275, (powabs(0.76981574, x5) * (powabs(-0.6260737, x6) * powabs(x0, 0.3010029))) * powabs(powabs(1.676506, powabs(x1, 0.55663264)), 0.7891797)), -0.35358447))"
26,3.244787e-5,"powabs(sin(powabs(0.55111086, x1 * 0.2269227)) * -0.17913961, powabs(powabs(0.6042664, ((powabs(0.82711756, x5) * powabs(0.58588773, x6)) * powabs(x0, 0.3106467)) * 1.1182436), -0.39279127))"
29,3.035774e-5,"powabs((powabs(0.7079225, sin(x0)) * sin(powabs(0.5710278, x1 * 0.25101477))) * -0.18050334, powabs(powabs(0.69167906, powabs(0.5414169, x4) * (powabs(x5, x6) * powabs(0.52633977, x5))), -0.28878355))"
30,2.8024251e-5,"powabs((powabs(0.7079225, sin(sin(x0))) * sin(powabs(0.5476841, x1 * 0.25101477))) * -0.18050334, powabs(powabs(0.69167906, powabs(0.5414169, x4) * (powabs(-0.12485038, x6) * powabs(0.6032895, x5))), -0.28878355))"
32,2.6755226e-5,"powabs(powabs(0.6912152, powabs(x0, 0.41245884) * powabs(0.7200792, x5)) * (sin(powabs(0.5503208, x1 * 0.25360847)) * -0.19601034), powabs(powabs(0.7032447, (powabs(0.4168105, x4) * 0.83120584) * powabs(x5, x6)), -0.3014954))"
33,2.606689e-5,"powabs((powabs(0.7079225, sin(powabs(x0, 0.83911353) * powabs(0.52633977, x5))) * sin(powabs(0.5476841, x1 * 0.25101477))) * -0.18050334, powabs(powabs(0.69167906, powabs(0.5414169, x4) * (powabs(x5, x6) * 0.86715865)), -0.28878355))"
35,2.5792779e-5,"powabs((powabs(0.8278307, powabs(x0, 0.5448016) * sin(powabs(0.37099624, x5))) * sin(powabs(0.85602814, x1))) * -0.16704173, powabs(powabs(0.63141847, powabs(0.8121593, powabs(x0, -0.99205977)) * (powabs(0.5448016, x4) * powabs(x4, x6))), -0.29496527))"
37,2.5201229e-5,"powabs((powabs(0.8278307, powabs(x0, 0.5448016) * sin(powabs(0.37099624, x5))) * sin(powabs(0.5448016, x1 * 0.25382736))) * -0.16704173, powabs(powabs(0.63141847, powabs(0.8121593, powabs(x0, -0.99205977)) * (powabs(0.5448016, x4) * powabs(-0.094011635, x6))), -0.29496527))"
40,2.481475e-5,"powabs(0.75639135, powabs(x0, 0.38815725) * powabs(0.5997098, x5)) * powabs(sin(powabs(0.5508289, x1 * 0.25382736)) * -0.1817188, powabs(powabs(powabs(0.6175532, powabs(0.46545786, x4)) * 0.97002584, powabs(0.8339161, powabs(x0, -0.97579044)) * powabs(0.04799681 * -0.13959108, x6)), -0.25985593))"
42,2.4813507e-5,"powabs(0.75639135, powabs(x0, 0.38815725) * powabs(0.5997098, x5)) * powabs(sin(powabs(0.5508289, x1 * 0.25382736)) * -0.1817188, powabs(powabs(powabs(0.6175532, powabs(0.46545786, x4)) * 0.97002584, powabs(0.8339161, powabs(x0, -0.97579044)) * powabs((x5 * x4) * 1.0449915, x6)), -0.25985593))"
46,2.4706873e-5,"powabs(0.8420155, powabs(0.27318227, powabs(x4, x6) * powabs(x5 * 0.825078, 0.83385813)) * powabs(x0, 0.5738098)) * powabs(sin(powabs(0.55087847, x1 * 0.2540864)) * -0.16761798, powabs(powabs(powabs(0.65782005, powabs(0.53082174, x4)) * 0.9734382, powabs(0.82241684, powabs(x0, -1.0079983)) * powabs(-0.099803776, x6)), -0.32224342))"
50,2.468477e-5,"powabs(0.83262295, powabs(-0.30588195, powabs((x1 * x5) * powabs(-0.30588195, 0.80806464), 0.24960513)) * powabs(x0, 0.55133176)) * powabs(sin(powabs(0.55133176, x1 * 0.24960513)) * -0.1657874, powabs(powabs(powabs(0.8021984, powabs(x5, x4)) * 0.8021984, powabs(0.80806464, powabs(x0, -1.0066493)) * powabs(-0.1657874 * (0.24960513 * x0), x6)), -0.30588195))"
