NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,60932,-997.86304,-957.9064,-997.86304,19.709354,20.247307,6.4533334,Inf,11,"(X1 + (exp(-2.2043624) + (abs(-0.5683228) ^ (abs(X1) ^ log(abs(-0.61857253)))))) RARMNRLikelihood{Float32} Float32[0.08145081, -0.50245696, 0.7399355]"
2,95817,-998.9363,-976.16766,-998.9363,9.656628,13.111993,5.0,Inf,6,"(sqrt(abs(X1)) + (X1 / 1.3868475)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
3,130415,-998.9363,-976.16766,-998.9363,9.656628,13.111993,4.7433333,Inf,6,"(sqrt(abs(X1)) + (X1 / 1.3868475)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
4,163786,-999.1787,-965.91766,-999.1787,17.917595,15.343473,5.0466666,Inf,10,"((0.45500118 + -1.1865988) * (sqrt(abs((X1 / -0.5448202))) + X1)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400562]"
5,192661,-1000.4326,-960.0929,-1000.4326,21.501114,18.838615,5.67,Inf,12,"((0.7010867 + (X1 * 0.003115124)) * (sqrt(abs((X1 / -0.48946103))) + X1)) RARMNRLikelihood{Float32} Float32[0.08080941, -0.5024023, 0.7398549]"
6,229294,-1000.43286,-960.09314,-1000.43286,21.501114,18.838615,6.403333,Inf,12,"((0.7010867 + (X1 * 0.0031151273)) * (sqrt(abs((X1 / -0.48946103))) + X1)) RARMNRLikelihood{Float32} Float32[0.08080941, -0.5024023, 0.7398549]"
7,270820,-1000.5183,-946.1644,-1000.5183,35.350506,19.003334,7.3133335,Inf,17,"((0.3740506 + -1.2675492) * (sqrt(abs((1.4297934 * (abs((sqrt(abs(exp(sqrt(abs(X1))))) / X1)) ^ -1.0364112)))) + X1)) RARMNRLikelihood{Float32} Float32[0.080678426, -0.5024825, 0.74008065]"
8,318385,-1001.2134,-956.65936,-1001.2134,27.242743,17.311296,8.073334,Inf,14,"(((abs(X1) ^ 0.3563397) + 1.8244635) * (sqrt(abs((X1 / 3.8260624))) + (X1 * 0.09595557))) RARMNRLikelihood{Float32} Float32[0.080666974, -0.5024817, 0.7399706]"
9,376990,-1001.21387,-956.65985,-1001.21387,27.242743,17.311281,9.46,Inf,14,"(((abs(X1) ^ 0.35633886) + 1.8244638) * (sqrt(abs((X1 / 3.8260624))) + (X1 * 0.095955454))) RARMNRLikelihood{Float32} Float32[0.08066731, -0.502481, 0.73997205]"
10,441085,-1001.21387,-956.65985,-1001.21387,27.242743,17.311281,10.873333,Inf,14,"(((abs(X1) ^ 0.35633886) + 1.8244638) * (sqrt(abs((X1 / 3.8260624))) + (X1 * 0.095955454))) RARMNRLikelihood{Float32} Float32[0.08066731, -0.502481, 0.73997205]"
11,501972,-1002.59326,-929.1559,-1002.59326,58.22436,15.213004,11.84,Inf,28,"(((3.2132993 * 0.018404167) + (abs(X1) ^ -0.0168882)) * (sqrt(abs((X1 / (sqrt(abs(((abs(X1) ^ 3.6886957) + ((3.5938592 + (X1 / 0.14736298)) - sqrt(abs(X1)))))) / -1.2730558)))) + X1)) RARMNRLikelihood{Float32} Float32[0.08057726, -0.50282186, 0.7400265]"
12,572373,-1005.8738,-947.1938,-1005.8738,39.509388,19.170597,13.876667,Inf,19,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((-3.6273704 * 1.5545409) - ((log(abs(-1.0718826)) - (X1 * 9.581999)) / X1)))))))) RARMNRLikelihood{Float32} Float32[0.07988716, -0.50245655, 0.74100083]"
13,649777,-1005.8738,-947.1938,-1005.8738,39.509388,19.170597,15.073334,Inf,19,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((-3.6273704 * 1.5545409) - ((log(abs(-1.0718826)) - (X1 * 9.581999)) / X1)))))))) RARMNRLikelihood{Float32} Float32[0.07988716, -0.50245655, 0.74100083]"
14,722254,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,15.22,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
15,798141,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,16.98,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
16,874381,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,16.753334,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
17,940392,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,17.57,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
18,1011606,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,19.626667,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
19,1087533,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,19.333334,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
20,1179762,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,20.236666,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
21,1259494,-1008.2468,-940.16925,-1008.2468,47.827156,20.25043,20.616667,Inf,23,"(sqrt(abs(X1)) + (X1 / sqrt(abs(sqrt(abs(((0.06750228 * X1) - ((-3.173991 * 1.6631882) - ((log(abs(-1.0780338)) - (X1 * 9.479237)) / X1))))))))) RARMNRLikelihood{Float32} Float32[0.079694286, -0.5023317, 0.74078363]"
22,1345776,-1021.397,-934.9014,-1021.397,63.719513,22.776045,22.666666,Inf,29,"(sqrt(abs(sqrt(abs((abs(X1) ^ (2.6219869 + 0.24344765)))))) * (((sqrt(abs((abs(1/(((sqrt(abs(X1)) + (sqrt(abs(X1)) / X1)) / -7.10503))) ^ -3.3356702))) * (-0.7587685 + -2.7085314)) - 5.2084785) * -0.31134912)) RARMNRLikelihood{Float32} Float32[0.07123106, -0.5023285, 0.73909444]"
