NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,55001,-967.01245,-929.21704,-967.01245,17.513191,20.282253,6.3966665,Inf,9,"((-4.597461 * sqrt(abs(-0.05595864))) + exp((abs(X1) ^ 0.3992961))) RARMNRLikelihood{Float32} Float32[0.08235214, -0.50206465, 0.73989445]"
2,89304,-967.553,-931.64215,-967.553,14.334076,21.576721,5.1766667,Inf,8,"sqrt(abs((abs((-0.0387459 + (-2.206932 * X1))) ^ 1.4566457))) RARMNRLikelihood{Float32} Float32[0.083284386, -0.50280285, 0.74020594]"
3,124342,-967.553,-931.64215,-967.553,14.334076,21.576721,4.7633333,Inf,8,"sqrt(abs((abs((-0.0387459 + (-2.206932 * X1))) ^ 1.4566457))) RARMNRLikelihood{Float32} Float32[0.083284386, -0.50280285, 0.74020594]"
4,156187,-967.553,-931.64215,-967.553,14.334076,21.576721,4.9866667,Inf,8,"sqrt(abs((abs((-0.0387459 + (-2.206932 * X1))) ^ 1.4566457))) RARMNRLikelihood{Float32} Float32[0.083284386, -0.50280285, 0.74020594]"
5,190893,-999.21533,-952.7963,-999.21533,28.668152,17.750826,5.193333,Inf,16,"((-0.2587912 - ((X1 - 0.3614916) * 0.7247824)) - sqrt(abs(((X1 - (-0.0035562767 * 0.092891276)) / -0.99500185)))) RARMNRLikelihood{Float32} Float32[0.080765195, -0.5024873, 0.7400981]"
6,229730,-999.21533,-952.7963,-999.21533,28.668152,17.750826,6.56,Inf,16,"((-0.2587912 - ((X1 - 0.3614916) * 0.7247824)) - sqrt(abs(((X1 - (-0.0035562767 * 0.092891276)) / -0.99500185)))) RARMNRLikelihood{Float32} Float32[0.080765195, -0.5024873, 0.7400981]"
7,268903,-999.21533,-952.7963,-999.21533,28.668152,17.750826,7.0466666,Inf,16,"((-0.2587912 - ((X1 - 0.3614916) * 0.7247824)) - sqrt(abs(((X1 - (-0.0035562767 * 0.092891276)) / -0.99500185)))) RARMNRLikelihood{Float32} Float32[0.080765195, -0.5024873, 0.7400981]"
8,312465,-999.21533,-952.7963,-999.21533,28.668152,17.750826,7.4366665,Inf,16,"((-0.2587912 - ((X1 - 0.3614916) * 0.7247824)) - sqrt(abs(((X1 - (-0.0035562767 * 0.092891276)) / -0.99500185)))) RARMNRLikelihood{Float32} Float32[0.080765195, -0.5024873, 0.7400981]"
9,365724,-999.21533,-952.7963,-999.21533,28.668152,17.750826,8.31,Inf,16,"((-0.2587912 - ((X1 - 0.3614916) * 0.7247824)) - sqrt(abs(((X1 - (-0.0035562767 * 0.092891276)) / -0.99500185)))) RARMNRLikelihood{Float32} Float32[0.080765195, -0.5024873, 0.7400981]"
10,409765,-999.59766,-927.8484,-999.59766,46.141716,25.607544,9.296667,Inf,21,"(sqrt(abs(((X1 - ((abs(log(abs(X1))) ^ log(abs(-0.9998371))) / -0.214083)) * exp(-0.68050957)))) / (abs(exp(log(abs(sqrt(abs(X1)))))) ^ log(abs(0.30288252)))) RARMNRLikelihood{Float32} Float32[0.080615245, -0.502587, 0.7400061]"
11,461349,-1004.2207,-933.98596,-1004.2207,43.668274,26.566498,10.846666,Inf,21,"(((-0.9147541 - ((X1 - X1) * 0.025923014)) - sqrt(abs(((X1 - (0.030948613 * 0.36139864)) / -1.5179137)))) / (abs(X1) ^ log(abs(0.62098825)))) RARMNRLikelihood{Float32} Float32[0.080131106, -0.49705303, 0.73942167]"
12,521085,-1004.2207,-933.98596,-1004.2207,43.668274,26.566498,12.85,Inf,21,"(((-0.9147541 - ((X1 - X1) * 0.025923014)) - sqrt(abs(((X1 - (0.030948613 * 0.36139864)) / -1.5179137)))) / (abs(X1) ^ log(abs(0.62098825)))) RARMNRLikelihood{Float32} Float32[0.080131106, -0.49705303, 0.73942167]"
13,589600,-1004.2207,-933.98596,-1004.2207,43.668274,26.566498,14.616667,Inf,21,"(((-0.9147541 - ((X1 - X1) * 0.025923014)) - sqrt(abs(((X1 - (0.030948613 * 0.36139864)) / -1.5179137)))) / (abs(X1) ^ log(abs(0.62098825)))) RARMNRLikelihood{Float32} Float32[0.080131106, -0.49705303, 0.73942167]"
14,655550,-1005.2285,-941.3179,-1005.2285,37.62695,26.283695,15.573334,Inf,21,"sqrt(abs((X1 * ((-1.4404613 - ((X1 - (-1.5719976 - -2.2473688)) * 0.5836321)) - sqrt(abs(((X1 - (-0.0030417393 * -3.6773624)) / -0.5684692))))))) RARMNRLikelihood{Float32} Float32[0.080217, -0.50248915, 0.740107]"
15,718505,-1005.2285,-941.3179,-1005.2285,37.62695,26.283695,16.34,Inf,21,"sqrt(abs((X1 * ((-1.4404613 - ((X1 - (-1.5719976 - -2.2473688)) * 0.5836321)) - sqrt(abs(((X1 - (-0.0030417393 * -3.6773624)) / -0.5684692))))))) RARMNRLikelihood{Float32} Float32[0.080217, -0.50248915, 0.740107]"
16,792452,-1012.1465,-876.2501,-1012.1465,92.1034,43.792953,17.94,Inf,40,"(sqrt(abs((((X1 - ((X1 / -40.66154) / (abs(-1.4885188) ^ sqrt(abs(-14.24224))))) - ((abs(log(abs(((abs((log(abs((17505.629 - -17509.45))) * X1)) ^ 0.85597706) + log(abs(2.1182747)))))) ^ log(abs(-0.8646157))) / -0.08658203)) * exp(-1.347727)))) / (abs(exp(log(abs(sqrt(abs(X1)))))) ^ log(abs(0.26138338)))) RARMNRLikelihood{Float32} Float32[0.07903097, -0.50251937, 0.7397842]"
