NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,51789,-977.7456,-938.52423,-977.7456,23.292873,15.928511,6.03,Inf,13,"(((((-0.7347706 * X1) / (abs(X1) ^ 0.58064264)) - X1) / X1) * X1) RARMNRLikelihood{Float32} Float32[0.08219295, -0.503663, 0.73656815]"
2,83541,-978.87036,-938.3673,-978.87036,23.350922,17.152073,5.116667,Inf,12,"(1.1646436 * sqrt(abs((X1 + (abs(X1) ^ ((X1 / X1) + 0.8746439)))))) RARMNRLikelihood{Float32} Float32[0.083207116, -0.5011964, 0.7415298]"
3,116497,-978.87036,-938.3673,-978.87036,23.350922,17.152073,4.87,Inf,12,"(1.1646436 * sqrt(abs((X1 + (abs(X1) ^ ((X1 / X1) + 0.8746439)))))) RARMNRLikelihood{Float32} Float32[0.083207116, -0.5011964, 0.7415298]"
4,150936,-999.47144,-945.1126,-999.47144,33.271065,21.087769,5.1066666,Inf,16,"(1.7269591 * sqrt(abs(((X1 - X1) + (abs(X1) ^ (((abs(X1) ^ 1.0565133) / X1) + 0.42588153)))))) RARMNRLikelihood{Float32} Float32[0.080888696, -0.5024771, 0.73990077]"
5,186827,-999.4717,-945.1128,-999.4717,33.271065,21.087852,5.8233333,Inf,16,"(1.7269591 * sqrt(abs(((X1 - X1) + (abs(X1) ^ (((abs(X1) ^ 1.0565134) / X1) + 0.4258816)))))) RARMNRLikelihood{Float32} Float32[0.08088865, -0.5024771, 0.73990077]"
6,223898,-999.4717,-945.1128,-999.4717,33.271065,21.087852,6.286667,Inf,16,"(1.7269591 * sqrt(abs(((X1 - X1) + (abs(X1) ^ (((abs(X1) ^ 1.0565134) / X1) + 0.4258816)))))) RARMNRLikelihood{Float32} Float32[0.08088865, -0.5024771, 0.73990077]"
7,254789,-999.4717,-945.1128,-999.4717,33.271065,21.087852,6.22,Inf,16,"(1.7269591 * sqrt(abs(((X1 - X1) + (abs(X1) ^ (((abs(X1) ^ 1.0565134) / X1) + 0.4258816)))))) RARMNRLikelihood{Float32} Float32[0.08088865, -0.5024771, 0.73990077]"
8,291827,-999.4717,-945.1128,-999.4717,33.271065,21.087852,6.7566667,Inf,16,"(1.7269591 * sqrt(abs(((X1 - X1) + (abs(X1) ^ (((abs(X1) ^ 1.0565134) / X1) + 0.4258816)))))) RARMNRLikelihood{Float32} Float32[0.08088865, -0.5024771, 0.73990077]"
9,331646,-1003.1018,-932.50543,-1003.1018,47.827156,22.769197,7.883333,Inf,23,"(-1.0755783 * sqrt(abs(((X1 - (-0.55683976 * (X1 / (abs(sqrt(abs(X1))) ^ -2.2716367)))) + (abs(X1) ^ (((abs(X1) ^ 0.8817057) / X1) - -0.29567394)))))) RARMNRLikelihood{Float32} Float32[0.08067296, -0.50260246, 0.7399171]"
10,373687,-1003.1018,-932.50543,-1003.1018,47.827156,22.769197,8.8,Inf,23,"(-1.0755783 * sqrt(abs(((X1 - (-0.55683976 * (X1 / (abs(sqrt(abs(X1))) ^ -2.2716367)))) + (abs(X1) ^ (((abs(X1) ^ 0.8817057) / X1) - -0.29567394)))))) RARMNRLikelihood{Float32} Float32[0.08067296, -0.50260246, 0.7399171]"
