NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59356,-999.10986,-966.2694,-999.10986,17.917595,14.922838,6.673333,Inf,10,"((X1 + (abs((X1 + X1)) ^ 0.50571454)) / exp(0.33882907)) RARMNRLikelihood{Float32} Float32[0.08077111, -0.5024638, 0.7402114]"
2,94509,-999.10986,-966.2694,-999.10986,17.917595,14.922838,6.4766665,Inf,10,"((X1 + (abs((X1 + X1)) ^ 0.50571454)) / exp(0.33882907)) RARMNRLikelihood{Float32} Float32[0.08077111, -0.5024638, 0.7402114]"
3,128143,-999.10986,-966.2694,-999.10986,17.917595,14.922838,6.35,Inf,10,"((X1 + (abs((X1 + X1)) ^ 0.50571454)) / exp(0.33882907)) RARMNRLikelihood{Float32} Float32[0.08077111, -0.5024638, 0.7402114]"
4,166681,-999.10986,-966.2694,-999.10986,17.917595,14.922838,6.963333,Inf,10,"((X1 + (abs((X1 + X1)) ^ 0.50571454)) / exp(0.33882907)) RARMNRLikelihood{Float32} Float32[0.08077111, -0.5024638, 0.7402114]"
5,207753,-999.13794,-959.42975,-999.13794,23.350922,16.357235,7.7033334,Inf,12,"(((X1 - 0.0037108401) + (abs((X1 + X1)) ^ 0.5017464)) / exp(0.33614185)) RARMNRLikelihood{Float32} Float32[0.08074906, -0.5024595, 0.7402612]"
6,240750,-999.21094,-947.7912,-999.21094,35.026382,16.393349,7.4133334,Inf,18,"((((0.7256527 * X1) + sqrt(abs(0.83013374))) + (-1.2248708 - (-0.29012728 - (sqrt(abs(X1)) + exp(-2.4408765))))) - 0.06528819) RARMNRLikelihood{Float32} Float32[0.08075473, -0.50248724, 0.7401042]"
7,278142,-999.21094,-947.7912,-999.21094,35.026382,16.393349,7.53,Inf,18,"((((0.7256527 * X1) + sqrt(abs(0.83013374))) + (-1.2248708 - (-0.29012728 - (sqrt(abs(X1)) + exp(-2.4408765))))) - 0.06528819) RARMNRLikelihood{Float32} Float32[0.08075473, -0.50248724, 0.7401042]"
8,320233,-999.2224,-956.4031,-999.2224,21.405012,21.414324,8.786667,Inf,11,"(sqrt(abs((X1 - log(abs(-0.99984425))))) + ((X1 / 1.3771747) + -0.002270687)) RARMNRLikelihood{Float32} Float32[0.08076226, -0.50248337, 0.7400894]"
9,366771,-1002.15625,3.4028235e38,-1002.15625,41.21047,3.4028235e38,9.58,Inf,23,"((X1 + (abs(((X1 + (abs(-0.009049138) ^ 1.141322)) / exp((abs(((exp(-68.27312) + exp(-16.839762)) + X1)) ^ 0.7782891)))) ^ 0.56019855)) / exp(-0.081426404)) RARMNRLikelihood{Float32} Float32[0.080755025, -0.50267637, 0.739574]"
10,418710,-1005.2273,-917.7289,-1005.2273,62.383247,25.11518,10.986667,Inf,30,"((((1.7286166 * X1) + sqrt(abs(1.209781))) + (-1.1915418 - (sqrt(abs(((X1 * X1) + -0.00032611206))) - (sqrt(abs(X1)) + exp(-2.459538))))) - ((X1 / (sqrt(abs(X1)) * X1)) / 1.3366131e6)) RARMNRLikelihood{Float32} Float32[0.07955473, -0.4800988, 0.7358735]"
