NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59573,-648.11426,-589.7377,-648.11426,41.58883,16.787796,6.8133335,Inf,20,"(X1 + ((((-1.1978027 + X1) * 0.5405306) + (abs(log(abs(0.5822593))) ^ 2.2934523)) + ((abs(exp(X1)) ^ 1.0003826e-6) - exp(-0.8950397)))) RARMNRLikelihood{Float32} Float32[0.106455065, -0.5029974, 0.7303626]"
2,95971,-987.2368,-954.21985,-987.2368,16.125835,16.891136,5.7266665,Inf,9,"((-0.87483954 * sqrt(abs(sqrt(abs(X1))))) - (-0.1986559 + X1)) RARMNRLikelihood{Float32} Float32[0.08121028, -0.5024164, 0.7390282]"
3,127106,-987.2368,-954.21985,-987.2368,16.125835,16.891136,5.5733333,Inf,9,"((-0.87483954 * sqrt(abs(sqrt(abs(X1))))) - (-0.1986559 + X1)) RARMNRLikelihood{Float32} Float32[0.08121028, -0.5024164, 0.7390282]"
4,160154,-987.2368,-954.21985,-987.2368,16.125835,16.891136,6.25,Inf,9,"((-0.87483954 * sqrt(abs(sqrt(abs(X1))))) - (-0.1986559 + X1)) RARMNRLikelihood{Float32} Float32[0.08121028, -0.5024164, 0.7390282]"
5,201200,-1002.9868,-925.52576,-1002.9868,55.262043,22.199026,7.5433335,Inf,24,"((abs((exp((7.829027 - X1)) - -5.535565)) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.6321516)))) * -1.4762646)))))) ^ (X1 ^ exp((exp(0.2419525) / -0.6987318))))) * X1) RARMNRLikelihood{Float32} Float32[0.08062149, -0.5024201, 0.74024516]"
6,240058,-1003.3157,-906.51776,-1003.3157,73.682724,23.115145,7.66,Inf,32,"((abs((exp((7.829027 - X1)) - ((-0.4343738 * sqrt(abs(sqrt(abs(X1))))) - (1.2428536 * X1)))) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.63216263)))) * -1.4762625)))))) ^ (X1 ^ exp((exp(0.24195188) / -0.6987326))))) * X1) RARMNRLikelihood{Float32} Float32[0.08062111, -0.5024201, 0.740245]"
7,281234,-1003.3357,-907.44714,-1003.3357,73.682724,22.205784,8.323334,Inf,32,"((abs((exp((7.9014425 - X1)) - ((0.6441373 * sqrt(abs(sqrt(abs(X1))))) - (1.7149264 * X1)))) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.63373566)))) * -1.4856312)))))) ^ (X1 ^ exp((exp(0.27720517) / -0.72233146))))) * X1) RARMNRLikelihood{Float32} Float32[0.0805799, -0.5025853, 0.73985857]"
8,317626,-1003.3357,-907.44714,-1003.3357,73.682724,22.205784,9.533334,Inf,32,"((abs((exp((7.9014425 - X1)) - ((0.6441373 * sqrt(abs(sqrt(abs(X1))))) - (1.7149264 * X1)))) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.63373566)))) * -1.4856312)))))) ^ (X1 ^ exp((exp(0.27720517) / -0.72233146))))) * X1) RARMNRLikelihood{Float32} Float32[0.0805799, -0.5025853, 0.73985857]"
9,362482,-1003.3357,-907.44714,-1003.3357,73.682724,22.205784,10.42,Inf,32,"((abs((exp((7.9014425 - X1)) - ((0.6441373 * sqrt(abs(sqrt(abs(X1))))) - (1.7149264 * X1)))) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.63373566)))) * -1.4856312)))))) ^ (X1 ^ exp((exp(0.27720517) / -0.72233146))))) * X1) RARMNRLikelihood{Float32} Float32[0.0805799, -0.5025853, 0.73985857]"
10,399329,-1003.3357,-907.44714,-1003.3357,73.682724,22.205784,12.343333,Inf,32,"((abs((exp((7.9014425 - X1)) - ((0.6441373 * sqrt(abs(sqrt(abs(X1))))) - (1.7149264 * X1)))) ^ (abs(log(abs(log(abs((log(abs(sqrt(abs(0.63373566)))) * -1.4856312)))))) ^ (X1 ^ exp((exp(0.27720517) / -0.72233146))))) * X1) RARMNRLikelihood{Float32} Float32[0.0805799, -0.5025853, 0.73985857]"
11,443246,-1003.34937,-908.0481,-1003.34937,71.380135,23.921127,13.026667,Inf,31,"((abs((exp((7.878026 - X1)) - ((X1 * sqrt(abs(sqrt(abs(X1))))) / (-0.39716858 * 2.6156526)))) ^ (abs(log(abs(log(abs((sqrt(abs(-1.25507)) * -2.6352482)))))) ^ (X1 ^ exp((exp(0.5391293) / -0.93930924))))) * X1) RARMNRLikelihood{Float32} Float32[0.08057781, -0.50259334, 0.7398429]"
12,488180,-1003.34937,-908.0481,-1003.34937,71.380135,23.921127,13.413333,Inf,31,"((abs((exp((7.878026 - X1)) - ((X1 * sqrt(abs(sqrt(abs(X1))))) / (-0.39716858 * 2.6156526)))) ^ (abs(log(abs(log(abs((sqrt(abs(-1.25507)) * -2.6352482)))))) ^ (X1 ^ exp((exp(0.5391293) / -0.93930924))))) * X1) RARMNRLikelihood{Float32} Float32[0.08057781, -0.50259334, 0.7398429]"
13,530186,-1003.34937,-908.0481,-1003.34937,71.380135,23.921127,13.81,Inf,31,"((abs((exp((7.878026 - X1)) - ((X1 * sqrt(abs(sqrt(abs(X1))))) / (-0.39716858 * 2.6156526)))) ^ (abs(log(abs(log(abs((sqrt(abs(-1.25507)) * -2.6352482)))))) ^ (X1 ^ exp((exp(0.5391293) / -0.93930924))))) * X1) RARMNRLikelihood{Float32} Float32[0.08057781, -0.50259334, 0.7398429]"
