NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58816,-991.3828,-961.16064,-991.3828,14.4849415,15.737249,6.64,Inf,9,"((X1 + sqrt(abs((-0.087689474 - sqrt(abs(X1)))))) - 0.3460498) RARMNRLikelihood{Float32} Float32[0.08096229, -0.5028765, 0.7383648]"
2,88189,-991.3828,-961.16064,-991.3828,14.4849415,15.737249,6.2433333,Inf,9,"((X1 + sqrt(abs((-0.087689474 - sqrt(abs(X1)))))) - 0.3460498) RARMNRLikelihood{Float32} Float32[0.08096229, -0.5028765, 0.7383648]"
3,120182,-991.3828,-961.16064,-991.3828,14.4849415,15.737249,6.52,Inf,9,"((X1 + sqrt(abs((-0.087689474 - sqrt(abs(X1)))))) - 0.3460498) RARMNRLikelihood{Float32} Float32[0.08096229, -0.5028765, 0.7383648]"
4,158806,-999.1284,-948.14575,-999.1284,38.9182,12.064428,6.2933335,Inf,20,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-0.00012820105 / X1) - X1) / ((X1 - X1) + 3.6011624)))) RARMNRLikelihood{Float32} Float32[0.08075294, -0.50251514, 0.7402639]"
5,195499,-999.1284,-948.14575,-999.1284,38.9182,12.064428,6.7066665,Inf,20,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-0.00012820105 / X1) - X1) / ((X1 - X1) + 3.6011624)))) RARMNRLikelihood{Float32} Float32[0.08075294, -0.50251514, 0.7402639]"
6,237761,-999.1284,-948.14575,-999.1284,38.9182,12.064428,7.7533336,Inf,20,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-0.00012820105 / X1) - X1) / ((X1 - X1) + 3.6011624)))) RARMNRLikelihood{Float32} Float32[0.08075294, -0.50251514, 0.7402639]"
7,279606,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,9.07,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
8,329317,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,9.923333,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
9,384546,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,11.15,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
10,435658,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,12.003333,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
11,489093,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,12.806666,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
12,544492,-1000.5464,-938.95074,-1000.5464,46.701843,14.893779,12.753333,Inf,24,"(X1 + ((sqrt(abs(X1)) * (X1 / X1)) + (((-9.074507e-5 / X1) - X1) / (((-1.0565412 * (0.12493444 - X1)) - X1) + 3.5535855)))) RARMNRLikelihood{Float32} Float32[0.08068103, -0.502384, 0.7397452]"
