NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,56399,-922.4646,-899.083,-922.4646,9.656628,13.724977,6.67,Inf,6,"(X1 + (sqrt(abs(X1)) * 0.87317896)) RARMNRLikelihood{Float32} Float32[0.08418881, -0.50758463, 0.731694]"
2,87483,-995.05615,-930.27216,-995.05615,40.864113,23.919842,6.0466666,Inf,21,"(abs(((((1.1542577 * -1.6186085) / (3.1532655 * (-49.84522 * sqrt(abs(X1))))) - 0.2833271) - (2.0395975 * (0.53137076 * sqrt(abs(X1)))))) ^ 1.7932099) RARMNRLikelihood{Float32} Float32[0.08085177, -0.50240785, 0.7398887]"
3,124493,-997.2964,-959.7003,-997.2964,19.4591,18.136974,6.2033334,Inf,10,"((abs(X1) ^ 0.5924024) * log(abs((X1 + (2.6980963 - -1.8230966))))) RARMNRLikelihood{Float32} Float32[0.080680735, -0.50248563, 0.7403904]"
4,161357,-1000.6914,-941.4484,-1000.6914,33.08047,26.162546,6.6466665,Inf,17,"(abs(((((-1.414277 * -0.7202842) / sqrt(abs(sqrt(abs(X1))))) - 0.67414767) - (-4.887757 * (-5.908705 * -0.014851321)))) ^ -2.0981226) RARMNRLikelihood{Float32} Float32[0.080596924, -0.502567, 0.7400836]"
5,195512,-1000.6919,-941.787,-1000.6919,33.08047,25.824469,7.133333,Inf,17,"(abs(((((-1.4142773 * -0.7202836) / sqrt(abs(sqrt(abs(X1))))) - 0.32544264) - (-4.8877177 * (-5.908673 * -0.0027772353)))) ^ -2.0981238) RARMNRLikelihood{Float32} Float32[0.08059691, -0.5025716, 0.74008346]"
6,235507,-1000.6919,-941.787,-1000.6919,33.08047,25.824469,7.5733333,Inf,17,"(abs(((((-1.4142773 * -0.7202836) / sqrt(abs(sqrt(abs(X1))))) - 0.32544264) - (-4.8877177 * (-5.908673 * -0.0027772353)))) ^ -2.0981238) RARMNRLikelihood{Float32} Float32[0.08059691, -0.5025716, 0.74008346]"
7,279567,-1000.6919,-941.787,-1000.6919,33.08047,25.824469,8.43,Inf,17,"(abs(((((-1.4142773 * -0.7202836) / sqrt(abs(sqrt(abs(X1))))) - 0.32544264) - (-4.8877177 * (-5.908673 * -0.0027772353)))) ^ -2.0981238) RARMNRLikelihood{Float32} Float32[0.08059691, -0.5025716, 0.74008346]"
8,327523,-1000.6941,-942.26056,-1000.6941,33.08047,25.353064,8.216666,Inf,17,"(abs(((((-1.4142668 * -0.720263) / sqrt(abs(sqrt(abs(X1))))) - 0.0003873274) - (-4.8877 * (-5.908658 * 0.008476872)))) ^ -2.0982091) RARMNRLikelihood{Float32} Float32[0.08059677, -0.50256777, 0.74007744]"
9,367089,-1000.6941,-942.26056,-1000.6941,33.08047,25.353064,8.51,Inf,17,"(abs(((((-1.4142668 * -0.720263) / sqrt(abs(sqrt(abs(X1))))) - 0.0003873274) - (-4.8877 * (-5.908658 * 0.008476872)))) ^ -2.0982091) RARMNRLikelihood{Float32} Float32[0.08059677, -0.50256777, 0.74007744]"
10,409335,-1000.6941,-942.26056,-1000.6941,33.08047,25.353064,8.853333,Inf,17,"(abs(((((-1.4142668 * -0.720263) / sqrt(abs(sqrt(abs(X1))))) - 0.0003873274) - (-4.8877 * (-5.908658 * 0.008476872)))) ^ -2.0982091) RARMNRLikelihood{Float32} Float32[0.08059677, -0.50256777, 0.74007744]"
11,454475,-1002.44507,-948.2761,-1002.44507,25.084633,29.08427,9.733334,Inf,14,"(-1.483053 + (abs(2.1030154) ^ (0.564147 + (abs(X1) ^ (exp(0.4064355) - (abs(X1) ^ 0.024072643)))))) RARMNRLikelihood{Float32} Float32[0.080712266, -0.5031705, 0.7405448]"
12,509083,-1002.48804,-947.75977,-1002.48804,25.084633,29.643616,11.213333,Inf,14,"(-1.6138186 + (abs(2.0136795) ^ (0.71885014 + (abs(X1) ^ (exp(0.41293904) - (abs(X1) ^ 0.023979744)))))) RARMNRLikelihood{Float32} Float32[0.08072386, -0.50229686, 0.73961854]"
13,567340,-1002.4978,-947.67535,-1002.4978,25.084633,29.737816,11.906667,Inf,14,"(-1.6930273 + (abs(1.9666724) ^ (0.81395143 + (abs(X1) ^ (exp(0.41650283) - (abs(X1) ^ 0.023842577)))))) RARMNRLikelihood{Float32} Float32[0.08071969, -0.5025853, 0.73994607]"
14,630578,-1002.499,-947.6766,-1002.499,25.084633,29.73782,13.643333,Inf,14,"(-1.7405524 + (abs(1.9404776) ^ (0.87164176 + (abs(X1) ^ (exp(0.4185162) - (abs(X1) ^ 0.023738446)))))) RARMNRLikelihood{Float32} Float32[0.08071901, -0.5025516, 0.7399392]"
15,699865,-1002.50366,-947.6911,-1002.50366,25.084633,29.727917,14.846666,Inf,14,"(-1.7534052 + (abs(1.933718) ^ (0.8872456 + (abs(X1) ^ (exp(0.41903478) - (abs(X1) ^ 0.02371268)))))) RARMNRLikelihood{Float32} Float32[0.08072075, -0.50255805, 0.739969]"
16,771834,-1003.10376,-914.7612,-1003.10376,58.22436,30.118189,15.35,Inf,28,"(-1.2924538 + (abs(2.018466) ^ (0.35558224 + (abs((1.5100633 * X1)) ^ (exp(0.38407055) - (abs(((sqrt(abs((X1 - X1))) - X1) - (abs(0.00052816805) ^ sqrt(abs((-3.6561933 * X1)))))) ^ 0.019008927)))))) RARMNRLikelihood{Float32} Float32[0.080620386, -0.50116086, 0.7389287]"
17,842298,-1003.1604,-914.15283,-1003.1604,58.22436,30.78323,15.443334,Inf,28,"(-1.2200196 + (abs(2.0721385) ^ (0.26113808 + (abs((1.5326436 * X1)) ^ (exp(0.37935212) - (abs(((sqrt(abs((X1 - X1))) - X1) - (abs(0.00047472297) ^ sqrt(abs((-3.656192 * X1)))))) ^ 0.019062353)))))) RARMNRLikelihood{Float32} Float32[0.080761306, -0.5023157, 0.7399986]"
18,902243,-1003.24927,-897.2629,-1003.24927,81.29731,24.689104,17.163334,Inf,37,"sqrt(abs(((log(abs(-1.1069082)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.1941762 - exp(-2.1347606)) + X1)) - (X1 - (X1 * ((-0.52750283 + X1) + log(abs((86.46411 + (X1 * (abs(1.7829506) ^ X1)))))))))))) ^ 2.7209651)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.08037938, -0.50250715, 0.7398208]"
19,972076,-1004.0652,-890.0182,-1004.0652,81.29731,32.749672,18.19,Inf,37,"sqrt(abs(((log(abs(-1.1187721)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.18479158 - exp(-2.1357872)) + X1)) - (X1 - (X1 * ((-0.7146814 + X1) + log(abs((86.46262 + (X1 * (abs(1.5655935) ^ 6.4933457)))))))))))) ^ 2.7487395)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.080177054, -0.5023936, 0.7400573]"
20,1042741,-1004.0654,-888.06256,-1004.0654,81.29731,34.705578,18.303333,Inf,37,"sqrt(abs(((log(abs(-1.1187721)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.1847916 - exp(-2.1357872)) + X1)) - (X1 - (X1 * ((-0.7146814 + X1) + log(abs((86.46262 + (X1 * (abs(1.5655935) ^ 6.4933457)))))))))))) ^ 2.7487395)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.08017712, -0.5023936, 0.7400573]"
21,1114774,-1004.57007,-889.7916,-1004.57007,81.29731,33.481163,18.78,Inf,37,"sqrt(abs(((log(abs(-1.1134549)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.196214 - exp(-2.0962992)) + X1)) - (X1 - (X1 * ((-0.56053126 + X1) + log(abs((86.465614 + (X1 * (abs(1.4098322) ^ 6.477115)))))))))))) ^ 2.7547762)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.08017578, -0.5025592, 0.7401483]"
22,1191290,-1004.8164,-887.89996,-1004.8164,81.29731,35.619164,19.696667,Inf,37,"sqrt(abs(((log(abs(-1.1178514)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.19326034 - exp(-2.12429)) + X1)) - (X1 - (X1 * ((-0.6201082 + X1) + log(abs((86.4644 + (X1 * (abs(1.3149645) ^ 6.4700766)))))))))))) ^ 2.7710354)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.080224566, -0.5024528, 0.7397899]"
23,1272876,-1004.8164,-887.89996,-1004.8164,81.29731,35.619164,20.226667,Inf,37,"sqrt(abs(((log(abs(-1.1178514)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.19326034 - exp(-2.12429)) + X1)) - (X1 - (X1 * ((-0.6201082 + X1) + log(abs((86.4644 + (X1 * (abs(1.3149645) ^ 6.4700766)))))))))))) ^ 2.7710354)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.080224566, -0.5024528, 0.7397899]"
24,1349563,-1004.8164,-887.89996,-1004.8164,81.29731,35.619164,21.213333,Inf,37,"sqrt(abs(((log(abs(-1.1178514)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.19326034 - exp(-2.12429)) + X1)) - (X1 - (X1 * ((-0.6201082 + X1) + log(abs((86.4644 + (X1 * (abs(1.3149645) ^ 6.4700766)))))))))))) ^ 2.7710354)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.080224566, -0.5024528, 0.7397899]"
25,1432345,-1004.8164,-887.89996,-1004.8164,81.29731,35.619164,21.4,Inf,37,"sqrt(abs(((log(abs(-1.1178514)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.19326034 - exp(-2.12429)) + X1)) - (X1 - (X1 * ((-0.6201082 + X1) + log(abs((86.4644 + (X1 * (abs(1.3149645) ^ 6.4700766)))))))))))) ^ 2.7710354)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.080224566, -0.5024528, 0.7397899]"
26,1508666,-1007.0476,-899.6481,-1007.0476,74.85989,32.539696,23.043333,Inf,36,"sqrt(abs(((log(abs(-1.1177648)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.37913388 - X1) + X1)) - (X1 - (X1 * ((0.113556676 + X1) + log(abs((86.47378 + (X1 * (abs(0.9503213) ^ 6.4462366)))))))))))) ^ 2.904609)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.08011859, -0.5026088, 0.7400536]"
27,1584251,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,22.53,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
28,1666023,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,22.653334,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
29,1744995,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,23.543333,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
30,1841025,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,24.846666,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
31,1920490,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,23.703333,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
32,1999019,-1007.1477,-899.9363,-1007.1477,74.85989,32.351578,23.816668,Inf,36,"sqrt(abs(((log(abs(-1.1161577)) + sqrt(abs((abs(sqrt(abs(((sqrt(abs(X1)) * ((-0.3797948 - X1) + X1)) - (X1 - (X1 * ((0.11951896 + X1) + log(abs((86.50714 + (X1 * (abs(X1) ^ 0.9787194)))))))))))) ^ 2.885288)))) * sqrt(abs(X1))))) RARMNRLikelihood{Float32} Float32[0.07990191, -0.5018245, 0.7403916]"
33,2080629,-1007.80176,-916.2064,-1007.80176,64.462685,27.13261,23.623333,Inf,31,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.822 * sqrt(abs((abs(X1) ^ 5.5713816)))) - (X1 - (X1 * ((-26.033693 + X1) + sqrt(abs(-222.30396)))))) - -0.14817426)))) ^ 0.3183267)))) * sqrt(abs((X1 ^ 1.8591882)))))) RARMNRLikelihood{Float32} Float32[0.08000921, -0.5025285, 0.7398986]"
34,2168857,-1007.8347,-917.5911,-1007.8347,64.462685,25.780859,23.553333,Inf,31,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.836 * sqrt(abs((abs(X1) ^ 5.752208)))) - (X1 - (X1 * ((-21.81371 + X1) + sqrt(abs(-222.44551)))))) - -0.096697964)))) ^ 0.31910157)))) * sqrt(abs((X1 ^ 1.8446888)))))) RARMNRLikelihood{Float32} Float32[0.080000296, -0.50248456, 0.74000865]"
35,2253861,-1007.8347,-917.5911,-1007.8347,64.462685,25.780859,23.26,Inf,31,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.836 * sqrt(abs((abs(X1) ^ 5.752208)))) - (X1 - (X1 * ((-21.81371 + X1) + sqrt(abs(-222.44551)))))) - -0.096697964)))) ^ 0.31910157)))) * sqrt(abs((X1 ^ 1.8446888)))))) RARMNRLikelihood{Float32} Float32[0.080000296, -0.50248456, 0.74000865]"
36,2333178,-1007.8347,-917.5911,-1007.8347,64.462685,25.780859,23.683332,Inf,31,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.836 * sqrt(abs((abs(X1) ^ 5.752208)))) - (X1 - (X1 * ((-21.81371 + X1) + sqrt(abs(-222.44551)))))) - -0.096697964)))) ^ 0.31910157)))) * sqrt(abs((X1 ^ 1.8446888)))))) RARMNRLikelihood{Float32} Float32[0.080000296, -0.50248456, 0.74000865]"
37,2409708,-1007.8347,-917.5911,-1007.8347,64.462685,25.780859,23.656666,Inf,31,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.836 * sqrt(abs((abs(X1) ^ 5.752208)))) - (X1 - (X1 * ((-21.81371 + X1) + sqrt(abs(-222.44551)))))) - -0.096697964)))) ^ 0.31910157)))) * sqrt(abs((X1 ^ 1.8446888)))))) RARMNRLikelihood{Float32} Float32[0.080000296, -0.50248456, 0.74000865]"
38,2502751,-1007.8374,-917.82184,-1007.8374,62.383247,27.632334,23.76,Inf,30,"sqrt(abs(((X1 + sqrt(abs((abs(sqrt(abs((((-4133.8545 * sqrt(abs((abs(X1) ^ 5.7516646)))) - (X1 - (X1 * ((-14.525427 + X1) + 7.6183553)))) - -0.09679787)))) ^ 0.31908965)))) * sqrt(abs((X1 ^ 1.8447216)))))) RARMNRLikelihood{Float32} Float32[0.079999745, -0.50249827, 0.74000454]"
