NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,56679,-979.71875,-946.64905,-979.71875,19.709354,13.36038,6.4266667,Inf,11,"(X1 - (0.33551025 - (abs(X1) ^ (1.4781171 / (3.1893876 + 4.2997837))))) RARMNRLikelihood{Float32} Float32[0.0816723, -0.5023829, 0.7395771]"
2,94467,-996.2573,-928.0055,-996.2573,43.944492,24.307322,5.8733335,Inf,20,"(exp((abs(-0.18765238) ^ ((X1 + 0.23892255) * 2.0207965))) - (exp(0.5037324) + ((log(abs(-0.5602236)) * (X1 + X1)) / -1.1117477))) RARMNRLikelihood{Float32} Float32[0.0816669, -0.5027681, 0.7396107]"
3,130616,-997.1321,-952.89307,-997.1321,27.03274,17.206293,5.5133333,Inf,13,"(abs(sqrt(abs((log(abs(log(abs(-244862.69)))) / ((log(abs(159.44508)) + X1) * X1))))) ^ -1.1785096) RARMNRLikelihood{Float32} Float32[0.08082496, -0.5026072, 0.7395824]"
4,169837,-999.7517,-954.17255,-999.7517,27.03274,18.546427,6.403333,Inf,13,"(-0.27700442 * (abs(((sqrt(abs(X1)) * -3.7246926) - (X1 + X1))) ^ exp(0.046941057))) RARMNRLikelihood{Float32} Float32[0.080668956, -0.50253475, 0.74012417]"
5,210200,-999.7517,-954.17255,-999.7517,27.03274,18.546427,7.28,Inf,13,"(-0.27700442 * (abs(((sqrt(abs(X1)) * -3.7246926) - (X1 + X1))) ^ exp(0.046941057))) RARMNRLikelihood{Float32} Float32[0.080668956, -0.50253475, 0.74012417]"
6,251520,-999.7517,-954.17255,-999.7517,27.03274,18.546427,7.7366667,Inf,13,"(-0.27700442 * (abs(((sqrt(abs(X1)) * -3.7246926) - (X1 + X1))) ^ exp(0.046941057))) RARMNRLikelihood{Float32} Float32[0.080668956, -0.50253475, 0.74012417]"
7,298577,-999.7517,-954.17255,-999.7517,27.03274,18.546427,9.02,Inf,13,"(-0.27700442 * (abs(((sqrt(abs(X1)) * -3.7246926) - (X1 + X1))) ^ exp(0.046941057))) RARMNRLikelihood{Float32} Float32[0.080668956, -0.50253475, 0.74012417]"
8,344389,-999.75195,-953.9431,-999.75195,27.242743,18.566082,9.443334,Inf,14,"(-0.27700457 * (abs(((sqrt(abs(X1)) * -3.7246907) - (X1 + X1))) ^ (abs(-1.697602) ^ 0.08869871))) RARMNRLikelihood{Float32} Float32[0.08066903, -0.5025348, 0.740124]"
9,393825,-999.75195,-953.9431,-999.75195,27.242743,18.566082,9.476666,Inf,14,"(-0.27700457 * (abs(((sqrt(abs(X1)) * -3.7246907) - (X1 + X1))) ^ (abs(-1.697602) ^ 0.08869871))) RARMNRLikelihood{Float32} Float32[0.08066903, -0.5025348, 0.740124]"
10,438586,-1000.2444,-938.36127,-1000.2444,39.509388,22.373716,9.953333,Inf,19,"(-1.0032929 * (abs(((((-1.4690245 * (abs(X1) ^ 1.1665826)) + X1) * sqrt(abs(X1))) - (X1 + X1))) ^ exp(-0.5348598))) RARMNRLikelihood{Float32} Float32[0.08060379, -0.5025147, 0.7400381]"
11,484574,-1002.79614,-949.62604,-1002.79614,30.459911,22.710217,9.783334,Inf,17,"(0.028778724 - (-1.0087211 * ((2.4431815 * (abs(((abs(X1) ^ -0.5247808) * (2.2545824 + X1))) ^ -1.094835)) + X1))) RARMNRLikelihood{Float32} Float32[0.08076829, -0.5029593, 0.73945916]"
12,538232,-1002.8862,-948.76447,-1002.8862,30.459911,23.661854,10.546667,Inf,17,"(0.024269706 - (-1.010202 * ((4.597519 * (abs(((abs(X1) ^ -0.41748115) * (3.2141411 + X1))) ^ -1.332753)) + X1))) RARMNRLikelihood{Float32} Float32[0.08070903, -0.5022835, 0.7401463]"
13,595769,-1002.9148,-948.65137,-1002.9148,30.459911,23.80351,11.41,Inf,17,"(0.024517847 - (-1.0131378 * ((6.284952 * (abs(((abs(X1) ^ -0.37902406) * (3.590512 + X1))) ^ -1.4669716)) + X1))) RARMNRLikelihood{Float32} Float32[0.08072993, -0.5029573, 0.74010736]"
14,650484,-1002.9219,-948.6406,-1002.9219,30.459911,23.82132,11.56,Inf,17,"(0.023770384 - (-1.0132803 * ((7.095482 * (abs(((abs(X1) ^ -0.36714458) * (3.774335 + X1))) ^ -1.5067587)) + X1))) RARMNRLikelihood{Float32} Float32[0.08070494, -0.5025659, 0.7399595]"
15,708184,-1002.9387,-948.6322,-1002.9387,30.459911,23.846615,12.016666,Inf,17,"(0.023546012 - (-1.0149475 * ((8.890405 * (abs(((abs(X1) ^ -0.34562376) * (4.042912 + X1))) ^ -1.5972401)) + X1))) RARMNRLikelihood{Float32} Float32[0.080695346, -0.50247335, 0.7400871]"
16,771700,-1002.9392,-948.9311,-1002.9392,30.459911,23.548246,11.996667,Inf,17,"(0.024801962 - (-1.0171266 * ((9.22647 * (abs(((abs(X1) ^ -0.34129068) * (4.028884 + X1))) ^ -1.627534)) + X1))) RARMNRLikelihood{Float32} Float32[0.08070384, -0.50265634, 0.7397335]"
17,838164,-1002.9404,-948.7189,-1002.9404,30.459911,23.76168,12.67,Inf,17,"(0.023891538 - (-1.0167065 * ((9.232898 * (abs(((abs(X1) ^ -0.34135118) * (4.061159 + X1))) ^ -1.6200016)) + X1))) RARMNRLikelihood{Float32} Float32[0.08070641, -0.50259864, 0.73994833]"
18,908785,-1002.94653,-949.0255,-1002.94653,30.459911,23.46114,13.76,Inf,17,"(0.023850232 - (-1.017563 * ((9.836706 * (abs(((abs(X1) ^ -0.3356275) * (4.1292253 + X1))) ^ -1.6469033)) + X1))) RARMNRLikelihood{Float32} Float32[0.08071191, -0.5026391, 0.7399872]"
19,970475,-1005.5088,3.4028235e38,-1005.5088,59.32506,3.4028235e38,14.66,Inf,27,"log(abs(((abs(sqrt(abs((((1/(X1) + ((abs(sqrt(abs(X1))) ^ 1.7865897) - 1.2621772)) - -3.0015805) - -6.317338)))) ^ (abs(((X1 * X1) + (X1 * X1))) ^ 0.38500312)) + X1))) RARMNRLikelihood{Float32} Float32[0.069623314, -0.5027753, 0.7403265]"
20,1038156,-1005.5093,3.4028235e38,-1005.5093,59.32506,3.4028235e38,15.91,Inf,27,"log(abs(((abs(sqrt(abs((((1/(X1) + ((abs(sqrt(abs(X1))) ^ 1.7865897) - 1.2621772)) - -3.0015805) - -6.317338)))) ^ (abs(((X1 * X1) + (X1 * X1))) ^ 0.38500312)) + X1))) RARMNRLikelihood{Float32} Float32[0.069623314, -0.50277525, 0.7403265]"
21,1105144,-1005.74976,-902.27765,-1005.74976,74.705635,28.766474,16.803333,Inf,34,"((((abs(X1) ^ -0.5335573) - -0.75277716) * X1) + ((((log(abs((-568.14404 + -579.412))) * X1) - (X1 ^ 1.3639201)) * (sqrt(abs((sqrt(abs((-0.010963697 + X1))) - X1))) * (abs((X1 * 89.131546)) ^ -4.640053))) - 0.027922321)) RARMNRLikelihood{Float32} Float32[0.07981689, -0.50052667, 0.7386753]"
22,1173421,-1007.3601,-906.9239,-1007.3601,74.705635,25.730572,16.773333,Inf,34,"((((abs(X1) ^ -0.5429323) - -0.7591317) * X1) + ((((log(abs((-568.1437 + -579.4116))) * X1) - (X1 ^ 1.0477874)) * (sqrt(abs((sqrt(abs((-0.0109663205 + X1))) - X1))) * (abs((X1 * 89.29103)) ^ -2.3769271))) - 0.03858989)) RARMNRLikelihood{Float32} Float32[0.07974069, -0.5026446, 0.7401032]"
23,1256743,-1007.5054,-907.35864,-1007.5054,74.705635,25.44108,17.466667,Inf,34,"((((abs(X1) ^ -0.5462932) - -0.76253164) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 ^ 2.0978305)) * (sqrt(abs((sqrt(abs((-0.010960012 + X1))) - X1))) * (abs((X1 * 89.242836)) ^ -2.3217359))) - 0.041981418)) RARMNRLikelihood{Float32} Float32[0.08004838, -0.50250953, 0.74013615]"
24,1331608,-1007.5054,-907.35864,-1007.5054,74.705635,25.44108,17.85,Inf,34,"((((abs(X1) ^ -0.5462932) - -0.76253164) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 ^ 2.0978305)) * (sqrt(abs((sqrt(abs((-0.010960012 + X1))) - X1))) * (abs((X1 * 89.242836)) ^ -2.3217359))) - 0.041981418)) RARMNRLikelihood{Float32} Float32[0.08004838, -0.50250953, 0.74013615]"
25,1411670,-1007.605,-907.52496,-1007.605,72.78046,27.299555,18.336666,Inf,35,"((((abs(X1) ^ -0.55903554) - -0.7730605) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + log(abs(0.95082587)))) * (sqrt(abs((sqrt(abs((-0.010922263 + X1))) - X1))) * (abs((X1 * 89.239)) ^ -2.1559618))) - 0.054103445)) RARMNRLikelihood{Float32} Float32[0.079987206, -0.5029663, 0.73903453]"
26,1501372,-1007.6763,-908.9348,-1007.6763,72.78046,25.960978,19.97,Inf,35,"((((abs(X1) ^ -0.56920916) - -0.781294) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + log(abs(0.94271755)))) * (sqrt(abs((sqrt(abs((-0.010910953 + X1))) - X1))) * (abs((X1 * 89.23576)) ^ -2.0072353))) - 0.063980006)) RARMNRLikelihood{Float32} Float32[0.08002724, -0.50211126, 0.7404452]"
27,1594434,-1007.68164,-909.07544,-1007.68164,70.70101,27.905191,20.96,Inf,34,"((((abs(X1) ^ -0.56494194) - -0.7787356) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + -0.055825092)) * (sqrt(abs((sqrt(abs((-0.010915003 + X1))) - X1))) * (abs((X1 * 89.23566)) ^ -2.0088546))) - 0.06038358)) RARMNRLikelihood{Float32} Float32[0.07999072, -0.5025037, 0.74010617]"
28,1685529,-1007.69434,-909.3072,-1007.69434,70.70101,27.686167,21.84,Inf,34,"((((abs(X1) ^ -0.56446874) - -0.7789269) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + -0.05932436)) * (sqrt(abs((sqrt(abs((-0.01091163 + X1))) - X1))) * (abs((X1 * 89.2335)) ^ -1.9247758))) - 0.06096795)) RARMNRLikelihood{Float32} Float32[0.07999817, -0.50226754, 0.7400969]"
29,1777630,-1007.69434,-909.3072,-1007.69434,70.70101,27.686167,22.563334,Inf,34,"((((abs(X1) ^ -0.56446874) - -0.7789269) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + -0.05932436)) * (sqrt(abs((sqrt(abs((-0.01091163 + X1))) - X1))) * (abs((X1 * 89.2335)) ^ -1.9247758))) - 0.06096795)) RARMNRLikelihood{Float32} Float32[0.07999817, -0.50226754, 0.7400969]"
30,1876023,-1007.69434,-909.3072,-1007.69434,70.70101,27.686167,23.193333,Inf,34,"((((abs(X1) ^ -0.56446874) - -0.7789269) * X1) + ((((log(abs((-568.1438 + -579.41174))) * X1) - (X1 + -0.05932436)) * (sqrt(abs((sqrt(abs((-0.01091163 + X1))) - X1))) * (abs((X1 * 89.2335)) ^ -1.9247758))) - 0.06096795)) RARMNRLikelihood{Float32} Float32[0.07999817, -0.50226754, 0.7400969]"
31,1976480,-1008.0061,-935.34393,-1008.0061,45.747715,26.914438,23.766666,Inf,22,"((((abs(X1) ^ -0.37154734) - -0.42748106) * X1) + (((-23.589771 - (X1 ^ 1.5245101)) * (-0.010459905 * sqrt(abs((-0.011107359 + X1))))) - -0.035458177)) RARMNRLikelihood{Float32} Float32[0.080096886, -0.50099117, 0.7402103]"
32,2063353,-1008.229,-936.00055,-1008.229,45.747715,26.480698,24.023333,Inf,22,"((((abs(X1) ^ -0.36762232) - -0.42738318) * X1) + (((-23.590296 - (X1 ^ 1.4707507)) * (-0.010636481 * sqrt(abs((-0.011107127 + X1))))) - -0.036277324)) RARMNRLikelihood{Float32} Float32[0.07997122, -0.5025598, 0.7399883]"
33,2161452,-1017.3059,3.4028235e38,-1017.3059,66.54213,3.4028235e38,23.583334,Inf,32,"sqrt(abs((X1 + (X1 * (abs(((abs(X1) ^ -0.15281662) / (((1/(X1) * sqrt(abs((sqrt(abs(X1)) * (X1 + 10.84633))))) / X1) / ((0.22864933 * (abs(X1) ^ 2.2188654)) + 19.471615)))) ^ sqrt(abs(-0.13509314))))))) RARMNRLikelihood{Float32} Float32[0.08595324, -0.5039456, 0.7415578]"
34,2257089,-1018.011,3.4028235e38,-1018.011,66.54213,3.4028235e38,23.623333,Inf,32,"sqrt(abs((X1 + (X1 * (abs(((abs(X1) ^ -0.2208492) / (((1/(X1) * sqrt(abs((sqrt(abs(X1)) * (X1 + 10.986361))))) / X1) / ((0.26075232 * (abs(X1) ^ 2.0641847)) + 19.277891)))) ^ sqrt(abs(-0.14819568))))))) RARMNRLikelihood{Float32} Float32[0.087293394, -0.5027696, 0.7399549]"
