NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,56774,-957.90576,-917.71924,-957.90576,21.501114,18.68544,6.6833334,Inf,12,"((0.72152555 * (sqrt(abs((X1 + X1))) * 0.7252304)) - (-0.039602637 - X1)) RARMNRLikelihood{Float32} Float32[0.08332549, -0.50477856, 0.73462415]"
2,88904,-976.82837,-930.46466,-976.82837,23.292873,23.070847,5.99,Inf,13,"((abs(((-4.9031997 / X1) - (-2.19401 / (abs(X1) ^ 1.1401811)))) ^ -0.8032336) * -3.9820132) RARMNRLikelihood{Float32} Float32[0.08306891, -0.50478816, 0.743151]"
3,128997,-995.6843,-948.3479,-995.6843,25.296831,22.039629,6.0833335,Inf,13,"((abs(((-0.030386096 + X1) - (-0.46623302 / (abs(X1) ^ -0.39221916)))) ^ 0.87382424) * -1.2605164) RARMNRLikelihood{Float32} Float32[0.08183842, -0.50877964, 0.7407949]"
4,169214,-1001.04004,-952.23157,-1001.04004,25.296831,23.511675,6.49,Inf,13,"((abs(((0.0041955914 + X1) - (-2.8340414 / (abs(X1) ^ -0.4637011)))) ^ 1.1686559) * -0.35532814) RARMNRLikelihood{Float32} Float32[0.080924794, -0.5026373, 0.7392501]"
5,210981,-1001.79834,-950.74036,-1001.79834,25.296831,25.761168,7.2166667,Inf,13,"((abs(((0.085629776 + X1) - (-5.516352 / (abs(X1) ^ -0.4276726)))) ^ 1.3750389) * -0.12768976) RARMNRLikelihood{Float32} Float32[0.0805677, -0.502628, 0.7405616]"
6,258520,-1001.9426,-952.0275,-1001.9426,25.296831,24.618275,8.18,Inf,13,"((abs(((0.15136391 + X1) - (-6.515851 / (abs(X1) ^ -0.4244697)))) ^ 1.4247282) * -0.09411464) RARMNRLikelihood{Float32} Float32[0.08063888, -0.5025111, 0.7399606]"
7,300192,-1002.0947,-946.9773,-1002.0947,29.11218,26.005222,8.256667,Inf,14,"((abs(((log(abs(1.3448172)) + X1) - (-8.875326 / (abs(X1) ^ -0.4024673)))) ^ 1.554458) * 0.046581786) RARMNRLikelihood{Float32} Float32[0.08065665, -0.5017817, 0.739599]"
8,346866,-1002.11035,-948.4772,-1002.11035,29.11218,24.52099,8.366667,Inf,14,"((abs(((log(abs(1.3739812)) + X1) - (-9.266452 / (abs(X1) ^ -0.39934692)))) ^ 1.5723429) * 0.042001635) RARMNRLikelihood{Float32} Float32[0.08063353, -0.50256336, 0.7399608]"
9,392306,-1002.1333,-947.59784,-1002.1333,29.11218,25.423256,9.066667,Inf,14,"((abs(((log(abs(1.4433082)) + X1) - (-9.825316 / (abs(X1) ^ -0.39490357)))) ^ 1.6020606) * 0.035801653) RARMNRLikelihood{Float32} Float32[0.08065301, -0.50293976, 0.73998654]"
10,439307,-1002.1355,-947.9556,-1002.1355,29.11218,25.067713,10.086667,Inf,14,"((abs(((log(abs(1.4490405)) + X1) - (-9.931809 / (abs(X1) ^ -0.3949345)))) ^ 1.6033502) * 0.03514273) RARMNRLikelihood{Float32} Float32[0.08064469, -0.5025399, 0.7400011]"
11,497745,-1002.13696,-948.551,-1002.13696,29.11218,24.473763,10.6,Inf,14,"((abs(((log(abs(1.45004)) + X1) - (-10.035276 / (abs(X1) ^ -0.39228052)))) ^ 1.61284) * 0.033832524) RARMNRLikelihood{Float32} Float32[0.080645, -0.5024468, 0.7399558]"
12,553012,-1002.1504,-947.34467,-1002.1504,29.11218,25.69353,12.05,Inf,14,"((abs(((log(abs(1.5119811)) + X1) - (-10.47254 / (abs(X1) ^ -0.39075434)))) ^ 1.6296744) * 0.030373953) RARMNRLikelihood{Float32} Float32[0.08061005, -0.502746, 0.7397608]"
13,615709,-1002.1538,-948.28094,-1002.1538,29.11218,24.760687,13.266666,Inf,14,"((abs(((log(abs(1.5189562)) + X1) - (-10.570135 / (abs(X1) ^ -0.38920468)))) ^ 1.6365888) * 0.029446185) RARMNRLikelihood{Float32} Float32[0.08059497, -0.5025077, 0.7396207]"
14,671450,-1002.1538,-948.28094,-1002.1538,29.11218,24.760687,13.923333,Inf,14,"((abs(((log(abs(1.5189562)) + X1) - (-10.570135 / (abs(X1) ^ -0.38920468)))) ^ 1.6365888) * 0.029446185) RARMNRLikelihood{Float32} Float32[0.08059497, -0.5025077, 0.7396207]"
15,734816,-1002.1538,-948.28094,-1002.1538,29.11218,24.760687,14.276667,Inf,14,"((abs(((log(abs(1.5189562)) + X1) - (-10.570135 / (abs(X1) ^ -0.38920468)))) ^ 1.6365888) * 0.029446185) RARMNRLikelihood{Float32} Float32[0.08059497, -0.5025077, 0.7396207]"
16,790375,-1002.5469,-906.0956,-1002.5469,69.07755,27.373693,13.88,Inf,30,"(log(abs(((0.2100294 * (X1 + (abs(X1) ^ -0.6488725))) + ((69.75095 / -42.778248) - -6.245391)))) / (abs((X1 * (abs(exp(log(abs((-1.4201467 * (-0.56744856 * sqrt(abs(1.858245)))))))) ^ sqrt(abs(X1))))) ^ -0.65547043)) RARMNRLikelihood{Float32} Float32[0.08064917, -0.5025368, 0.7399608]"
17,853737,-1002.5471,-906.09534,-1002.5471,69.07755,27.374203,14.433333,Inf,30,"(log(abs(((0.21002942 * (X1 + (abs(X1) ^ -0.64887255))) + ((69.75095 / -42.778248) - -6.245391)))) / (abs((X1 * (abs(exp(log(abs((-1.4201468 * (-0.5674485 * sqrt(abs(1.858245)))))))) ^ sqrt(abs(X1))))) ^ -0.6554704)) RARMNRLikelihood{Float32} Float32[0.08064916, -0.5025368, 0.73996073]"
18,925622,-1002.7312,3.4028235e38,-1002.7312,52.73339,3.4028235e38,16.033333,Inf,24,"((abs(((log(abs((X1 + (abs(X1) ^ sqrt(abs((sqrt(abs(X1)) / (abs(X1) ^ -0.6474203)))))))) + X1) - (-10.581495 / (abs(X1) ^ -0.34074244)))) ^ 1.4869921) * 0.04142985) RARMNRLikelihood{Float32} Float32[0.08074284, -0.5025321, 0.7396377]"
19,1002174,-1003.0713,-901.29987,-1003.0713,76.90286,24.868616,17.45,Inf,35,"(log(abs((((X1 + (X1 * (0.42219508 + (log(abs(-17.403685)) * -0.5053303)))) * (X1 + (abs(X1) ^ -2.0797515))) + ((84.754906 / -18.113888) - (0.42889932 * (X1 + (abs(X1) ^ 0.08334496))))))) / ((X1 * X1) ^ -0.31811848)) RARMNRLikelihood{Float32} Float32[0.08075598, -0.5039733, 0.7406043]"
20,1076997,-1003.1548,-911.463,-1003.1548,66.77497,24.916805,16.743334,Inf,29,"(log(abs(((0.2956093 * ((X1 + exp(-3.6202059)) + (abs(X1) ^ -0.7422088))) + (5.2538624 - ((-0.37472284 * (X1 + (abs(X1) ^ 1.2249337))) + X1))))) / ((X1 * X1) ^ -0.34911603)) RARMNRLikelihood{Float32} Float32[0.08036983, -0.5027284, 0.7401242]"
21,1152182,-1007.8357,-948.5917,-1007.8357,36.972294,22.271713,16.95,Inf,19,"((abs(X1) ^ 0.90305287) + sqrt(abs((X1 / (abs(((-1.5185655 / X1) + (X1 * (abs(12.577935) ^ sqrt(abs(-11.3027525)))))) ^ 0.06557917))))) RARMNRLikelihood{Float32} Float32[0.07929941, -0.50162596, 0.739095]"
