NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,61443,-967.5525,-923.3304,-967.5525,24.953299,19.268784,7.0666666,Inf,12,"(sqrt(abs(3.1679523)) * (abs((X1 - ((0.14901105 + -0.061395455) / -4.9904957))) ^ 0.728323)) RARMNRLikelihood{Float32} Float32[0.083284386, -0.50280285, 0.74020594]"
2,103199,-977.7456,-948.2411,-977.7456,11.266066,18.238487,5.386667,Inf,7,"(((abs(X1) ^ 0.4193573) / -1.3609692) - X1) RARMNRLikelihood{Float32} Float32[0.08219295, -0.50366294, 0.7365681]"
3,142278,-977.7456,-948.2411,-977.7456,11.266066,18.238487,5.29,Inf,7,"(((abs(X1) ^ 0.4193573) / -1.3609692) - X1) RARMNRLikelihood{Float32} Float32[0.08219295, -0.50366294, 0.7365681]"
4,180335,-1000.60864,-951.5372,-1000.60864,27.03274,22.038752,5.8566666,Inf,13,"(sqrt(abs(0.09763019)) * (abs((X1 - ((0.018937998 + sqrt(abs(X1))) / -0.30465215))) ^ 1.1628723)) RARMNRLikelihood{Float32} Float32[0.080675036, -0.50244135, 0.7399499]"
5,220155,-1000.61035,-951.3942,-1000.61035,27.03274,22.183432,6.64,Inf,13,"(sqrt(abs(0.09178614)) * (abs((X1 - ((0.019902635 + sqrt(abs(X1))) / -0.29718608))) ^ 1.1681803)) RARMNRLikelihood{Float32} Float32[0.08075125, -0.502514, 0.7400097]"
6,253171,-1000.61035,-951.3942,-1000.61035,27.03274,22.183432,7.21,Inf,13,"(sqrt(abs(0.09178614)) * (abs((X1 - ((0.019902635 + sqrt(abs(X1))) / -0.29718608))) ^ 1.1681803)) RARMNRLikelihood{Float32} Float32[0.08075125, -0.502514, 0.7400097]"
7,292761,-1001.6616,-953.04034,-1001.6616,29.188652,19.432611,8.466666,Inf,15,"(abs((sqrt(abs((abs(-5.0101485) ^ sqrt(abs(sqrt(abs(X1))))))) - ((-11.298292 + sqrt(abs(X1))) / -11.352974))) ^ 1.8897501) RARMNRLikelihood{Float32} Float32[0.08056265, -0.50258833, 0.73968464]"
8,341010,-1001.6958,-954.86694,-1001.6958,29.188652,17.640173,8.876667,Inf,15,"(abs((sqrt(abs((abs(-5.1892033) ^ sqrt(abs(sqrt(abs(X1))))))) - ((-17.617035 + sqrt(abs(X1))) / -17.574083))) ^ 1.8785753) RARMNRLikelihood{Float32} Float32[0.080629036, -0.5025013, 0.73996663]"
9,392790,-1002.3264,-947.3474,-1002.3264,38.9182,16.06082,10.646667,Inf,20,"(X1 + (abs((X1 - ((X1 + (X1 - ((98.72544 / (exp(-73.69893) - X1)) / -18.975119))) / 3.4619222))) ^ -0.46286932)) RARMNRLikelihood{Float32} Float32[0.08074049, -0.5024922, 0.7401332]"
10,446084,-1002.44336,-948.2202,-1002.44336,37.62695,16.596178,11.406667,Inf,21,"(X1 + (abs((X1 - ((X1 + (X1 - ((98.7637 / ((-0.0056572948 / -4.4113584) - X1)) / -18.776861))) / 3.3720288))) ^ -0.45345438)) RARMNRLikelihood{Float32} Float32[0.08064863, -0.5024832, 0.740115]"
11,503637,-1006.28687,-930.0617,-1006.28687,56.14492,20.08024,12.863334,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 7.031085) / 3.9346688) - X1))) - ((100.71514 / (exp(-73.69893) - X1)) / -14.783813))) / 5.3526516))) ^ -0.48268035)) RARMNRLikelihood{Float32} Float32[0.080400795, -0.50218236, 0.7406028]"
12,578189,-1007.22314,3.4028235e38,-1007.22314,56.14492,3.4028235e38,14.1,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 13.759423) / 18.219812) - X1))) - ((101.4213 / (exp(-73.69893) - X1)) / -10.184404))) / 7.781107))) ^ -0.48329183)) RARMNRLikelihood{Float32} Float32[0.0803929, -0.50221515, 0.7403008]"
13,646032,-1007.23,3.4028235e38,-1007.23,56.14492,3.4028235e38,16.216667,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 13.758494) / 18.25067) - X1))) - ((101.435684 / (exp(-73.69893) - X1)) / -10.041137))) / 7.841032))) ^ -0.48220307)) RARMNRLikelihood{Float32} Float32[0.080352314, -0.5021853, 0.74052334]"
14,717407,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,17.973333,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
15,793239,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,17.866667,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
16,878017,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,19.043333,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
17,968646,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,20.26,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
18,1038136,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,20.18,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
19,1119119,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,20.37,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
20,1207567,-1007.34937,3.4028235e38,-1007.34937,56.14492,3.4028235e38,20.833334,Inf,27,"(X1 + (abs((X1 - ((X1 + (log(abs((((abs(X1) ^ 17.114418) / 39.354225) - X1))) - ((101.59383 / (exp(-73.69893) - X1)) / -8.516776))) / 9.242597))) ^ -0.482301)) RARMNRLikelihood{Float32} Float32[0.08035259, -0.50218487, 0.7405282]"
21,1285940,-1013.4944,-875.8898,-1013.4944,92.1034,45.501198,21.8,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1265438 - ((37.034187 + sqrt(abs((X1 + (X1 + -5.729128))))) / -26.873516))) ^ sqrt(abs(-23.62462)))) - X1))) - ((197.78923 / (exp(-73.69893) - X1)) / -75.26034))) / 2.1560473))) ^ -0.48009625)) RARMNRLikelihood{Float32} Float32[0.07892612, -0.5019419, 0.7406016]"
22,1371624,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,23.15,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
23,1469855,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,23.173334,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
24,1563456,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.763334,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
25,1663530,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.853333,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
26,1758747,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.803333,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
27,1850757,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.646667,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
28,1947803,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.246666,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
29,2034822,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,23.29,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
30,2133698,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.94,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
31,2231936,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,23.933332,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
32,2323247,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.353333,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
33,2421290,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,22.346666,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
34,2507761,-1014.0508,-878.0441,-1014.0508,92.1034,43.903233,23.42,Inf,40,"(X1 + (abs((X1 - ((X1 + (log(abs(((sqrt(abs(X1)) * (abs((-2.1266215 - ((37.03384 + sqrt(abs((X1 + (X1 + -5.7290716))))) / -26.87322))) ^ sqrt(abs(-23.624659)))) - X1))) - ((197.78984 / (exp(-73.69893) - X1)) / -75.25876))) / 2.1598597))) ^ -0.48058942)) RARMNRLikelihood{Float32} Float32[0.07936639, -0.50258803, 0.7397037]"
35,2602367,-1016.0112,-940.1108,-1016.0112,54.930614,20.969864,23.8,Inf,25,"(abs((X1 * (abs((X1 - ((abs((X1 - ((-4.9513564 + sqrt(abs((60.35636 + 1/(X1))))) / -0.32347706))) ^ sqrt(abs(-16.51325))) / -61.884018))) ^ sqrt(abs(-0.02456657))))) ^ 0.67067224) RARMNRLikelihood{Float32} Float32[0.0737436, -0.50076425, 0.73878765]"
36,2698464,-1018.1155,-926.2734,-1018.1155,71.380135,20.462004,23.8,Inf,31,"(abs((X1 * (abs(((exp(-73.69893) - X1) - ((abs((X1 - ((-2.5280278 + sqrt(abs(((27.869493 + sqrt(abs(-136.35135))) + 1/(X1))))) / -0.2845459))) ^ sqrt(abs(-5.950121))) / -50.356483))) ^ sqrt(abs(-0.100826025))))) ^ 0.68719447) RARMNRLikelihood{Float32} Float32[0.07265306, -0.50375456, 0.7380016]"
37,2791691,-1021.1648,-929.7205,-1021.1648,71.380135,20.06416,24.14,Inf,31,"(abs((X1 * (abs(((exp(-73.69893) - X1) - ((abs((X1 - ((0.5505559 + sqrt(abs(((28.457457 + sqrt(abs(-136.37645))) + 1/(X1))))) / 0.38513198))) ^ sqrt(abs(-11.736226))) / 3225.2917))) ^ sqrt(abs(0.18724768))))) ^ 0.7078211) RARMNRLikelihood{Float32} Float32[0.07092172, -0.50234646, 0.7394275]"
38,2895100,-1022.1033,-929.1315,-1022.1033,71.380135,21.59167,23.943333,Inf,31,"(abs((X1 * (abs(((exp(-73.69893) - X1) - ((abs((X1 - ((-7.2962203 + sqrt(abs(((131.19391 + sqrt(abs(-140.775))) + 1/(X1))))) / 0.25817513))) ^ sqrt(abs(-11.540355))) / 3225.6372))) ^ sqrt(abs(0.20100203))))) ^ 0.6996643) RARMNRLikelihood{Float32} Float32[0.071453124, -0.50175124, 0.7409924]"
39,2983491,-1022.12646,-928.8408,-1022.12646,71.380135,21.9055,22.966667,Inf,31,"(abs((X1 * (abs(((exp(-73.69893) - X1) - ((abs((X1 - ((-7.536368 + sqrt(abs(((136.6772 + sqrt(abs(-141.00627))) + 1/(X1))))) / 0.25637233))) ^ sqrt(abs(-11.489591))) / 3225.7847))) ^ sqrt(abs(0.20289366))))) ^ 0.6986003) RARMNRLikelihood{Float32} Float32[0.0716098, -0.5022092, 0.7390009]"
40,3076952,-1022.1277,-929.0967,-1022.1277,71.380135,21.650848,23.473333,Inf,31,"(abs((X1 * (abs(((exp(-73.69893) - X1) - ((abs((X1 - ((-7.6175137 + sqrt(abs(((136.69803 + sqrt(abs(-141.00713))) + 1/(X1))))) / 0.25238055))) ^ sqrt(abs(-11.525327))) / 3225.7852))) ^ sqrt(abs(0.20066623))))) ^ 0.69997644) RARMNRLikelihood{Float32} Float32[0.07145675, -0.50244385, 0.7394771]"
41,3163917,-1048.2603,-930.0873,-1048.2603,95.91581,22.257145,23.76,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.560137))) + ((X1 * (abs((sqrt(abs((11.436871 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-6.3922415)))) + (log(abs(-7.597653)) + (X1 + -5.776109)))) - X1)) ^ -0.23433265))))) / X1)) ^ -0.49277127)) RARMNRLikelihood{Float32} Float32[0.06515565, -0.50056946, 0.7392439]"
42,3268099,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,24.81,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
43,3364937,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,24.303333,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
44,3464169,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,24.526667,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
45,3564617,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,24.466667,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
46,3667446,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,24.643333,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
47,3759708,-1049.1814,-930.88135,-1049.1814,95.91581,22.384247,22.233334,Inf,40,"(X1 + (abs(((X1 + sqrt(abs((sqrt(abs(X1)) + (abs(((sqrt(abs(exp(-2.3551867))) + ((X1 * (abs((sqrt(abs((6.8366437 + 1/(X1)))) - exp(-73.69893))) ^ sqrt(abs(-5.2045355)))) + (log(abs(-7.79761)) + (X1 + -4.267596)))) - X1)) ^ -0.25156578))))) / X1)) ^ -0.48211175)) RARMNRLikelihood{Float32} Float32[0.06299315, -0.50174785, 0.7395211]"
