NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,61080,-976.04517,-926.12964,-976.04517,29.188652,20.72685,6.5333333,Inf,15,"((-0.070774846 - exp(-24.613838)) + (-1.7160312 * ((abs(X1) ^ 0.74953985) + exp((-61.024143 - 60.106106))))) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.74019355]"
2,91455,-976.04517,-926.12964,-976.04517,29.188652,20.72685,5.73,Inf,15,"((-0.070774846 - exp(-24.613838)) + (-1.7160312 * ((abs(X1) ^ 0.74953985) + exp((-61.024143 - 60.106106))))) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.74019355]"
3,128608,-976.04517,-926.12964,-976.04517,29.188652,20.72685,6.24,Inf,15,"((-0.070774846 - exp(-24.613838)) + (-1.7160312 * ((abs(X1) ^ 0.74953985) + exp((-61.024143 - 60.106106))))) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.74019355]"
4,171628,-1001.43677,-946.89264,-1001.43677,36.972294,17.571863,6.826667,Inf,19,"(((X1 - (2.7397203 * X1)) - log(abs(sqrt(abs(((X1 - (17.976591 * X1)) - log(abs(sqrt(abs(14.24106)))))))))) / 1.8732507) RARMNRLikelihood{Float32} Float32[0.08096434, -0.5025901, 0.7400298]"
5,211583,-1001.437,-946.89294,-1001.437,36.972294,17.571789,8.023334,Inf,19,"(((X1 - (2.7397203 * X1)) - log(abs(sqrt(abs(((X1 - (17.976591 * X1)) - log(abs(sqrt(abs(14.24106)))))))))) / 1.8732507) RARMNRLikelihood{Float32} Float32[0.08096434, -0.5025901, 0.74002975]"
6,258203,-1001.43945,-931.5748,-1001.43945,51.98604,17.87862,9.193334,Inf,25,"((((((X1 + X1) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
7,308134,-1001.43945,-931.5748,-1001.43945,51.98604,17.87862,9.913333,Inf,25,"((((((X1 + X1) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
8,360501,-1001.43945,-931.5748,-1001.43945,51.98604,17.87862,11.206667,Inf,25,"((((((X1 + X1) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
9,408043,-1001.43945,-931.5748,-1001.43945,51.98604,17.87862,12.57,Inf,25,"((((((X1 + X1) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
10,475986,-1001.44214,-926.7302,-1001.44214,56.14492,18.566988,14.326667,Inf,27,"((((((X1 + (X1 - -0.25814435)) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
11,545211,-1001.44214,-926.7302,-1001.44214,56.14492,18.566988,14.89,Inf,27,"((((((X1 + (X1 - -0.25814435)) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
12,619174,-1001.44214,-926.7302,-1001.44214,56.14492,18.566988,16.493334,Inf,27,"((((((X1 + (X1 - -0.25814435)) - -2.7407725) * 0.00050345843) - (1.7407509 * X1)) - log(abs(sqrt(abs(((X1 - (18.023912 * X1)) - log(abs(sqrt(abs(14.345946)))))))))) / 1.8732725) RARMNRLikelihood{Float32} Float32[0.08096417, -0.5025901, 0.7400314]"
13,699353,-1002.0073,-898.31525,-1002.0073,87.888985,15.803082,18.22,Inf,40,"(((X1 / sqrt(abs((sqrt(abs(0.8891671)) * (abs(X1) ^ 1.3755087))))) + ((-6.10828 - -6.1397324) + (0.53913003 + (exp(((4.0745783 + -3.2115552) - 3.1316292)) * (X1 + (abs(((X1 / 7.173263e7) + (X1 + (X1 - -5.211308)))) ^ -1.1318603)))))) / (abs(X1) ^ -0.45112047)) RARMNRLikelihood{Float32} Float32[0.08064472, -0.5018369, 0.74006486]"
14,773759,-1002.06494,-898.7277,-1002.06494,87.888985,15.448234,19.0,Inf,40,"(((X1 / sqrt(abs((sqrt(abs(0.52692664)) * (abs(X1) ^ 1.3726964))))) + ((-6.165477 - -6.0825357) + (0.4819304 + (exp(((4.140271 + -3.1458604) - 3.0659344)) * (X1 + (abs(((X1 / 7.173263e7) + (X1 + (X1 - -5.2178917)))) ^ -1.051335)))))) / (abs(X1) ^ -0.41207218)) RARMNRLikelihood{Float32} Float32[0.08061627, -0.50247765, 0.7399868]"
15,857398,-1008.4739,-904.54297,-1008.4739,72.78046,31.150457,20.676666,Inf,35,"(abs(((X1 / sqrt(abs((sqrt(abs(1.9295241)) * (abs(X1) ^ 0.8596019))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((7.087078 / (((X1 + X1) - 0.036623325) * 4.9977274))))) * ((-79.766235 - 67.518234) / -120782.5))) * X1))) ^ sqrt(abs(0.74784404))) RARMNRLikelihood{Float32} Float32[0.07899283, -0.502495, 0.7399851]"
16,940136,-1008.47925,-903.796,-1008.47925,76.93934,27.743893,22.256666,Inf,37,"(abs(((X1 / sqrt(abs((sqrt(abs(1.932563)) * (abs(X1) ^ 0.8604961))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((1.438165 / (((X1 + X1) - 0.03662331) * (X1 / X1)))))) * ((-79.24385 - 66.99585) / -120782.5))) * X1))) ^ sqrt(abs(0.748508))) RARMNRLikelihood{Float32} Float32[0.078995205, -0.5025101, 0.73998195]"
17,1025625,-1011.2798,-904.0661,-1011.2798,76.93934,30.27433,22.46,Inf,37,"(abs(((X1 / sqrt(abs((sqrt(abs(1.9325627)) * (abs(X1) ^ 0.8604888))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((1.4381646 / (((X1 + X1) - 0.035827663) * (X1 / X1)))))) * ((-79.24385 - 66.99585) / -120782.5))) * X1))) ^ sqrt(abs(0.7485282))) RARMNRLikelihood{Float32} Float32[0.078998044, -0.5025005, 0.73996896]"
18,1127574,-1011.92163,-903.8049,-1011.92163,76.93934,31.177425,23.633333,Inf,37,"(abs(((X1 / sqrt(abs((sqrt(abs(1.9524442)) * (abs(X1) ^ 0.8744283))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((0.66823626 / (((X1 + X1) - 0.035781495) * (X1 / X1)))))) * ((-79.22763 - 66.97963) / -120782.5))) * X1))) ^ sqrt(abs(0.7529592))) RARMNRLikelihood{Float32} Float32[0.07903913, -0.5024721, 0.73991233]"
19,1217359,-1011.92163,-903.8049,-1011.92163,76.93934,31.177425,23.956667,Inf,37,"(abs(((X1 / sqrt(abs((sqrt(abs(1.9524442)) * (abs(X1) ^ 0.8744283))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((0.66823626 / (((X1 + X1) - 0.035781495) * (X1 / X1)))))) * ((-79.22763 - 66.97963) / -120782.5))) * X1))) ^ sqrt(abs(0.7529592))) RARMNRLikelihood{Float32} Float32[0.07903913, -0.5024721, 0.73991233]"
20,1306335,-1011.92163,-903.8049,-1011.92163,76.93934,31.177425,23.983334,Inf,37,"(abs(((X1 / sqrt(abs((sqrt(abs(1.9524442)) * (abs(X1) ^ 0.8744283))))) + ((abs(331887.16) ^ ((X1 + sqrt(abs((0.66823626 / (((X1 + X1) - 0.035781495) * (X1 / X1)))))) * ((-79.22763 - 66.97963) / -120782.5))) * X1))) ^ sqrt(abs(0.7529592))) RARMNRLikelihood{Float32} Float32[0.07903913, -0.5024721, 0.73991233]"
