NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,53824,-967.5525,-931.9826,-967.5525,16.09438,19.475525,7.5233335,Inf,10,"(abs(0.75251776) ^ (log(abs((abs((X1 + 0.017556453)) ^ -2.5615346))) + -2.0277193)) RARMNRLikelihood{Float32} Float32[0.08328439, -0.50280297, 0.7402058]"
2,92001,-967.5525,-931.9826,-967.5525,16.09438,19.475525,6.7033334,Inf,10,"(abs(0.75251776) ^ (log(abs((abs((X1 + 0.017556453)) ^ -2.5615346))) + -2.0277193)) RARMNRLikelihood{Float32} Float32[0.08328439, -0.50280297, 0.7402058]"
3,123975,-998.09985,-937.05896,-998.09985,41.74727,19.293657,6.39,Inf,19,"((exp((-0.44924584 + -0.44774476)) * (((abs((X1 + sqrt(abs(X1)))) ^ 0.9517569) - sqrt(abs(4.816483))) + log(abs(-8.947329)))) * 2.1955078) RARMNRLikelihood{Float32} Float32[0.08083498, -0.5025066, 0.74000615]"
4,166209,-1000.03467,-949.78064,-1000.03467,33.271065,16.98296,6.5533333,Inf,16,"((X1 * (((abs((X1 + sqrt(abs(X1)))) ^ -0.8402661) - sqrt(abs(2.7706766))) + log(abs(-9.882924)))) * 1.4385403) RARMNRLikelihood{Float32} Float32[0.080620855, -0.5024994, 0.74001604]"
5,199029,-1000.03467,-949.78064,-1000.03467,33.271065,16.98296,6.863333,Inf,16,"((X1 * (((abs((X1 + sqrt(abs(X1)))) ^ -0.8402661) - sqrt(abs(2.7706766))) + log(abs(-9.882924)))) * 1.4385403) RARMNRLikelihood{Float32} Float32[0.080620855, -0.5024994, 0.74001604]"
6,237879,-1002.1426,-961.0219,-1002.1426,25.084633,16.035984,7.3366666,Inf,14,"((X1 * -0.97077286) + (15.923212 / (((X1 + 3.8267198) / sqrt(abs(X1))) * -4.39707))) RARMNRLikelihood{Float32} Float32[0.080777556, -0.5028325, 0.74029833]"
7,283572,-1002.2471,-961.9315,-1002.2471,25.084633,15.230915,8.373333,Inf,14,"((X1 * -0.9864928) + (15.767524 / (((X1 + 3.3669002) / sqrt(abs(X1))) * -4.9610248))) RARMNRLikelihood{Float32} Float32[0.0805782, -0.5025668, 0.74002665]"
8,332171,-1002.2471,-961.9315,-1002.2471,25.084633,15.230915,9.106667,Inf,14,"((X1 * -0.9864928) + (15.767524 / (((X1 + 3.3669002) / sqrt(abs(X1))) * -4.9610248))) RARMNRLikelihood{Float32} Float32[0.0805782, -0.5025668, 0.74002665]"
9,389889,-1004.3474,-938.8049,-1004.3474,35.83519,29.70734,10.23,Inf,20,"((X1 / 1.076622) + (abs((2.0951455 / sqrt(abs(X1)))) ^ (((abs(sqrt(abs((-0.03153261 + X1)))) ^ 1.0128318) + -1.5861524) / sqrt(abs(-4.273034))))) RARMNRLikelihood{Float32} Float32[0.081275076, -0.49211723, 0.74086016]"
10,448331,-1006.04443,-941.855,-1006.04443,35.83519,28.354225,11.84,Inf,20,"((X1 / 1.0542656) + (abs((2.3326461 / sqrt(abs(X1)))) ^ (((abs(sqrt(abs((-0.031520568 + X1)))) ^ 0.88310075) + -1.6232611) / sqrt(abs(-4.627892))))) RARMNRLikelihood{Float32} Float32[0.080649756, -0.50247425, 0.7398117]"
