NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,56314,-906.4917,-870.96545,-906.4917,17.917595,17.60863,6.15,Inf,10,"(abs(sqrt(abs((sqrt(abs(sqrt(abs(X1)))) / 0.7983009)))) ^ (2.0904632 * 2.55163)) RARMNRLikelihood{Float32} Float32[0.08588861, -0.50346476, 0.7419887]"
2,94556,-976.04517,-944.256,-976.04517,11.266066,20.52316,6.056667,Inf,7,"((abs((X1 * 2.0553803)) ^ 0.74953985) - -0.07077486) RARMNRLikelihood{Float32} Float32[0.08264664, -0.50268173, 0.74019355]"
3,134213,-976.04517,-944.256,-976.04517,11.266066,20.52316,6.516667,Inf,7,"((abs((X1 * 2.0553803)) ^ 0.74953985) - -0.07077486) RARMNRLikelihood{Float32} Float32[0.08264664, -0.50268173, 0.74019355]"
4,173912,-997.06006,-913.33746,-997.06006,63.719513,20.003136,6.7233334,Inf,29,"(sqrt(abs((abs(X1) ^ 0.9985913))) + ((-0.053642217 - (X1 * (((((-41.54115 / -13.641864) * log(abs(-25.625776))) * -37.603836) + X1) / 27.114735))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 18.603996))) RARMNRLikelihood{Float32} Float32[0.08076183, -0.5024756, 0.7404154]"
5,220227,-998.9717,-917.8967,-998.9717,63.719513,17.355446,7.4933333,Inf,29,"(sqrt(abs((abs(X1) ^ 0.9931449))) + ((-0.23946352 - (X1 * (((((-45.149807 / -2.6965249) * log(abs(-27.431234))) * -41.598156) + X1) / 54.3075))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 58.23826))) RARMNRLikelihood{Float32} Float32[0.08072742, -0.50242424, 0.7400995]"
6,277527,-999.12354,-918.14764,-999.12354,63.719513,17.256393,8.303333,Inf,29,"(sqrt(abs((abs(X1) ^ 0.9851484))) + ((-0.59053236 - (X1 * (((((-45.19778 / -1.1647189) * log(abs(-27.474957))) * -41.696102) + X1) / 84.75785))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 86.6323))) RARMNRLikelihood{Float32} Float32[0.08080712, -0.50286007, 0.7405193]"
7,329817,-999.1587,-918.3588,-999.1587,63.719513,17.080374,8.796667,Inf,29,"(sqrt(abs((abs(X1) ^ 0.9913321))) + ((-0.46948627 - (X1 * (((((-45.199947 / -0.8826508) * log(abs(-27.489893))) * -41.688667) + X1) / 97.738396))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 99.35948))) RARMNRLikelihood{Float32} Float32[0.08075787, -0.50215024, 0.74008745]"
8,393387,-999.187,-918.5029,-999.187,63.719513,16.96458,9.923333,Inf,29,"(sqrt(abs((abs(X1) ^ 0.98975974))) + ((-0.6279916 - (X1 * (((((-45.211216 / -0.604485) * log(abs(-27.531391))) * -41.707363) + X1) / 118.51244))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 119.749245))) RARMNRLikelihood{Float32} Float32[0.08073703, -0.5024643, 0.7401013]"
9,447800,-999.187,-918.5029,-999.187,63.719513,16.96458,11.283334,Inf,29,"(sqrt(abs((abs(X1) ^ 0.98975974))) + ((-0.6279916 - (X1 * (((((-45.211216 / -0.604485) * log(abs(-27.531391))) * -41.707363) + X1) / 118.51244))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 119.749245))) RARMNRLikelihood{Float32} Float32[0.08073703, -0.5024643, 0.7401013]"
10,509836,-999.187,-918.5029,-999.187,63.719513,16.96458,13.476666,Inf,29,"(sqrt(abs((abs(X1) ^ 0.98975974))) + ((-0.6279916 - (X1 * (((((-45.211216 / -0.604485) * log(abs(-27.531391))) * -41.707363) + X1) / 118.51244))) / ((abs(-49.561058) ^ (-13.056342 - 14.318626)) + 119.749245))) RARMNRLikelihood{Float32} Float32[0.08073703, -0.5024643, 0.7401013]"
11,571619,-999.1958,-921.23914,-999.1958,63.719513,14.23718,14.806666,Inf,29,"(sqrt(abs((abs(X1) ^ 0.9896923))) + ((-0.70535284 - (X1 * (((((-50.68165 / -2458.5144) * 9980.063) * -60.185535) + X1) / 126.77756))) / ((abs(log(abs(0.09317837))) ^ (-13.056342 - 14.318626)) + 134.0518))) RARMNRLikelihood{Float32} Float32[0.08073289, -0.5025068, 0.74016935]"
12,647505,-999.4287,-902.9958,-999.4287,76.93934,19.493563,16.52,Inf,37,"sqrt(abs(((X1 * ((X1 * (X1 - (log(abs(((sqrt(abs(7.9134965)) + X1) - X1))) + X1))) + -73.06936)) - ((-72.99955 - (73.13627 - ((sqrt(abs(log(abs((X1 + sqrt(abs((1.522151e-7 / X1)))))))) * -0.5310568) + 75.27534))) * X1)))) RARMNRLikelihood{Float32} Float32[0.08080376, -0.50264525, 0.73973554]"
