NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59738,-985.1128,-935.47736,-985.1128,26.876392,22.759056,6.11,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
2,94511,-985.1128,-935.47736,-985.1128,26.876392,22.759056,5.47,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
3,139292,-985.1128,-935.47736,-985.1128,26.876392,22.759056,5.57,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
4,168814,-985.1128,-935.47736,-985.1128,26.876392,22.759056,5.9933333,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
5,202332,-985.1128,-935.47736,-985.1128,26.876392,22.759056,6.5333333,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
6,239220,-985.1128,-935.47736,-985.1128,26.876392,22.759056,7.58,Inf,15,"(((1.7843721 / (abs((2.9995358 / 3.104515)) ^ (-2.0383136 + X1))) / (abs(X1) ^ 0.3738775)) * X1) RARMNRLikelihood{Float32} Float32[0.081299566, -0.50282776, 0.74041206]"
7,278941,-999.21875,-957.9141,-999.21875,21.501114,19.803528,8.476666,Inf,12,"(((-0.4558444 + (sqrt(abs(X1)) + 0.45420492)) * -0.99891835) - (0.7264589 * X1)) RARMNRLikelihood{Float32} Float32[0.08075705, -0.5024837, 0.74009323]"
8,321062,-1002.41797,-933.41187,-1002.41797,45.747715,23.258366,9.026667,Inf,22,"(((0.2887398 + (((-2.1575408 - sqrt(X1)) * X1) + 1.1987916)) * 0.08492161) - (1.4252046 * ((abs(X1) ^ 0.6217151) + (252367.95 / 2.3727102e6)))) RARMNRLikelihood{Float32} Float32[0.080583714, -0.50267583, 0.73959935]"
9,371908,-1002.5154,-933.44293,-1002.5154,45.747715,23.324715,10.56,Inf,22,"(((0.20315452 + (((-0.060372423 - sqrt(X1)) * X1) + 1.1132064)) * 0.10455174) - (1.5790629 * ((abs(X1) ^ 0.6509846) + (252367.95 / 2.3727102e6)))) RARMNRLikelihood{Float32} Float32[0.08071053, -0.5025622, 0.73995644]"
10,419597,-1002.876,-921.74396,-1002.876,58.22436,22.907644,12.053333,Inf,28,"(((((X1 / (abs((3.7680688 / 3.5149643)) ^ (14.215621 + X1))) / (abs(X1) ^ 1.3619188)) * X1) * ((sqrt(abs(X1)) - (abs(X1) ^ -0.25234926)) + -1.7707877)) - (1.111296 * X1)) RARMNRLikelihood{Float32} Float32[0.08070571, -0.503073, 0.73916835]"
