NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,62684,-906.4912,-872.0708,-906.4912,19.4591,14.961284,6.0733333,Inf,10,"(sqrt(abs((-2436.507 * (abs(sqrt(abs(14.397352))) ^ log(abs(X1)))))) / 27.06811) RARMNRLikelihood{Float32} Float32[0.08588864, -0.50346476, 0.7419887]"
2,91613,-906.4912,-872.0708,-906.4912,19.4591,14.961284,5.0466666,Inf,10,"(sqrt(abs((-2436.507 * (abs(sqrt(abs(14.397352))) ^ log(abs(X1)))))) / 27.06811) RARMNRLikelihood{Float32} Float32[0.08588864, -0.50346476, 0.7419887]"
3,122069,-976.04565,-932.1423,-976.04565,24.953299,18.950066,4.6233335,Inf,12,"(-0.07077479 - (sqrt(abs((-2436.4998 * (abs(sqrt(abs(20.048601))) ^ log(abs(X1)))))) / 28.764574)) RARMNRLikelihood{Float32} Float32[0.08264663, -0.50268173, 0.7401935]"
4,152129,-976.04565,-932.1423,-976.04565,24.953299,18.950066,4.62,Inf,12,"(-0.07077479 - (sqrt(abs((-2436.4998 * (abs(sqrt(abs(20.048601))) ^ log(abs(X1)))))) / 28.764574)) RARMNRLikelihood{Float32} Float32[0.08264663, -0.50268173, 0.7401935]"
5,184658,-976.04565,-932.1423,-976.04565,24.953299,18.950066,4.6633334,Inf,12,"(-0.07077479 - (sqrt(abs((-2436.4998 * (abs(sqrt(abs(20.048601))) ^ log(abs(X1)))))) / 28.764574)) RARMNRLikelihood{Float32} Float32[0.08264663, -0.50268173, 0.7401935]"
6,216204,-977.7456,-946.87085,-977.7456,16.125835,14.748898,4.7966666,Inf,9,"((abs(((X1 / 7.925825) * 3.8007576)) ^ 0.41935745) + X1) RARMNRLikelihood{Float32} Float32[0.08219295, -0.50366294, 0.73656803]"
7,251597,-982.6914,-942.78326,-982.6914,23.292873,16.615282,4.943333,Inf,13,"((5.5757027 / sqrt(abs(((10.737253 / sqrt(abs((X1 - -0.15776551)))) * X1)))) * X1) RARMNRLikelihood{Float32} Float32[0.08169737, -0.5024854, 0.74100673]"
8,286661,-993.54736,-924.31964,-993.54736,51.98604,17.241703,5.61,Inf,25,"(0.026794923 - (sqrt(abs((-2455.8152 * (abs(sqrt(abs(log(abs(((X1 / -395.99063) - ((-2447.1213 * (abs(sqrt(abs(29.137241))) ^ log(abs(X1)))) * -7610.4478))))))) ^ log(abs(X1)))))) / 27.868055)) RARMNRLikelihood{Float32} Float32[0.081315495, -0.5025822, 0.7401075]"
9,332303,-993.54736,-924.31964,-993.54736,51.98604,17.241703,6.2933335,Inf,25,"(0.026794923 - (sqrt(abs((-2455.8152 * (abs(sqrt(abs(log(abs(((X1 / -395.99063) - ((-2447.1213 * (abs(sqrt(abs(29.137241))) ^ log(abs(X1)))) * -7610.4478))))))) ^ log(abs(X1)))))) / 27.868055)) RARMNRLikelihood{Float32} Float32[0.081315495, -0.5025822, 0.7401075]"
10,383532,-999.2112,3.4028235e38,-999.2112,35.350506,3.4028235e38,6.7566667,Inf,17,"(sqrt(abs(X1)) + ((abs(X1) ^ sqrt(abs(0.0))) + ((-0.021750709 - (X1 / -63.47343)) * (23.300879 + 22.758791)))) RARMNRLikelihood{Float32} Float32[0.08075472, -0.5024873, 0.74010426]"
