NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,62495,-976.04517,-943.50635,-976.04517,11.266066,21.27274,6.6633334,Inf,7,"(((abs(X1) ^ 0.7495397) + 0.04124324) / -0.5827399) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.7401934]"
2,91844,-976.04517,-943.50635,-976.04517,11.266066,21.27274,5.383333,Inf,7,"(((abs(X1) ^ 0.7495397) + 0.04124324) / -0.5827399) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.7401934]"
3,121627,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,5.1,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
4,153859,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,5.3366666,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
5,188513,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,5.2,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
6,223436,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,5.2466664,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
7,261806,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,5.6266665,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
8,300719,-999.2434,-965.43396,-999.2434,14.4849415,19.3245,6.47,Inf,9,"(((abs(X1) ^ 0.49472907) + -0.0053228703) + (X1 / 1.372886)) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025046, 0.74016565]"
9,340914,-999.6006,-951.1767,-999.6006,25.084633,23.339249,6.9966664,Inf,14,"(((abs(X1) ^ 0.48051408) + -0.044397473) + ((sqrt(abs((abs(X1) ^ 2.0338252))) / 1.3756994) + 0.03170025)) RARMNRLikelihood{Float32} Float32[0.08070178, -0.5024388, 0.73996985]"
10,384423,-1002.4907,-963.24194,-1002.4907,21.501114,17.747707,7.48,Inf,12,"(X1 + ((abs(-0.81046575) ^ (X1 + 0.5309835)) * sqrt(abs((abs(X1) ^ 0.96886504))))) RARMNRLikelihood{Float32} Float32[0.08065545, -0.50238603, 0.740344]"
11,430530,-1002.49097,-963.2422,-1002.49097,21.501114,17.747705,8.39,Inf,12,"(X1 + ((abs(-0.8104657) ^ (X1 + 0.5309835)) * sqrt(abs((abs(X1) ^ 0.968865))))) RARMNRLikelihood{Float32} Float32[0.08065544, -0.50238603, 0.740344]"
12,478944,-1002.49097,-963.2422,-1002.49097,21.501114,17.747705,9.586667,Inf,12,"(X1 + ((abs(-0.8104657) ^ (X1 + 0.5309835)) * sqrt(abs((abs(X1) ^ 0.968865))))) RARMNRLikelihood{Float32} Float32[0.08065544, -0.50238603, 0.740344]"
13,528193,-1002.49097,-963.2422,-1002.49097,21.501114,17.747705,10.176666,Inf,12,"(X1 + ((abs(-0.8104657) ^ (X1 + 0.5309835)) * sqrt(abs((abs(X1) ^ 0.968865))))) RARMNRLikelihood{Float32} Float32[0.08065544, -0.50238603, 0.740344]"
14,575782,-1002.6487,-918.24176,-1002.6487,60.303806,24.10306,10.91,Inf,29,"((((X1 / ((1.8343841 * sqrt(abs((abs(X1) ^ 2.5577352)))) / (X1 + (abs(X1) ^ 1.5263023)))) - (X1 + (-1.2278264 * 0.95333016))) + -1.1358954) + (1.5934182 * sqrt(abs((abs(X1) ^ 1.3994122))))) RARMNRLikelihood{Float32} Float32[0.080715254, -0.5026788, 0.7400043]"
15,626664,-1002.65283,-918.4655,-1002.65283,60.303806,23.883478,12.283334,Inf,29,"((((X1 / ((1.8345932 * sqrt(abs((abs(X1) ^ 2.5577495)))) / (X1 + (abs(X1) ^ 1.5263041)))) - (X1 + (-1.2278363 * 0.9533427))) + -1.1358849) + (1.5931729 * sqrt(abs((abs(X1) ^ 1.3994534))))) RARMNRLikelihood{Float32} Float32[0.08071123, -0.5025644, 0.73997605]"
16,689059,-1002.676,-903.0599,-1002.676,72.78046,26.835676,14.086667,Inf,35,"((((X1 / ((2.3519552 * sqrt(abs((abs(((abs((abs(X1) ^ 1.010784)) ^ 0.30499798) + X1)) ^ 1.450187)))) / (X1 + (abs(X1) ^ -0.09232466)))) - (X1 + (-1.2153444 * 0.947632))) + -1.1086111) + (2.1595545 * sqrt(abs((abs(X1) ^ 1.5542513))))) RARMNRLikelihood{Float32} Float32[0.08075185, -0.5025722, 0.7399657]"
17,753809,-1002.6946,-903.7162,-1002.6946,72.78046,26.197906,14.843333,Inf,35,"((((X1 / ((2.0150418 * sqrt(abs((abs(((abs((abs(X1) ^ 1.0315202)) ^ 0.3622435) + X1)) ^ 1.5029755)))) / (X1 + (abs(X1) ^ -0.0029717656)))) - (X1 + (-1.2169927 * 0.9656696))) + -1.1321746) + (2.084745 * sqrt(abs((abs(X1) ^ 1.5386808))))) RARMNRLikelihood{Float32} Float32[0.08075463, -0.5028617, 0.73985744]"
