NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,53425,-997.02686,-960.3698,-997.02686,21.501114,15.155967,7.1433334,Inf,12,"sqrt(abs((abs(((sqrt(abs(X1)) - -0.81063914) * sqrt(abs(X1)))) ^ (0.38932168 * 4.7552905)))) RARMNRLikelihood{Float32} Float32[0.08096939, -0.50253415, 0.7399217]"
2,85066,-997.02686,-960.3698,-997.02686,21.501114,15.155967,6.9133334,Inf,12,"sqrt(abs((abs(((sqrt(abs(X1)) - -0.81063914) * sqrt(abs(X1)))) ^ (0.38932168 * 4.7552905)))) RARMNRLikelihood{Float32} Float32[0.08096939, -0.50253415, 0.7399217]"
3,123183,-997.02686,-960.3698,-997.02686,21.501114,15.155967,6.88,Inf,12,"sqrt(abs((abs(((sqrt(abs(X1)) - -0.81063914) * sqrt(abs(X1)))) ^ (0.38932168 * 4.7552905)))) RARMNRLikelihood{Float32} Float32[0.08096939, -0.50253415, 0.7399217]"
4,164004,-997.02686,-960.3698,-997.02686,21.501114,15.155967,7.15,Inf,12,"sqrt(abs((abs(((sqrt(abs(X1)) - -0.81063914) * sqrt(abs(X1)))) ^ (0.38932168 * 4.7552905)))) RARMNRLikelihood{Float32} Float32[0.08096939, -0.50253415, 0.7399217]"
5,196309,-1000.5454,-941.2083,-1000.5454,41.58883,17.748287,7.86,Inf,20,"((sqrt(abs(((X1 + X1) - -161.91641))) * ((X1 / exp(-0.053895414)) - X1)) + ((-134.44716 + 135.44872) * sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08080592, -0.50240064, 0.73984325]"
6,242295,-1000.54565,-941.2085,-1000.54565,41.58883,17.748344,8.09,Inf,20,"((sqrt(abs(((X1 + X1) - -161.91641))) * ((X1 / exp(-0.053892776)) - X1)) + ((-134.44716 + 135.44872) * sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08080595, -0.5024036, 0.73984957]"
7,283626,-1000.54565,-941.2085,-1000.54565,41.58883,17.748344,8.18,Inf,20,"((sqrt(abs(((X1 + X1) - -161.91641))) * ((X1 / exp(-0.053892776)) - X1)) + ((-134.44716 + 135.44872) * sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08080595, -0.5024036, 0.73984957]"
8,333451,-1000.54565,-941.2085,-1000.54565,41.58883,17.748344,9.473333,Inf,20,"((sqrt(abs(((X1 + X1) - -161.91641))) * ((X1 / exp(-0.053892776)) - X1)) + ((-134.44716 + 135.44872) * sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08080595, -0.5024036, 0.73984957]"
9,382894,-1000.54565,-941.2085,-1000.54565,41.58883,17.748344,10.663333,Inf,20,"((sqrt(abs(((X1 + X1) - -161.91641))) * ((X1 / exp(-0.053892776)) - X1)) + ((-134.44716 + 135.44872) * sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08080595, -0.5024036, 0.73984957]"
10,426800,-1006.50073,-927.78503,-1006.50073,58.22436,20.491318,12.18,Inf,28,"sqrt(abs((sqrt(abs((abs(((sqrt(abs((X1 + sqrt(abs((log(abs((X1 * -25.548706))) + (sqrt(abs((abs(sqrt(abs(X1))) ^ 1.702686))) + 0.09532373))))))) - 0.09513355) * X1)) ^ (0.6503604 * 4.0001163)))) + X1))) RARMNRLikelihood{Float32} Float32[0.07993934, -0.5031705, 0.7403475]"
