NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59044,-906.49146,-881.0844,-906.49146,9.656628,15.750456,6.4266667,Inf,6,"(1.8235846 / (abs(sqrt(abs(X1))) ^ -1.3335222)) RARMNRLikelihood{Float32} Float32[0.08588866, -0.50346476, 0.7419887]"
2,98922,-906.49146,-881.0844,-906.49146,9.656628,15.750456,5.69,Inf,6,"(1.8235846 / (abs(sqrt(abs(X1))) ^ -1.3335222)) RARMNRLikelihood{Float32} Float32[0.08588866, -0.50346476, 0.7419887]"
3,136700,-944.895,-922.1687,-944.895,9.656628,13.0697155,5.89,Inf,6,"sqrt(abs((X1 * (-1.4630605 - X1)))) RARMNRLikelihood{Float32} Float32[0.08608701, -0.49930152, 0.74332076]"
4,178557,-954.0105,-885.42584,-954.0105,46.141716,22.44292,6.1433334,Inf,21,"((-0.09518542 + X1) - ((X1 * exp(1.0148789)) / (sqrt(abs(sqrt(abs(sqrt(abs(X1)))))) * (abs(((-9.191052 * X1) * X1)) ^ 0.006854775)))) RARMNRLikelihood{Float32} Float32[0.084496215, -0.5028915, 0.7391662]"
5,215564,-955.69336,-867.9578,-955.69336,57.12784,30.607702,6.4133334,Inf,26,"((abs(exp(2.9112144)) ^ ((X1 + log(abs(((X1 / X1) / ((2.3184361 * X1) - (X1 + -1.0273386)))))) / X1)) + (exp((X1 * 0.16443591)) * 0.14739336)) RARMNRLikelihood{Float32} Float32[0.08383891, -0.5023761, 0.7401744]"
6,252265,-995.9309,-965.4157,-995.9309,14.334076,16.181068,6.76,Inf,8,"((abs(X1) ^ 0.43503767) * (sqrt(abs(X1)) + 0.7282199)) RARMNRLikelihood{Float32} Float32[0.081171684, -0.50250626, 0.7396089]"
7,290560,-999.17847,-966.0595,-999.17847,16.125835,16.993114,6.68,Inf,9,"((X1 * 0.7315974) + sqrt((log(abs(-2.6708777)) * X1))) RARMNRLikelihood{Float32} Float32[0.080794744, -0.5024649, 0.7400563]"
8,339758,-1000.75415,-969.6611,-1000.75415,21.501114,9.591991,7.0033336,Inf,12,"(X1 + sqrt(((X1 * -68.58711) / ((-61.63717 * X1) + -76.113976)))) RARMNRLikelihood{Float32} Float32[0.08062631, -0.50279135, 0.73932344]"
9,381446,-1000.75415,-969.6611,-1000.75415,21.501114,9.591991,7.0266666,Inf,12,"(X1 + sqrt(((X1 * -68.58711) / ((-61.63717 * X1) + -76.113976)))) RARMNRLikelihood{Float32} Float32[0.08062631, -0.50279135, 0.73932344]"
10,427381,-1000.75415,-969.6611,-1000.75415,21.501114,9.591991,7.4966664,Inf,12,"(X1 + sqrt(((X1 * -68.58711) / ((-61.63717 * X1) + -76.113976)))) RARMNRLikelihood{Float32} Float32[0.08062631, -0.50279135, 0.73932344]"
11,460573,-1000.75415,-969.6611,-1000.75415,21.501114,9.591991,8.22,Inf,12,"(X1 + sqrt(((X1 * -68.58711) / ((-61.63717 * X1) + -76.113976)))) RARMNRLikelihood{Float32} Float32[0.08062631, -0.50279135, 0.73932344]"
12,503098,-1001.416,-933.65936,-1001.416,48.647755,19.108881,9.413333,Inf,25,"((((abs(X1) ^ -0.47841623) + (exp(-0.16222851) * ((abs(1.1415795) ^ (X1 / 11.516603)) * ((abs((X1 + X1)) ^ -0.050819933) * exp(-0.1501681))))) * X1) + 0.006826978) RARMNRLikelihood{Float32} Float32[0.08067745, -0.5025032, 0.73998743]"
13,553291,-1001.416,-933.65936,-1001.416,48.647755,19.108881,11.07,Inf,25,"((((abs(X1) ^ -0.47841623) + (exp(-0.16222851) * ((abs(1.1415795) ^ (X1 / 11.516603)) * ((abs((X1 + X1)) ^ -0.050819933) * exp(-0.1501681))))) * X1) + 0.006826978) RARMNRLikelihood{Float32} Float32[0.08067745, -0.5025032, 0.73998743]"
14,614890,-1002.53516,-919.66644,-1002.53516,58.22436,24.644373,12.456667,Inf,28,"(abs((-0.16952963 * (((abs(X1) ^ 1.9635634) + (exp(0.8567623) * ((abs(0.9312922) ^ (X1 / 11.542889)) * ((abs((X1 + X1)) ^ 1.0314558) * exp(0.8688974))))) + sqrt(abs(X1))))) ^ 0.65806824) RARMNRLikelihood{Float32} Float32[0.080371745, -0.5027731, 0.74003905]"
15,674113,-1003.2534,-921.7048,-1003.2534,63.719513,17.829166,14.456667,Inf,29,"sqrt(abs(((((abs(X1) ^ 0.79559606) + (exp(0.11215854) * ((abs(0.51729) ^ (X1 / 11.53739)) * ((abs((X1 + X1)) ^ 0.03908688) * exp(sqrt(abs(X1))))))) * X1) - (abs(X1) ^ 2.0743008)))) RARMNRLikelihood{Float32} Float32[0.08056093, -0.5025516, 0.7400098]"
16,727838,-1003.2534,-921.7048,-1003.2534,63.719513,17.829166,15.206667,Inf,29,"sqrt(abs(((((abs(X1) ^ 0.79559606) + (exp(0.11215854) * ((abs(0.51729) ^ (X1 / 11.53739)) * ((abs((X1 + X1)) ^ 0.03908688) * exp(sqrt(abs(X1))))))) * X1) - (abs(X1) ^ 2.0743008)))) RARMNRLikelihood{Float32} Float32[0.08056093, -0.5025516, 0.7400098]"
17,802747,-1003.25366,-920.2571,-1003.25366,61.52229,21.474283,16.94,Inf,28,"sqrt(abs(((((abs(X1) ^ 1.0743014) + (-1.1186903 * ((abs(0.5172818) ^ (X1 / 11.537673)) * ((abs((X1 + X1)) ^ 0.039086863) * exp(sqrt(abs(X1))))))) * X1) - (abs(X1) ^ 1.7955967)))) RARMNRLikelihood{Float32} Float32[0.08056094, -0.5025516, 0.7400098]"
18,887775,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,17.97,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
19,963648,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,17.923334,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
20,1043133,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,18.83,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
21,1129237,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,20.27,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
22,1211312,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,21.46,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
23,1322303,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,22.153334,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
24,1420682,-1004.05493,-897.9032,-1004.05493,79.10008,27.05164,22.643333,Inf,36,"(((((abs(X1) ^ -0.45200735) + (exp(-0.46178937) * ((abs(0.9428507) ^ (X1 / sqrt(abs(X1)))) * ((abs((X1 + X1)) ^ 0.82778174) * exp(-0.44998437))))) * X1) - (abs(X1) ^ 1.6444558)) + (1.0274872 / (abs((X1 + 0.022876749)) ^ -1.0425763))) RARMNRLikelihood{Float32} Float32[0.080664515, -0.5026106, 0.739889]"
