NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,67784,-999.17773,-959.17816,-999.17773,21.501114,18.498459,6.7766666,Inf,12,"(X1 * (sqrt(abs((abs((abs(X1) ^ -5.3931346)) ^ (abs(4.511969) ^ -1.121798)))) - -0.7239412)) RARMNRLikelihood{Float32} Float32[0.08077939, -0.5024823, 0.74009955]"
2,100851,-1001.57715,-941.26056,-1001.57715,37.429947,22.886683,4.9966664,Inf,18,"(abs((((abs(1.00603) ^ X1) - ((abs(X1) ^ 0.3833583) / (-1.6321633 + -1.6683407))) * (abs(sqrt(abs(X1))) ^ 0.513329))) ^ 2.00124) RARMNRLikelihood{Float32} Float32[0.08065303, -0.50314265, 0.73994374]"
3,137377,-1001.7185,-928.8461,-1001.7185,45.747715,27.124647,4.9866667,Inf,22,"(abs((((abs(1.0315294) ^ X1) - ((abs(X1) ^ 1.4054343) / (((abs(0.72400194) ^ X1) - X1) + -1.0658314))) * (abs(sqrt(abs(X1))) ^ 1.035))) ^ 0.9426626) RARMNRLikelihood{Float32} Float32[0.08068401, -0.50254524, 0.7399848]"
4,172598,-1001.7185,-928.8461,-1001.7185,45.747715,27.124647,5.4866667,Inf,22,"(abs((((abs(1.0315294) ^ X1) - ((abs(X1) ^ 1.4054343) / (((abs(0.72400194) ^ X1) - X1) + -1.0658314))) * (abs(sqrt(abs(X1))) ^ 1.035))) ^ 0.9426626) RARMNRLikelihood{Float32} Float32[0.08068401, -0.50254524, 0.7399848]"
5,205747,-1002.81934,-944.8109,-1002.81934,35.026382,22.982042,5.6566668,Inf,18,"(abs((((abs(0.9986875) ^ X1) - ((abs(X1) ^ 0.67649037) / ((abs(0.6032813) ^ X1) - 1.9553753))) * sqrt(abs(X1)))) ^ 0.9906793) RARMNRLikelihood{Float32} Float32[0.08065791, -0.50259024, 0.7399079]"
6,247507,-1002.8198,-944.81146,-1002.8198,35.026382,22.982018,5.886667,Inf,18,"(abs((((abs(0.99868745) ^ X1) - ((abs(X1) ^ 0.67649037) / ((abs(0.6032813) ^ X1) - 1.9553753))) * sqrt(abs(X1)))) ^ 0.9906793) RARMNRLikelihood{Float32} Float32[0.08065789, -0.50259024, 0.7399079]"
7,282454,-1002.8574,-936.69104,-1002.8574,40.864113,25.302254,6.68,Inf,21,"(abs((((abs(0.78957546) ^ X1) - ((abs(X1) ^ 0.5450003) / ((abs(0.74397296) ^ 0.7399976) - 1.8138279))) * sqrt(abs(sqrt(abs((abs(X1) ^ 2.1475506))))))) ^ 0.94127274) RARMNRLikelihood{Float32} Float32[0.08058645, -0.5025717, 0.73994386]"
8,320509,-1002.8574,-936.69104,-1002.8574,40.864113,25.302254,6.8566666,Inf,21,"(abs((((abs(0.78957546) ^ X1) - ((abs(X1) ^ 0.5450003) / ((abs(0.74397296) ^ 0.7399976) - 1.8138279))) * sqrt(abs(sqrt(abs((abs(X1) ^ 2.1475506))))))) ^ 0.94127274) RARMNRLikelihood{Float32} Float32[0.08058645, -0.5025717, 0.73994386]"
9,357519,-1002.8574,-936.69104,-1002.8574,40.864113,25.302254,7.82,Inf,21,"(abs((((abs(0.78957546) ^ X1) - ((abs(X1) ^ 0.5450003) / ((abs(0.74397296) ^ 0.7399976) - 1.8138279))) * sqrt(abs(sqrt(abs((abs(X1) ^ 2.1475506))))))) ^ 0.94127274) RARMNRLikelihood{Float32} Float32[0.08058645, -0.5025717, 0.73994386]"
10,401720,-1003.0984,-920.4961,-1003.0984,60.303806,22.298492,7.98,Inf,29,"((0.015345342 + X1) + (abs((((abs(1.2683065) ^ (-0.50451344 - (X1 - -0.9232271))) - ((abs(X1) ^ 0.1394101) / ((abs(0.02319181) ^ 1.0225958) - 3.689033))) * sqrt(abs(sqrt(abs((abs(X1) ^ 0.99524933))))))) ^ 1.9041563)) RARMNRLikelihood{Float32} Float32[0.08069216, -0.50247353, 0.73988867]"
