NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,54959,-998.9363,-976.24713,-998.9363,9.656628,13.032526,6.3933334,Inf,6,"(sqrt(abs(X1)) + (0.7210598 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
2,96359,-998.9363,-976.24713,-998.9363,9.656628,13.032526,5.58,Inf,6,"(sqrt(abs(X1)) + (0.7210598 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
3,132567,-999.2114,-967.4693,-999.2114,17.917595,13.824509,6.0533333,Inf,10,"((sqrt(abs(X1)) + (0.7256527 * X1)) - (-0.1618718 + 0.16370228)) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.74010426]"
4,173445,-999.355,-953.71655,-999.355,25.296831,20.341583,6.0266666,Inf,13,"((X1 * (((abs((abs(X1) ^ 0.50706327)) ^ -1.0424562) / -1.0365374) + -0.7666312)) - -0.014411178) RARMNRLikelihood{Float32} Float32[0.080661684, -0.5026187, 0.74056274]"
5,211423,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,6.0433335,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
6,251950,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,6.4666667,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
7,294846,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,7.536667,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
8,340181,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,8.1,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
9,383889,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,8.953333,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
10,433123,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,9.876667,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
11,481221,-1002.6223,-939.4289,-1002.6223,39.509388,23.68403,11.123333,Inf,19,"(sqrt(abs((0.011535612 + (X1 * ((log(abs(((X1 + X1) + exp(X1)))) / 0.9836756) + 1.5680228))))) + log(abs(0.9460667))) RARMNRLikelihood{Float32} Float32[0.08072939, -0.5026259, 0.7398946]"
