NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58669,-976.04565,-941.5056,-976.04565,14.334076,20.20596,6.6266665,Inf,8,"(((abs(X1) ^ sqrt(abs(-0.5618099))) / 0.58273995) + 0.0707748) RARMNRLikelihood{Float32} Float32[0.082646616, -0.50268173, 0.7401935]"
2,96973,-999.24316,-967.3421,-999.24316,14.4849415,17.416126,4.98,Inf,9,"(0.0053228294 - ((abs(X1) ^ 0.4947291) - (X1 * -0.7283925))) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025045, 0.74016565]"
3,135553,-999.24316,-967.3421,-999.24316,14.4849415,17.416126,5.15,Inf,9,"(0.0053228294 - ((abs(X1) ^ 0.4947291) - (X1 * -0.7283925))) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025045, 0.74016565]"
4,175512,-999.24316,-967.3421,-999.24316,14.4849415,17.416126,5.5733333,Inf,9,"(0.0053228294 - ((abs(X1) ^ 0.4947291) - (X1 * -0.7283925))) RARMNRLikelihood{Float32} Float32[0.080730736, -0.5025045, 0.74016565]"
5,212386,-999.3169,-969.88007,-999.3169,16.125835,13.310989,6.25,Inf,9,"(((abs(X1) ^ sqrt(abs(-1.0210712))) / 1.3905749) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08081047, -0.5024279, 0.7399532]"
6,248822,-999.3169,-969.88007,-999.3169,16.125835,13.310989,7.1033335,Inf,9,"(((abs(X1) ^ sqrt(abs(-1.0210712))) / 1.3905749) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08081047, -0.5024279, 0.7399532]"
7,289081,-999.3601,-936.2085,-999.3601,41.74727,21.404345,8.51,Inf,19,"((((abs(X1) ^ 0.4769244) * -0.6739972) - ((X1 / sqrt(abs(-3.5987952))) + -0.008263404)) / 1/((-2.4404542 + (X1 / X1)))) RARMNRLikelihood{Float32} Float32[0.08071416, -0.50246453, 0.7400578]"
8,341371,-999.3601,-936.2085,-999.3601,41.74727,21.404345,10.03,Inf,19,"((((abs(X1) ^ 0.4769244) * -0.6739972) - ((X1 / sqrt(abs(-3.5987952))) + -0.008263404)) / 1/((-2.4404542 + (X1 / X1)))) RARMNRLikelihood{Float32} Float32[0.08071416, -0.50246453, 0.7400578]"
9,403159,-1001.14746,-957.4856,-1001.14746,23.292873,20.36905,12.193334,Inf,13,"(((abs(X1) ^ sqrt(abs(-0.3153746))) / 0.75061387) + sqrt(abs(((abs(X1) ^ 2.3739846) / -7.1113577)))) RARMNRLikelihood{Float32} Float32[0.08059435, -0.50251013, 0.74000424]"
10,482084,-1002.1997,-910.69574,-1002.1997,70.70101,20.803003,13.853333,Inf,34,"((abs(X1) ^ 0.63938564) - ((((abs((sqrt(abs(sqrt(abs(((abs(X1) ^ 2.186304) / (X1 / sqrt(abs((X1 + (23.59476 + (X1 + (25.148823 + (X1 * 20.740053))))))))))))) + 0.5989356)) ^ 3.1344209) / -1.1288421) / -1.1277626) * -0.06639011)) RARMNRLikelihood{Float32} Float32[0.08062755, -0.5034362, 0.7400655]"
11,549688,-1003.81323,3.4028235e38,-1003.81323,72.50841,3.4028235e38,14.343333,Inf,33,"(((abs(X1) ^ 0.8749184) / -0.9933608) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.957702))) ^ X1)) * sqrt(abs((0.0015282074 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.5195984) * 0.008265088)) / 1.3975003))))) * -0.5585447)))))) RARMNRLikelihood{Float32} Float32[0.080563396, -0.50243, 0.73918355]"
12,628488,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,15.85,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
13,713418,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,17.16,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
14,798425,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,19.106667,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
15,888299,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,19.62,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
16,981469,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,21.326666,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
17,1077542,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,21.753334,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
18,1182529,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,22.206667,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
19,1283321,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,22.936666,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
20,1378417,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,22.486666,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
21,1474665,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,22.58,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
22,1578746,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,22.556667,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
23,1675132,-1003.968,3.4028235e38,-1003.968,72.50841,3.4028235e38,23.336666,Inf,33,"(((abs(X1) ^ 0.8775696) / -0.99335104) + ((sqrt(abs(0.0)) - (abs(log(abs(-2.9422576))) ^ X1)) * sqrt(abs((0.0017786381 - ((X1 / sqrt(abs((X1 + ((abs(X1) ^ ((abs(X1) ^ 1.8423015) * 0.0022189354)) / 1.2969085))))) * -0.57623196)))))) RARMNRLikelihood{Float32} Float32[0.080673926, -0.50306094, 0.7398891]"
24,1782907,-1006.61523,-916.5216,-1006.61523,68.11396,21.979677,22.816668,Inf,31,"(((X1 / -23025.451) - (((abs(X1) ^ -0.56387895) * (X1 + (X1 + ((abs(X1) ^ ((abs(X1) ^ 0.9860512) * -6.077411)) / 10883.841)))) + X1)) / 1/(sqrt(abs(((abs(X1) ^ 0.17293131) / -3.10445))))) RARMNRLikelihood{Float32} Float32[0.087253936, -0.5027992, 0.7396746]"
