NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,68841,-972.43726,-934.38666,-972.43726,21.501114,16.549492,6.2166667,Inf,12,"sqrt(abs(((-0.13186815 - (X1 / exp(-1.1244056))) / (sqrt(abs(X1)) / X1)))) RARMNRLikelihood{Float32} Float32[0.083068095, -0.5026838, 0.73964685]"
2,103443,-972.43726,-934.38666,-972.43726,21.501114,16.549492,5.3733335,Inf,12,"sqrt(abs(((-0.13186815 - (X1 / exp(-1.1244056))) / (sqrt(abs(X1)) / X1)))) RARMNRLikelihood{Float32} Float32[0.083068095, -0.5026838, 0.73964685]"
3,135376,-972.43726,-934.38666,-972.43726,21.501114,16.549492,5.2733335,Inf,12,"sqrt(abs(((-0.13186815 - (X1 / exp(-1.1244056))) / (sqrt(abs(X1)) / X1)))) RARMNRLikelihood{Float32} Float32[0.083068095, -0.5026838, 0.73964685]"
4,168551,-980.88306,-939.2129,-980.88306,25.296831,16.37335,5.7533336,Inf,13,"(sqrt(abs((0.631031 * X1))) + (abs((X1 * X1)) ^ (exp(-5.393337) + 0.4315187))) RARMNRLikelihood{Float32} Float32[0.081437215, -0.5037464, 0.73939294]"
5,198279,-980.88306,-939.2129,-980.88306,25.296831,16.37335,5.8,Inf,13,"(sqrt(abs((0.631031 * X1))) + (abs((X1 * X1)) ^ (exp(-5.393337) + 0.4315187))) RARMNRLikelihood{Float32} Float32[0.081437215, -0.5037464, 0.73939294]"
6,232585,-990.292,-938.52075,-990.292,35.350506,16.420704,6.18,Inf,17,"(sqrt(abs((-0.5872269 * (X1 + (26.251772 / 3665.8955))))) + (abs((X1 * X1)) ^ (exp(-5.408339) + 0.43907657))) RARMNRLikelihood{Float32} Float32[0.081501015, -0.5029657, 0.7396763]"
7,264653,-999.21045,-951.4728,-999.21045,33.08047,14.657232,6.19,Inf,17,"(((-0.13539737 - (X1 / exp(-0.24243411))) + (-0.004925239 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13849215))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.50248724, 0.74010426]"
8,299562,-999.3357,-952.8005,-999.3357,29.11218,17.423063,6.3233333,Inf,14,"(sqrt(abs((1.00977 * X1))) + (abs(sqrt(abs((X1 / -1.3966099)))) ^ (exp(-5.386077) + 2.0248358))) RARMNRLikelihood{Float32} Float32[0.08083474, -0.50242424, 0.7399685]"
9,343189,-999.3357,-952.8005,-999.3357,29.11218,17.423063,6.96,Inf,14,"(sqrt(abs((1.00977 * X1))) + (abs(sqrt(abs((X1 / -1.3966099)))) ^ (exp(-5.386077) + 2.0248358))) RARMNRLikelihood{Float32} Float32[0.08083474, -0.50242424, 0.7399685]"
10,384245,-1000.58545,-946.1587,-1000.58545,38.9182,15.508547,7.5666666,Inf,20,"(((-0.13503535 - (X1 / ((307.43997 + X1) * 0.002519777))) + (-0.0045631863 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13885419))) RARMNRLikelihood{Float32} Float32[0.08068226, -0.50350565, 0.7386955]"
11,427267,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,7.8966665,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
12,478415,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,8.783334,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
13,529186,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,9.713333,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
14,583615,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,10.353333,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
15,628218,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,10.733334,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
16,678511,-1000.59204,-946.138,-1000.59204,38.9182,15.535852,11.55,Inf,20,"(((-0.13504171 - (X1 / ((307.43997 + X1) * 0.0025194488))) + (-0.004569551 + sqrt(abs(X1)))) + (X1 + (X1 + 0.13884783))) RARMNRLikelihood{Float32} Float32[0.08072884, -0.5023816, 0.7396888]"
17,733982,-1001.7644,-863.3798,-1001.7644,48.377506,90.0071,13.67,Inf,27,"((((X1 / -6.0690913e9) + (((0.5892734 / -9.8038845) + X1) * 0.16957524)) * (-4.8021965 + sqrt(abs(X1)))) + sqrt(abs((X1 * (sqrt(abs(X1)) + sqrt(abs((-19.860807 * X1)))))))) RARMNRLikelihood{Float32} Float32[0.08088776, -0.5026311, 0.73987114]"
