Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,36264.656,"576.8618 / x3"
4,16417.418,"exp(powabs(x4, 1.5316156))"
5,5551.0845,"(651.32306 - x0) / x3"
7,4334.337,"((678.11926 - x0) / x3) - x0"
9,4022.16,"(((734.884 - x0) / x3) - x0) * 0.9104133"
11,4000.2776,"((656.47076 - x0) / x3) + ((x0 - 59.666058) / -1.2916261)"
12,2406.7847,"((-3947.0833 / x1) + ((3010.2847 - x0) / sqrtabs(x3))) - 1275.6396"
14,2178.0388,"(((-3023.5405 / x1) + ((2573.1956 - x0) / sqrtabs(x3))) - 926.22955) - x0"
15,1504.8043,"(((778.63153 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.4749312e6, x1)) + -1.3246934e6)) + 440.86212"
17,1504.3522,"(((778.63153 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.4749312e6, x1)) + (-1.3246934e6 + x0))) + 440.86212"
19,1503.9077,"440.86212 + (((778.63153 - x0) / x3) - sqrtabs(((sqrtabs(powabs(-1.4749312e6, x1)) + -1.3246934e6) + x0) + x0))"
20,1450.6614,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + (sqrtabs(911.9282) / x0)) + 323.18726"
21,1306.1093,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + ((222.9927 / x0) / x0)) + 323.18726"
23,1305.798,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + (((222.9927 - x0) / x0) / x0)) + 323.18726"
25,1305.5062,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + ((((222.9927 - x0) - x0) / x0) / x0)) + 323.18726"
26,1298.9458,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + ((((222.9927 - sqrtabs(779.32434)) - x0) / x0) / x0)) + 323.18726"
28,1298.8756,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + ((((222.9927 - sqrtabs(-1356.3942 - x0)) - x0) / x0) / x0)) + 323.18726"
29,1298.8728,"((((779.32434 - x0) / x3) - sqrtabs(sqrtabs(powabs(-1.1051819e6, x1)) + -1.00023856e6)) + ((((222.9927 - sqrtabs(-1356.3942 - sqrtabs(x3))) - x0) / x0) / x0)) + 323.18726"
31,1234.9203,"sqrtabs((41845.223 / x0) + -407.16824) + (((((((-1000.24493 - x0) - x0) + 3631.2024) / sqrtabs(x3)) + -1897.2906) - sqrtabs(sqrtabs(powabs(-1.2363289e6, x1) - -1.2369245e6) + -1.1401328e6)) + x0)"
33,1228.0,"(((-1908.7684 - sqrtabs(sqrtabs(powabs(-1.2404075e6, x1)) + -1.1355778e6)) + x0) + ((((-904.2411 - x0) - x0) + 3524.4697) / sqrtabs(x3))) + sqrtabs(((63367.312 / x0) + sqrtabs(x3)) + sqrtabs(-1.1355778e6))"
34,1227.9994,"(((((-904.2411 - x0) - x0) + 3524.4697) / sqrtabs(x3)) + ((-1908.7684 - sqrtabs(sqrtabs(powabs(-1.2404075e6, x1)) + -1.1355778e6)) + x0)) + sqrtabs(((63367.312 / x0) + (3524.4697 / -1.00023856e6)) + sqrtabs(-1.1355778e6))"
38,1227.7466,"(((((((-904.2411 - x0) - x0) + 3524.4697) / sqrtabs(x3)) + -1908.7684) - sqrtabs(sqrtabs(powabs(-1.2404075e6, x1) - 43.689453) + -1.1355778e6)) + x0) + sqrtabs((63367.312 / (x0 + (3524.4697 / sqrtabs(powabs(-1.1051819e6, x1))))) + 1065.6349)"
39,1164.402,"sqrtabs(((((-728.0724 - powabs(261.29358, x1)) - x0) / x0) + 261.29358) + 57.07851) + ((((-1830.6096 - sqrtabs(sqrtabs(powabs(-1.2099481e6, x1)) + -1.0948279e6)) + x0) + ((((-961.0825 - x0) - x0) + 3544.6885) / sqrtabs(x3))) - x1)"
41,1164.0576,"sqrtabs((((((-895.0799 - x0) - powabs(261.29358, x1)) - x0) / x0) + 261.29358) + 57.07851) + ((((-1830.6096 - sqrtabs(sqrtabs(powabs(-1.2099481e6, x1)) + -1.0948279e6)) + x0) + ((((-961.0825 - x0) - x0) + 3544.6885) / sqrtabs(x3))) - x1)"
42,1137.4707,"((((((-904.2411 - x0) - x0) + 3524.4697) / sqrtabs(x3)) + (-1908.7684 - sqrtabs(sqrtabs(powabs(-1.2404075e6, x1) - sqrtabs(-1908.7684)) + -1.1355778e6))) + x0) + sqrtabs(((63367.312 / x0) + (3524.4697 / (x0 - sqrtabs(-904.2411 - x0)))) + sqrtabs(-1.00023856e6))"
45,1114.988,"((((((-904.2411 - x0) - x0) + 3524.4697) / sqrtabs(x3)) + (-1908.7684 - sqrtabs(sqrtabs(powabs(-1.2404075e6, x1) - sqrtabs(-1908.7684)) + -1.1355778e6))) + x0) + sqrtabs(((63367.312 / x0) + (3524.4697 / (x0 - sqrtabs(-904.2411 - sqrtabs(-1908.7684))))) + sqrtabs(x0 + -1.1355778e6))"
