id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((Sqrt(Abs((Abs(t0) ^ x3))) - (Abs(x3) ^ (t1 * x3))))) / (((Abs(Log((Sin(x3) + Exp(Log((Sqrt(Abs((Abs((Sqrt(Abs(Exp(((t2 / x4) + t3)))) * Sin(x3))) ^ Sin(Sin(t4))))) / (Abs(t5) ^ x2))))))) ^ Sin(t6)) * Sqrt(Abs((Abs(t7) ^ x4)))) * Sqrt(Abs(t8)))),-0.45888447978717656;9.19091508677445e-2;0.81043183036471;-0.4403203111955607;-0.9168620976076585;-0.4776285546230135;-1.1328001247952495;1.190021185612963;0.3341401402460371,48,5.681766624190086e-2,8.015839296452634e-2,0.957416143509458,0.8933302468622573
