id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs((Exp(((Log(x3) - Exp(t0)) - ((((x3 / (t1 / Log(x4))) - x4) - Sin(Log((Abs((Abs(t2) ^ Sin((x1 + t3)))) ^ x1)))) + ((Abs(x0) ^ (((Sqrt(Abs(Log(x4))) / x3) - (x2 - x4)) * Log(x1))) - x3)))) - (x2 * x3)))),0.892528196753709;0.7237591374218153;-8.573940666417908;-0.7389608629127568,48,5.7022491277930305e-2,7.870980610232953e-2,0.9572626306935178,0.8952579352461485
