id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs((x2 + Exp(x2)))) * ((Abs(Sqrt(Abs(t0))) ^ (x3 * ((t1 + t2) * (Abs(t3) ^ ((t4 * x2) + ((Exp(Log(Sqrt(Abs((Abs((x3 / x4)) ^ Exp(Sqrt(Abs(((Exp(x0) + x4) * t5))))))))) - Exp((Sin(x2) - t6))) * t7)))))) - Sin(t8))) - t9),-0.5378551607600494;0.1137175559711284;-0.9527816288232446;-0.6205185288393609;0.5987386311851065;-1.1206635221703363;-1.6057317418355324;6.103708463751806e-2;1.0368770075500708;-6.882657012353549e-3,49,5.1541768557856166e-2,9.455547773561712,0.9255237474031166,-3.9293788190773746
