id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sqrt(Abs((x3 * x2))) + ((Abs(Sin((t0 * x2))) ^ x4) * t1)) + (Abs(Sin((Sqrt(Abs((t2 - Sqrt(Abs(Sqrt(Abs(t3))))))) / Sqrt(Abs((Abs((Log(Sqrt(Abs(((Abs(t4) ^ t5) / t6)))) + Sin((Abs(t7) ^ x1)))) ^ x2)))))) ^ t8)) - Log(((t9 + t10) + Sqrt(Abs(Sqrt(Abs(t11))))))),0.5104945326541915;-0.5324020458111457;0.41816735991401166;-0.40301361681043324;0.668297587551529;0.2912010428731564;0.6488503601009924;0.38602630729694754;-0.1405052851355097;0.6022491835288798;1.117223635788709;-0.29511445206686865,48,5.048915487221431e-2,0.34163800561098556,0.9270447414421705,0.8218968177222505
