id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs((((Sin((Sin(x2) - t0)) * (((t1 - t2) + t3) - Sqrt(Abs(t4)))) / (Abs((Exp(x1) + (t5 - (Exp((((x4 + x0) - t6) / Sin(Sin(t7)))) / Exp(Exp(t8)))))) ^ x3)) + t9)) ^ Sqrt(Abs(x2))) / (Abs((x3 * t10)) ^ (t11 / t12))),0.7040112740847941;-0.643394780898737;5.765223879755632e-2;-0.753977241237888;5.8659372045021946e-2;-0.30112679458902536;-0.651526482668099;0.9739028509694282;0.5572091726051451;-1.7188441431468515;-0.38096851094237594;-0.3992151670388443;0.6596859938183175,49,6.709483556076928e-2,7.597741762420032e-2,0.9515786469702903,0.8797859045969538
