id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(Sqrt(Abs((Sqrt(Abs(Log(((Abs(t0) ^ x2) * (Abs(t1) ^ Sin((Abs(Sin(Sqrt(Abs(Sqrt(Abs(t2)))))) ^ (Sqrt(Abs(((t3 + x0) - ((t4 * x4) - t5)))) * (Sqrt(Abs(((t6 - x4) - (x2 / t7)))) * t8))))))))) * Sqrt(Abs((t9 * x3))))))) ^ ((t10 / t11) / (Abs(t12) ^ t13))),-0.44691089115331334;-0.6010306131539789;-0.16814615048826906;-0.9846940928932599;-0.2394515953094096;-4.376715023800941e-2;0.600186454829505;0.23504324998680895;-0.8773926156392117;0.7116245641271016;0.2489383319483335;0.12447156426357261;0.7125892100193704;0.7674162305476713,49,5.501228631424694e-2,0.37189001530163823,0.9205089571795955,0.8061257995459599
