-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,22867,5,404.27246,398.7401,404.27246,418.68253,9.656628,4.753449,398.7401,0.6637736,0.6026715,0.35393316,0.35211432,6,"((0.59797317 * X4) + exp(-4.91661)) NeoGP.GaussianLikelihood{Float32} Float32[0.8147229]"
2,41308,7,404.27246,398.7401,404.27246,418.68253,9.656628,4.753449,398.7401,0.6637736,0.6026715,0.35393316,0.35211432,6,"((0.59797317 * X4) + exp(-4.91661)) NeoGP.GaussianLikelihood{Float32} Float32[0.8147229]"
3,60214,6,361.9967,360.39047,361.9967,378.4806,11.266066,5.2178497,360.39047,0.5149309,0.49577427,0.49880534,0.4670313,7,"((0.3875461 * X2) + (0.566048 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.71758705]"
4,80428,5,361.9967,360.39047,361.9967,378.4806,11.266066,5.2178497,360.39047,0.5149309,0.49577427,0.49880534,0.4670313,7,"((0.3875461 * X2) + (0.566048 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.71758705]"
5,102178,7,361.9967,360.39047,361.9967,378.4806,11.266066,5.2178497,360.39047,0.5149309,0.49577427,0.49880534,0.4670313,7,"((0.3875461 * X2) + (0.566048 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.71758705]"
6,122493,8,361.9967,360.39047,361.9967,378.4806,11.266066,5.2178497,360.39047,0.5149309,0.49577427,0.49880534,0.4670313,7,"((0.3875461 * X2) + (0.566048 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.71758705]"
7,143730,9,292.58325,319.34973,292.58325,333.91135,31.191624,10.136462,319.34973,0.33938488,0.37112355,0.6696685,0.6010337,15,"((0.5699147 * X4) + ((0.39507908 * X2) + ((-0.005415022 * X22) - (-0.41961688 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.58256745]"
8,164486,9,292.5832,319.34967,292.5832,333.9113,31.191624,10.136471,319.34967,0.33938476,0.37112343,0.6696686,0.6010338,15,"((0.5699157 * X4) + ((0.39507902 * X2) + ((-0.0054154587 * X22) - (-0.41961694 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.58256745]"
9,188101,10,292.5832,319.34967,292.5832,333.9113,31.191624,10.136471,319.34967,0.33938476,0.37112343,0.6696686,0.6010338,15,"((0.5699157 * X4) + ((0.39507902 * X2) + ((-0.0054154587 * X22) - (-0.41961694 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.58256745]"
10,213886,12,292.5848,313.45645,292.5848,326.8114,25.296831,8.929745,313.45645,0.3393881,0.37000108,0.66966534,0.6022403,13,"((0.56997985 * X4) + ((0.3946316 * X2) + (-0.005046274 - (-0.41961187 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.58257025]"
