Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.9033,"x5 * 3.9491024"
5,4089.5242,"(x5 / x0) * x2"
7,3522.3042,"(x5 * (x5 + 16.223288)) / x0"
9,3175.0012,"((x5 * (x5 + x1)) / x0) - x1"
11,2544.753,"-325.221 + ((x5 + (2907.8635 / x3)) * (x5 / x0))"
13,2338.2378,"(x5 - (-15754.064 / x0)) - ((82556.76 / x5) + (-15754.064 / x3))"
15,2159.1633,"((x5 - (-11795.228 / x0)) - ((81711.29 / x5) + (-15193.893 / x3))) + 156.35869"
17,1884.5547,"((((((1968.9878 / x3) + (x5 + -136.77608)) / x0) * 8983.035) + -22064.383) / x3) + 828.20355"
19,1884.3047,"(((((((1956.6885 / x3) + (x5 + -136.98004)) / x0) * 9035.079) + -21043.887) / x3) + 769.4139) + x3"
20,1838.512,"((((((x5 + (1969.9484 / x3)) + -136.91864) / x0) * 8989.872) + -22040.246) / (x3 + sin(x5))) + 828.4364"
21,1813.8329,"828.436 + (((((((1969.9481 / x3) + x5) + -136.9198) / x0) * 8989.872) + -22064.383) / (x3 + sin(sin(x5))))"
22,1789.8928,"828.436 + (((((((1969.9481 / x3) + x5) + -136.9254) / x0) * 8989.872) + -22064.383) / (x3 + sin(828.436 + x5)))"
23,1749.919,"828.436 + (((((((1969.9481 / x3) + x5) + -136.9254) / x0) * 8989.872) + -22040.246) / (x3 + sin(sin(x5) + x5)))"
28,1582.4592,"(704.68445 - (-20341.596 / x0)) + (((((x5 * 9.683089) - 1151.7736) + -684.17957) + (((x22 + -37.38775) * 9.339966) + (1563.8701 / sqrtabs(x18 - x3)))) - 1003.4636)"
