-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,58783,-78.78256,-78.78256,0.01959362,0.021208454,0.6331545,0.71609855,-109.4674,-81.99289,7.622,12,"(1.0406754 - (exp(((-0.1429881 + X1) * (-10.046438 * X1))) - 0.81608725)) [likelihood params: Float32[-0.13997722]]"
2,99547,-81.73491,-81.73491,0.020194065,0.026487391,0.62191254,0.6454334,-106.44896,-60.98062,7.388,9,"(abs(-0.62109756) ^ (abs((pdiv(-1.1376488, X1) - 0.7911877)) ^ X1)) [likelihood params: Float32[-0.14210583]]"
3,144018,-81.73491,-81.73491,0.020194065,0.026487391,0.62191254,0.6454334,-106.44896,-60.98062,6.21,9,"(abs(-0.62109756) ^ (abs((pdiv(-1.1376488, X1) - 0.7911877)) ^ X1)) [likelihood params: Float32[-0.14210583]]"
4,187362,-81.73492,-81.73492,0.020194065,0.026487391,0.62191254,0.6454334,-106.44896,-60.98062,4.466,9,"(abs(1.8059499) ^ (abs((pdiv(-1.1376488, X1) - 0.7911877)) ^ X1)) [likelihood params: Float32[-0.14210583]]"
5,228463,-183.60468,-183.60468,0.0060785697,0.006231884,0.88619274,0.91657853,-226.51088,-181.43079,3.298,15,"((((0.5855315 * X1) - (pdiv(-13.136212, (X1 + 1.4501771)) + 4.2543273)) * X1) + 0.33547902) [likelihood params: Float32[0.07796514]]"
6,266857,-189.25414,-189.25414,0.0042020343,0.00604365,0.9213266,0.91909826,-263.4309,-177.87878,3.412,30,"(log(abs(-6.0857496) * pdiv(log(abs((abs(X1) ^ exp(1.2886254))), (abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1))) [likelihood params: Float32[-0.06482256]]"
7,311531,-189.25429,-189.25429,0.0042020343,0.00604365,0.9213266,0.91909826,-263.43097,-177.8794,4.368,30,"(log(abs(-6.0857496) * pdiv(log(abs((abs(X1) ^ exp(1.2886254))), (abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1))) [likelihood params: Float32[-0.064823106]]"
8,364829,-197.55618,-197.55618,0.0042020343,0.00604365,0.9213266,0.91909826,-263.43094,-177.8794,6.046,21,"(abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1) [likelihood params: Float32[0.06482311]]"
9,426298,-201.10556,-201.10556,0.0042020343,0.00604365,0.9213266,0.91909826,-263.43097,-177.8794,8.032,26,"(log(abs(-6.0857496) * pdiv(1.8059499, (abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1))) [likelihood params: Float32[-0.064823106]]"
10,493907,-201.10556,-201.10556,0.0042020343,0.00604365,0.9213266,0.91909826,-263.43097,-177.8794,10.37,26,"(log(abs(-6.0857496) * pdiv(1.8059499, (abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1))) [likelihood params: Float32[-0.064823106]]"
11,563596,-205.2648,-205.2648,0.0042020343,0.00604365,0.9213266,0.91909826,-263.43097,-177.8794,11.19,24,"(log(abs(1.1376489) * (abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (pdiv(1.4969919e6, (X1 + 7.162432e6)) + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1)) [likelihood params: Float32[-0.064823106]]"
12,634696,-205.88356,-205.88356,0.0042020357,0.006043653,0.9213265,0.9190982,-263.43094,-177.87935,11.718,17,"(abs((pdiv(-2.7164572e6, ((((4.245659e6 * X1) - (2.2060149 + 4.0840065e6)) * X1) + 2.5422562e6)) - 1.0948759)) ^ X1) [likelihood params: Float32[0.064823106]]"
13,707828,-244.5643,-244.5643,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93448,-203.51459,12.488,21,"(abs((pdiv(-0.29198, X1) - -0.06561421)) ^ (abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1)) [likelihood params: Float32[-0.054551467]]"
14,781914,-244.5643,-244.5643,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93448,-203.51459,14.182,21,"(abs((pdiv(-0.29198, X1) - -0.06561421)) ^ (abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1)) [likelihood params: Float32[-0.054551467]]"
15,852744,-244.5643,-244.5643,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93448,-203.51459,14.544,21,"(abs((pdiv(-0.29198, X1) - -0.06561421)) ^ (abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1)) [likelihood params: Float32[-0.054551467]]"
16,923351,-244.84825,-244.84825,0.0028152405,0.0039629787,0.9472911,0.9469506,-303.48303,-212.79858,13.654,25,"(abs((pdiv(-0.29198, X1) - -0.06561421)) ^ (abs((pdiv(pdiv(-0.53110445, ((pdiv((pdiv(-0.12750213, X1) - 0.31976473), X1) - -0.925418) - X1)), X1) - -1.1180294)) ^ X1)) [likelihood params: Float32[-0.053058837]]"
17,1001006,-254.22089,-254.22089,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93445,-203.51457,14.852,15,"(abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1) [likelihood params: Float32[-0.054551475]]"
18,1074363,-254.22089,-254.22089,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93445,-203.51457,15.658,15,"(abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1) [likelihood params: Float32[-0.054551475]]"
19,1150438,-254.22089,-254.22089,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93445,-203.51457,17.908,15,"(abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1) [likelihood params: Float32[-0.054551475]]"
20,1221014,-254.22089,-254.22089,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93445,-203.51457,19.532,15,"(abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1) [likelihood params: Float32[-0.054551475]]"
21,1292440,-254.22089,-254.22089,0.0029758615,0.0043650507,0.94428384,0.9415684,-297.93445,-203.51457,21.688,15,"(abs((pdiv(pdiv(-0.42881998, ((pdiv(-0.666788, X1) - -1.2453226) - X1)), X1) - -1.1283038)) ^ X1) [likelihood params: Float32[-0.054551475]]"
22,1359434,-260.14493,-260.14493,0.0023031465,0.0032576944,0.9568789,0.9563917,-323.56018,-228.513,23.284,25,"(abs((pdiv((-0.61613125 - (pdiv(pdiv(-0.9901273, ((pdiv(-0.6239558, X1) - -1.0631186) - X1)), 1.4608487) - (pdiv(0.82820874, 1.1802801) - -0.17018534))), X1) - 1.1811497)) ^ X1) [likelihood params: Float32[0.047991112]]"
23,1422469,-265.37967,-265.37967,0.0023926422,0.002279239,0.9552033,0.9694896,-319.748,-262.835,25.724,23,"(abs((X1 - -0.79118764)) ^ (abs((pdiv(pdiv(0.69516474, ((pdiv(-0.20072909, X1) - -0.046228133) - X1)), 2.0046134) - (pdiv(-0.18558389, X1) - 0.14666836))) ^ -0.21848287)) [likelihood params: Float32[0.04891462]]"
24,1493534,-273.05246,-273.05246,0.0020002143,0.0027280045,0.9625506,0.96348226,-337.66238,-244.0342,26.59,23,"(abs((X1 - -0.81646717)) ^ ((pdiv(pdiv(1.4988391, ((pdiv(-2.027962, X1) - -1.8837868) - X1)), 2.4213634) - (pdiv(-2.0042763, X1) - -0.18505047)) * X1)) [likelihood params: Float32[0.044723764]]"
25,1563890,-273.05246,-273.05246,0.0020002143,0.0027280045,0.9625506,0.96348226,-337.66238,-244.0342,28.806,23,"(abs((X1 - -0.81646717)) ^ ((pdiv(pdiv(1.4988391, ((pdiv(-2.027962, X1) - -1.8837868) - X1)), 2.4213634) - (pdiv(-2.0042763, X1) - -0.18505047)) * X1)) [likelihood params: Float32[0.044723764]]"
26,1634114,-273.05246,-273.05246,0.0020002143,0.0027280045,0.9625506,0.96348226,-337.66238,-244.0342,30.154,23,"(abs((X1 - -0.81646717)) ^ ((pdiv(pdiv(1.4988391, ((pdiv(-2.027962, X1) - -1.8837868) - X1)), 2.4213634) - (pdiv(-2.0042763, X1) - -0.18505047)) * X1)) [likelihood params: Float32[0.044723764]]"
27,1709545,-273.05246,-273.05246,0.0020002143,0.0027280045,0.9625506,0.96348226,-337.66238,-244.0342,31.486,23,"(abs((X1 - -0.81646717)) ^ ((pdiv(pdiv(1.4988391, ((pdiv(-2.027962, X1) - -1.8837868) - X1)), 2.4213634) - (pdiv(-2.0042763, X1) - -0.18505047)) * X1)) [likelihood params: Float32[0.044723764]]"
28,1786793,-282.5821,-282.5821,0.0017227941,0.0015283817,0.96774465,0.9795407,-352.59308,-294.74103,31.768,26,"(abs(0.79118764) ^ (abs((pdiv((pdiv(-2.18576, X1) - -1.1579298), X1) - 1.3714248)) ^ log(abs((pdiv(X1, pdiv(-0.6383616, ((pdiv(-0.46851152, X1) - -0.11828836) - X1))) - -0.2434188)))) [likelihood params: Float32[0.041506514]]"
29,1867456,-282.58243,-282.58243,0.0017227926,0.0015283824,0.96774465,0.9795407,-352.59314,-294.74097,32.96,26,"(abs(0.79118764) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851042, X1) - -0.11828878) - X1))) - -0.24342023)))) [likelihood params: Float32[0.041506533]]"
30,1950288,-282.58243,-282.58243,0.0017227926,0.0015283824,0.96774465,0.9795407,-352.59314,-294.74097,32.22,26,"(abs(0.79118764) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851042, X1) - -0.11828878) - X1))) - -0.24342023)))) [likelihood params: Float32[0.041506533]]"
31,2029004,-282.5829,-282.5829,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.306,26,"(abs(0.79118764) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
32,2110905,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.828,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
33,2203166,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.79,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
34,2285949,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.318,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
35,2375809,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,34.436,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
36,2469978,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,32.878,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
37,2562218,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,31.944,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
38,2659735,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,32.126,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
39,2751233,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,32.098,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
40,2841360,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.08,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
41,2939241,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.922,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
42,3037229,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,32.858,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
43,3129020,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,32.856,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
44,3223956,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,33.406,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
45,3324701,-282.58398,-282.58398,0.0017227925,0.0015283821,0.96774465,0.9795407,-352.5932,-294.74103,35.12,26,"(abs(X1) ^ (abs((pdiv((pdiv(-2.1857605, X1) - -1.1579307), X1) - 1.371425)) ^ log(abs((pdiv(X1, pdiv(-0.6383612, ((pdiv(-0.46851045, X1) - -0.118288785) - X1))) - -0.24342021)))) [likelihood params: Float32[-0.041506514]]"
46,3426652,-283.8943,-283.8943,0.0014787464,0.0016393278,0.9723139,0.97805554,-367.86835,-289.17728,33.51,30,"(abs(X1) ^ (abs((pdiv(pdiv(pdiv(-0.16891876, ((pdiv(-1.1840862, X1) - -1.6584014) - X1)), X1), ((-17.600517 - -16.55075) - X1)) - 1.0946857)) ^ log(abs((pdiv(X1, pdiv(0.032979526, X1)) - -0.0075466814)))) [likelihood params: Float32[-0.038454358]]"
