id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,2.9761202531645563,2.9761202531645563,1,0.10858562056027353,0.1233391683357368,0.14199287208250305,1.1102230246251565e-16,-1.1091749247642557e-3,-1.401440115254049e-2,0.10858562056027353,0.1233391683357368,0.14199287208250305,0.10858562056027353,0.1233391683357368,0.14199287208250305
1,(x28 * 9.069758600174171e-3),9.069758600174171e-3,3,0.10270849351708176,0.11906738010329525,0.14723977749789216,5.412435838988017e-2,3.3563722991913014e-2,-5.1484152800344685e-2,0.10270849351708176,0.11906738010329525,0.14723977749789216,3.398545359521411,3.4149042461076244,3.4430766435022213
2,(Sqrt(Abs(x48)) + -15.742848056500474),-15.742848056500474,5,6.938529482783315e-2,8.181171198125536e-2,0.13306535495409574,0.3610084422797136,0.3359574530469227,4.9739721163409745e-2,6.938529482783315e-2,8.181171198125536e-2,0.13306535495409574,5.614562739307395,5.626989156460818,5.678242799433658
3,(21.246689541131364 + (-6401.265143310994 / x48)),21.246689541131364;-6401.265143310994,5,5.7258619499556726e-2,6.972938302590108e-2,0.15268501777547286,0.47268690638670996,0.4340263028281941,-9.037027418251142e-2,5.7258619499556726e-2,6.972938302590108e-2,0.15268501777547286,6.98873042509901,7.0012011886253545,7.084156823374926
4,(Sqrt(Abs(x46)) + (-5449.840255781345 / x48)),-5449.840255781345,7,4.730709890978423e-2,6.380457730576333e-2,0.17244107221748134,0.5643336689914198,0.4821162765657424,-0.23145428368483612,4.730709890978423e-2,6.380457730576333e-2,0.17244107221748134,10.797863914278114,10.814361392674094,10.922997887585812
5,(27.47130975742337 + ((-7640.5203398420945 - x6) / x48)),27.47130975742337;-7640.5203398420945,7,6.32658222718683e-2,5.709894578063701e-2,6.0523567751384684e-2,0.4173646386562685,0.5365439927085601,0.5677827456481315,6.32658222718683e-2,5.709894578063701e-2,6.0523567751384684e-2,12.605582106868253,12.599415230377023,12.60283985234777
6,(27.822099868748953 + (((x29 - x6) + -8101.287568057083) / x48)),27.822099868748953;-8101.287568057083,9,5.776563791973223e-2,5.359773548301496e-2,5.799869828424742e-2,0.4680176102353464,0.5649623272861812,0.5858136084876402,5.776563791973223e-2,5.359773548301496e-2,5.799869828424742e-2,17.570956979417552,17.566789076980836,17.571190039782067
7,(Sqrt(Abs(x46)) + ((-5931.155465758642 / x48) + (1287.60625365296 / x6))),-5931.155465758642;1287.60625365296,11,3.89153828186046e-2,4.4551279640594264e-2,5.565279962678529e-2,0.6416156889115581,0.6383898529181586,0.602566386196995,3.89153828186046e-2,4.4551279640594264e-2,5.565279962678529e-2,19.498016873371736,19.503652770193725,19.514754290179916
8,(Sqrt(Abs(x46)) + ((-6102.43365514252 / x48) + (-1.5440726477128772 / Sin(Log(x0))))),-6102.43365514252;-1.5440726477128772,13,3.5510112999058346e-2,4.0164799978934566e-2,0.1754168619947015,0.6729759169231119,0.6739936687551107,-0.25270530596960583,3.5510112999058346e-2,4.0164799978934566e-2,0.1754168619947015,26.402205041033692,26.40685972801357,26.542111790029335
9,(Sqrt(Abs(x46)) + (((-6318.273256860317 / x48) + (-1.5722847564345659 / Sin(Log(x0)))) + 0.5820921482445577)),-6318.273256860317;-1.5722847564345659;0.5820921482445577,15,3.548133842754337e-2,3.988489535961154e-2,0.18286533752146464,0.6732409112323631,0.6762655754518168,-0.3058971411652598,3.548133842754337e-2,3.988489535961154e-2,0.18286533752146464,30.796625421134618,30.801028978066686,30.94400942022854
