id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sin((((x54 + ((((t0 - t1) - x7) / x47) + t2)) / (Log(x15) + t3)) * Sqrt(Abs(x46)))) - ((x48 - Exp(Log(x15))) - x13)) * t4),674.7262326770722;-675.7195979011874;87.7550957344009;17.372988287509997;-4.150377522509955e-2,30,5.148185484898019e-2,9.790561826207453e-2,0.546368558363211,0.30082612306198897
