id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs((Sqrt(Abs((x7 + x38))) + ((((Sqrt(Abs(((x15 + (x13 - x48)) * (x31 * x30)))) + (t0 - x6)) + (x56 * t1)) + x56) * (x39 * t2))))),0.8868459257634284;1.9176511464923356;-3.5017143781806604e-5,30,3.73518539473375e-2,5.093564774972287e-2,0.6708748081505238,0.6362530062759647
