id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 * (Log((Sqrt(Abs(((Exp(((t1 - x2) - Sin((t2 - x46)))) * x45) * x8))) * Exp(((Sqrt(Abs(x33)) - x48) * t3)))) - Exp(Log(x15)))),7.368042936366462e-2;-203.78251533688268;0.7145540267673727;-0.7367604070852585,29,5.062480360754554e-2,8.421164221823274e-2,0.5539204500219146,0.3986189820544125
