id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 * ((((t1 - x20) / x53) + Exp(Log((Log((x27 + Exp(((t2 + x48) / Sqrt(Abs(x5)))))) - Sqrt(Abs(x47)))))) - Log((x6 * x6)))) * x28),6.263121556287326e-4;-44.73900849098674;-19.929535836862865,30,4.389417334108751e-2,0.11184205301466353,0.6132272780267343,0.2013017924911069
