gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,8.45242,6.045583,6.045583,10.969858,10.96986,7.484001,5.38186,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.6622,182.27614,182.27614,201.05464,201.06438,6.931472,5.4930615,5.4930615,9.656628,9.704061,3.5252044,1.9492242,1.9492999,6.2763686,7.007649,5,4,5,6,7,2.076,1.814,1.83,2.36,2.392
12,8.45242,6.045583,6.045583,10.969858,10.96986,7.484001,5.38186,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.6622,182.27614,182.27614,201.05464,201.06438,6.931472,5.4930615,5.4930615,9.656628,9.704061,3.5252044,1.9492242,1.9492999,6.2763686,7.007649,5,4,5,6,7,2.058,1.822,1.838,2.47,2.5
13,8.45242,6.045583,6.045583,10.969859,10.969861,7.484001,5.38186,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.05464,201.06406,6.931472,5.4930615,5.4930615,9.656628,9.656628,3.3739805,1.9489365,1.9492558,6.2763686,7.007649,5,4,5,6,6,2.114,1.81,1.838,2.498,2.498
14,8.45242,6.045583,6.045583,10.969859,10.969861,7.484001,5.3817697,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.05464,201.06406,6.931472,5.4930615,5.4930615,9.656628,9.656628,3.3739805,1.9489365,1.9492558,6.2763686,7.007649,5,4,5,6,6,2.104,1.784,1.814,2.528,2.588
15,8.45242,6.045583,6.045583,10.969859,10.969861,7.484001,5.3817697,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.05464,201.06406,6.931472,5.4930615,5.4930615,9.656628,9.656628,3.3739805,1.9488677,1.9492558,6.2763686,7.007649,5,4,5,6,6,2.09,1.794,1.824,2.512,2.54
16,8.45242,6.045583,6.045583,10.969859,10.969861,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.05464,201.06406,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.948825,1.9492558,4.7099113,6.2763686,5,4,5,6,7,2.12,1.784,1.818,2.554,2.59
17,8.45242,6.045583,6.045583,10.969859,10.969862,7.484004,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.00063,201.06406,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.948825,1.9492558,4.7099113,6.2763686,5,4,5,6,7,2.114,1.818,1.846,2.488,2.542
18,8.45242,6.045583,6.045583,10.969859,10.969862,7.484004,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.00063,201.06406,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.948825,1.9492558,4.7099113,6.2763686,5,4,5,6,7,2.116,1.814,1.858,2.632,2.634
19,8.45242,6.045583,6.045583,10.969861,10.969862,7.484001,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.06406,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.948825,1.9489964,4.7099113,6.2763686,5,4,5,6,7,2.138,1.778,1.794,2.656,2.806
20,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.9489915,4.7099113,6.2763686,5,4,5,6,7,2.142,1.764,1.788,2.682,2.75
21,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948837,4.7099113,6.2763686,5,4,5,6,7,2.168,1.752,1.798,2.742,2.926
22,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948837,4.7099113,6.2763686,5,4,5,6,7,2.126,1.778,1.822,2.758,2.948
23,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948837,4.7099113,6.2763686,5,4,5,6,7,2.194,1.788,1.82,2.928,3.106
24,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948837,4.7099113,6.2763686,5,4,5,6,7,2.118,1.762,1.848,3.054,3.32
25,8.45242,6.045583,6.045583,10.969859,10.969862,7.4838595,5.381492,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948837,4.7099113,6.2763686,5,4,5,6,7,2.092,1.738,1.842,3.18,3.356
26,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948793,4.7099113,6.2763686,5,4,5,6,7,2.016,1.714,1.778,3.302,3.546
27,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948793,4.7040057,6.2763686,5,4,5,6,7,2.062,1.748,1.788,3.474,3.476
28,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948793,4.7040057,6.2763686,5,4,5,6,7,2.076,1.784,1.792,3.474,3.93
29,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948793,4.7040057,6.2763686,5,4,5,6,7,2.036,1.766,1.78,3.564,3.702
30,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,201.00063,201.02016,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.9050239,1.948793,4.7040057,6.2763686,5,4,5,6,7,2.054,1.774,1.816,3.664,3.846
31,8.45242,6.045583,6.045583,10.969861,10.969862,7.4838595,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,200.25072,201.00063,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.8854964,1.9487171,4.7040057,6.2763686,5,4,5,6,7,2.054,1.762,1.782,3.76,3.766
32,8.45242,6.045583,6.045583,10.96986,10.969861,7.4840064,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62207,196.65468,182.27614,182.27614,200.25072,200.44101,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.3259027,1.9487171,4.7040057,6.2763686,5,4,5,6,7,2.12,1.758,1.792,3.72,4.016
33,8.45242,6.045583,6.045583,10.96986,10.969861,7.4840064,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,200.17415,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.9487171,4.7040057,6.2763686,5,4,5,6,7,2.128,1.742,1.794,3.76,4.01
34,8.45242,6.045583,6.045583,10.96986,10.969861,7.4840064,5.381492,5.5495815,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,200.17415,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.9487171,4.7102118,6.2763686,5,4,5,6,7,2.134,1.748,1.774,3.686,3.92
35,8.45242,6.045583,6.045583,10.96986,10.969861,7.4840064,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,200.17415,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.9479618,4.7102118,6.2763686,5,4,5,6,7,2.108,1.764,1.792,3.844,3.912
36,8.45242,6.045583,6.045583,10.96986,10.969861,7.4840064,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,200.17415,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.166,1.768,1.78,3.94,4.094
37,8.45242,6.045583,6.045583,10.969861,10.969861,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.768,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.12,1.736,1.768,3.886,4.008
38,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.36717,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.156,1.758,1.786,3.916,4.198
39,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.36717,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.208,1.786,1.8,4.068,4.122
40,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.36717,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.294,1.742,1.76,4.056,4.508
41,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.36717,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.268,1.76,1.79,4.196,4.54
42,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.36717,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.316,1.71,1.762,4.218,4.626
43,8.45242,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.11513,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.7551625,4.703975,6.2763686,5,4,5,6,7,2.322,1.788,1.798,4.634,4.758
44,8.45242,6.045583,6.045583,10.969861,10.969861,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.11513,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.2314504,4.703975,6.2763686,5,4,5,6,7,2.34,1.718,1.77,4.576,5.036
45,8.452423,6.045583,6.045583,10.969861,10.969861,7.4840055,5.3817434,5.54965,11.88769,11.88769,183.97623,171.57658,171.57658,193.62207,193.62207,196.65468,182.27614,182.27614,199.11513,200.25072,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,1.1355853,1.2314504,4.703975,6.2763686,5,4,5,6,7,2.324,1.726,1.738,4.616,5.332
46,8.45242,6.045583,6.045583,10.969859,10.96986,7.4839997,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.65468,182.27614,182.27614,199.11511,199.47217,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.3570497,1.2314504,4.703975,6.2763686,5,4,5,6,7,2.392,1.766,1.782,4.566,5.666
47,8.45242,6.045583,6.045583,10.969859,10.96986,7.4839997,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.65468,182.27614,182.27614,199.11511,199.47217,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.3570497,1.2314504,4.703975,6.2763686,5,4,5,6,7,2.314,1.756,1.768,4.686,5.918
48,8.45242,6.045583,6.045583,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.65468,182.27614,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703975,6.2763686,5,4,5,6,7,2.148,1.798,1.808,4.632,6.044
49,8.45242,6.045583,6.045583,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.57658,193.62206,193.62206,196.65468,182.27614,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.192,1.814,1.84,4.554,5.9
50,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,196.65468,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.232,1.8,1.83,4.652,5.756
51,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.216,1.784,1.794,4.82,5.624
52,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.256,1.748,1.808,4.94,5.8
53,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.194,1.774,1.794,5.36,5.928
54,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.252,1.752,1.782,6.128,6.414
55,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,5,6,7,2.274,1.748,1.778,5.63,6.356
56,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,4,6,7,2.164,1.74,1.754,5.458,6.484
57,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,4,6,7,2.176,1.762,1.792,5.668,6.624
58,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.3817434,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,4,6,7,2.246,1.74,1.792,5.922,6.364
59,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.5982556,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,4,6,7,2.314,1.708,1.76,6.098,6.392
60,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,1.2314504,4.703949,6.2763686,5,4,4,6,7,2.338,1.738,1.752,6.024,6.19
61,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.5982556,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.2,1.762,1.774,6.092,6.468
62,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.5982556,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.248,1.778,1.784,5.88,6.098
63,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598256,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.292,1.794,1.822,5.708,5.876
64,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.5980287,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.258,1.776,1.794,5.962,6.1
65,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5428405,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.204,1.752,1.776,5.698,5.98
66,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5428405,5.54965,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.24,1.75,1.786,5.586,5.736
67,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.9303992,4.703949,6.2763686,5,4,4,6,7,2.176,1.754,1.766,5.628,5.83
68,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.0,4.703949,6.2763686,5,4,4,6,7,2.262,1.752,1.782,6.124,6.142
69,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.0,4.703949,6.2763686,5,4,4,6,7,2.284,1.77,1.788,6.266,6.32
70,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.0,4.703949,6.2763686,5,4,4,6,7,2.324,1.726,1.79,6.152,6.666
71,8.45242,6.045583,6.0455837,10.969859,10.96986,7.484001,5.5495815,5.598255,11.88769,11.88769,183.97621,171.57658,171.5766,193.62206,193.62206,195.75179,182.2761,182.27614,199.11511,199.11511,6.931472,5.4930615,5.4930615,9.656628,11.266066,2.6523633,0.0,0.0,4.703949,6.2763686,5,4,4,6,7,2.36,1.756,1.784,6.296,6.454
