-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10447,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,5.972,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
2,19213,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,5.638,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
3,27558,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,5.156,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
4,35909,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,4.02,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
5,43586,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,2.762,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
6,51120,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.896,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
7,57851,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.56,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
8,65258,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.576,205.18304,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
9,73931,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.712,205.90169,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
10,83180,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.848,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
11,92657,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.83,210.81096,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
12,102197,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.84,216.86945,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
13,111492,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.838,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
14,121249,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.81,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
15,130989,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.744,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
16,139872,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.744,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
17,149138,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.802,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
18,158461,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.862,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
19,167519,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.838,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
20,176740,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.788,212.26117,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
21,186288,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.798,221.24445,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
22,196064,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.822,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
23,205270,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.82,221.85245,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
24,214601,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.8,215.52347,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
25,223711,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.728,212.71872,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
26,232241,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.728,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
27,241581,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.802,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
28,251959,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.844,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
29,261491,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.844,219.75533,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
30,271159,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.872,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
31,281095,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.942,215.001,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
32,289735,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.858,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
33,298582,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.804,211.4869,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
34,308123,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.844,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
35,318012,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.816,224.477,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
36,327247,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.802,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
37,336745,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.764,211.02782,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
38,345712,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.76,210.98836,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
39,355010,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.786,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
40,364289,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.758,216.24017,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
41,373553,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.702,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
42,382246,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.666,212.4031,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
43,391980,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.702,213.4074,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
44,400326,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.648,209.88786,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
45,409624,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.71,212.0717,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
46,418883,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.796,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
47,428673,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.844,214.59634,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
48,438225,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.872,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
49,447644,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.842,221.34357,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
50,457229,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.846,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
51,466670,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.81,217.72923,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
52,476413,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.856,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
53,486176,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.858,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
54,495596,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.752,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
55,505010,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.728,213.50558,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
56,514251,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.754,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
57,523831,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.776,211.58682,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
58,533363,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.802,216.11592,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
59,542725,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.776,212.22612,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
60,552593,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.802,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
61,561936,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.774,211.73782,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
62,571294,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.808,213.80069,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
63,580861,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.848,210.77061,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
64,590785,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.862,214.37683,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
65,599385,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.8,213.3062,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
66,608951,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.848,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
67,618517,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.79,217.5423,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
68,627872,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.812,219.87357,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
69,637997,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.77,215.21922,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
70,647051,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.69,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
71,656402,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.768,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
72,664983,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.738,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
73,674782,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.798,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
74,683947,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.774,215.8261,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
75,693053,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.738,210.74165,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
76,701053,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.694,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
77,710324,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.8,211.30989,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
78,719682,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.83,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
79,728384,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.832,214.18428,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
80,737850,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.774,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
81,747647,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.732,6.805647e35,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
82,756482,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.702,214.71297,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
83,765392,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.73,Inf,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
84,775049,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.784,215.61328,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
85,783989,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.748,215.09453,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
86,793121,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.738,215.12613,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
87,803968,196.65468,196.65468,6.931472,6.2763686,8.33235,7.005832,0.31581146,0.4627614,183.44684,88.7782,1.898,214.15033,5,"((X1 / -16.100029) + 12.753142) [likelihood params: Float32[2.8865812]]"
