-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,19430,9,-239.53282,-184.34538,-239.53282,3.4028235e38,25.084633,3.4028235e38,-184.34538,0.0053363927,0.0055574374,0.9000883,0.92560685,14,"(0.9309062 + (abs(sqrt(abs((0.6738673 * X1)))) ^ (-1.0920249 + (abs((-1.500651 * X1)) ^ -1.4633214)))) NeoGP.GaussianLikelihood{Float32} Float32[0.07305061]"
2,38477,11,-239.53282,-184.34538,-239.53282,3.4028235e38,25.084633,3.4028235e38,-184.34538,0.0053363927,0.0055574374,0.9000883,0.92560685,14,"(0.9309062 + (abs(sqrt(abs((0.6738673 * X1)))) ^ (-1.0920249 + (abs((-1.500651 * X1)) ^ -1.4633214)))) NeoGP.GaussianLikelihood{Float32} Float32[0.07305061]"
3,61268,14,-319.17633,-195.57097,-319.17633,3.4028235e38,74.705635,3.4028235e38,-195.57097,0.0024063583,0.0024540226,0.95494646,0.96714985,34,"(((-1.2407417 / exp((-0.8464505 * (0.47455353 * X1)))) + (abs((log(abs((-0.16568314 * X1))) * -0.7020044)) ^ (1.9189849 * X1))) - (exp(-1.8180588) * ((-16.247257 * X1) - ((3.1008427 * (-1.7618536 * X1)) + 3.8966427)))) NeoGP.GaussianLikelihood{Float32} Float32[0.04905465]"
4,86679,15,-327.1779,-203.00673,-327.1779,3.4028235e38,74.705635,3.4028235e38,-203.00673,0.0022213152,0.002270241,0.958411,0.96961004,34,"(((-1.6243266 / exp((-1.2823856 * (0.29969305 * X1)))) + (abs((log(abs((-0.2876123 * X1))) * -1.0803009)) ^ (1.2976022 * X1))) - (exp(-1.78098) * ((-16.526823 * X1) - ((2.9502172 * (-1.676721 * X1)) + 6.3291125)))) NeoGP.GaussianLikelihood{Float32} Float32[0.047130834]"
5,116752,14,-347.59363,-225.98349,-347.59363,-250.2976,70.70101,26.595005,-225.98349,0.0018111131,0.0018291923,0.9660911,0.975514,34,"(((-1.9695976 / exp((-1.2233493 * (0.28591207 * X1)))) + (abs((exp((-0.2991203 * X1)) * -1.5067846)) ^ (3.405478 * X1))) - (exp(-1.7617095) * ((-16.485369 * X1) - ((2.9747746 * (-1.6909063 * X1)) + 8.627716)))) NeoGP.GaussianLikelihood{Float32} Float32[0.042557176]"
6,149807,17,-298.2095,-231.70598,-298.2095,-246.935,32.25167,19.022827,-231.70598,0.0029676878,0.0034284561,0.94443685,0.95410585,18,"(abs(((abs((-5.5740814 * X1)) ^ (28.914959 / exp((1.8096973 * X1)))) * (-2.1135774 * X1))) ^ (0.084125295 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.054476496]"
7,187160,16,-354.1298,-271.2994,-354.1298,-290.93823,40.235947,22.955627,-271.2994,0.0016965219,0.0016268067,0.9682365,0.9782232,25,"((((abs((-1.9673094 * X1)) ^ ((abs((1.6481788 * X1)) ^ (-1.1812633 * X1)) - (-0.052748524 * X1))) - (0.18578622 * X1)) - -0.72209376) - (-0.076892585 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.04118886]"
8,229426,16,-354.12985,-279.93143,-354.12985,-299.01532,33.798195,21.31633,-279.93143,0.0016965213,0.0016268124,0.96823657,0.9782231,21,"(((abs((-1.9673016 * X1)) ^ ((abs((1.6481676 * X1)) ^ (-1.1812807 * X1)) - (-0.052746866 * X1))) - (0.1088902 * X1)) - -0.7220963) NeoGP.GaussianLikelihood{Float32} Float32[0.04118885]"
9,270412,18,-354.12985,-279.93143,-354.12985,-299.01532,33.798195,21.31633,-279.93143,0.0016965213,0.0016268124,0.96823657,0.9782231,21,"(((abs((-1.9673016 * X1)) ^ ((abs((1.6481676 * X1)) ^ (-1.1812807 * X1)) - (-0.052746866 * X1))) - (0.1088902 * X1)) - -0.7220963) NeoGP.GaussianLikelihood{Float32} Float32[0.04118885]"
10,311753,20,-372.51767,-288.0072,-372.51767,-309.14667,42.810024,20.560965,-288.0072,0.001411569,0.0015082617,0.9735716,0.97981006,22,"((abs((-0.67243344 * X1)) ^ (-2.4187608 * X1)) - (((abs((0.8042095 * X1)) ^ (-2.4707646 * X1)) + sin((-0.5219567 * X1))) - 0.73585266)) NeoGP.GaussianLikelihood{Float32} Float32[0.037570857]"
