-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10982,4067.7397,4090.182,12.542316,9.899926,199.85698,200.98526,0.19343698,0.1971119,4067.7397,23739.52,6.26,Inf,7,"(log(abs(sqrt(abs(-3.5807939e-6)))) * (X1 - 4.0474067)) [likelihood params: Float32[14.137076]]"
2,21522,3939.9568,3962.996,11.266066,11.773216,154.78496,146.10033,0.3753342,0.41636407,3939.9568,22814.219,5.894,Inf,7,"sqrt(abs((exp((6.135966 + X1)) + -1338.8533))) [likelihood params: Float32[12.44126]]"
3,30987,3939.9565,3965.0598,14.334076,10.769298,154.78491,146.10052,0.37533438,0.4163633,3939.9565,22814.223,6.022,Inf,8,"(sqrt(abs((-0.91398335 + X1))) * (-82.4309 - -113.40146)) [likelihood params: Float32[12.44126]]"
4,39549,3939.9565,3965.0598,14.334076,10.769298,154.78491,146.10052,0.37533438,0.4163633,3939.9565,22814.223,6.178,Inf,8,"(sqrt(abs((-0.91398335 + X1))) * (-82.4309 - -113.40146)) [likelihood params: Float32[12.44126]]"
5,47543,3939.9565,3965.0598,14.334076,10.769298,154.78491,146.10052,0.37533438,0.4163633,3939.9565,22814.223,6.226,Inf,8,"(sqrt(abs((-0.91398335 + X1))) * (-82.4309 - -113.40146)) [likelihood params: Float32[12.44126]]"
6,55570,3939.1143,3976.787,29.11218,8.560838,154.52429,146.20567,0.3763861,0.4159432,3939.1143,22815.936,6.51,Inf,14,"(8.54053 - ((-143952.56 / (X2 * 2960.697)) + (exp((X1 * -107.56948)) * -20.30534))) [likelihood params: Float32[12.430787]]"
7,63931,3934.9011,3972.6152,29.11218,8.601994,153.22774,145.26688,0.38161868,0.41969347,3934.9011,22796.844,6.952,Inf,14,"(3.220972 - ((-203168.36 / (X2 * 531.24005)) + (exp((X1 * -107.56948)) * -20.126728))) [likelihood params: Float32[12.37852]]"
8,71956,3934.0254,3971.6794,29.11218,8.54194,152.95955,145.07466,0.38270098,0.42046136,3934.0254,22792.92,7.116,Inf,14,"(-0.5844855 - ((-254396.2 / (X2 * 414.36554)) + (exp((X1 * -107.56948)) * -20.111135))) [likelihood params: Float32[12.367681]]"
9,80458,3934.0251,3971.6794,29.11218,8.5423565,152.95953,145.07616,0.38270104,0.4204554,3934.0251,22792.947,7.936,Inf,14,"(-0.58543926 - ((-237226.75 / (X2 * 386.3355)) + (exp((X1 * -107.56948)) * -20.111126))) [likelihood params: Float32[12.36768]]"
10,89214,3934.0251,3971.6794,29.11218,8.5423565,152.95953,145.07616,0.38270104,0.4204554,3934.0251,22792.947,8.886,Inf,14,"(-0.58543926 - ((-237226.75 / (X2 * 386.3355)) + (exp((X1 * -107.56948)) * -20.111126))) [likelihood params: Float32[12.36768]]"
