gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,148.82997,136.45416,136.98392,152.6959,152.71523,145.7022,141.86845,142.54008,151.01828,151.09224,3920.3408,3876.9329,3878.8704,3933.1626,3933.226,3966.7742,3910.9465,3914.9973,4001.71,4004.9937,35.350506,12.542316,19.709354,59.867214,64.47238,11.782282,8.5423565,8.979627,34.288696,49.595654,17,7,11,26,26,10.61,8.144,9.43,13.8,14.476
12,148.7168,135.70935,135.9996,152.3419,152.64745,145.07616,141.79597,142.06259,148.89557,150.83452,3919.9604,3874.1963,3875.2646,3932.0022,3933.0042,3968.5066,3920.665,3922.4495,4082.2441,3.4028235e38,43.749115,21.405012,25.296831,89.45664,91.94154,13.355462,8.5197525,10.012326,114.456505,3.4028235e38,21,11,13,36,37,11.844,9.172,10.532,15.59,16.264
13,147.90936,135.5572,135.70935,152.0132,152.3419,144.62427,141.58345,141.86845,147.14824,148.63498,3917.2383,3873.6355,3874.1963,3930.9224,3932.0022,3986.9016,3918.0825,3921.2437,4090.846,3.4028235e38,50.3558,21.405012,27.03274,91.94154,104.36608,13.255488,8.5197525,10.047127,106.23674,3.4028235e38,23,11,13,38,42,13.304,10.054,11.468,17.358,17.644
14,147.66843,135.55717,135.66399,150.32161,152.01309,143.6438,141.58345,141.87006,146.96747,147.0276,3916.4233,3873.6353,3874.029,3925.3271,3930.9219,3984.7842,3918.0825,3935.1897,4074.9822,4087.7537,52.73339,29.11218,31.191624,93.517914,116.79061,13.503468,7.7562313,9.454311,48.768574,51.959587,24,14,15,39,47,14.95,11.122,12.332,17.706,19.356
15,147.66843,135.02074,135.63463,150.32161,152.01309,144.34128,141.58345,141.70297,146.97028,147.51451,3916.4233,3871.6528,3873.921,3925.3271,3930.9219,3992.8652,3914.2087,3962.3516,4069.2847,4089.9985,74.5472,29.11218,30.761145,103.616325,116.79061,15.772798,7.7562313,8.629806,65.57361,76.09783,32,14,15,45,47,16.63,12.696,14.16,19.348,21.028
16,147.55257,134.95277,135.4401,150.32161,152.01065,144.3277,141.58345,141.87006,146.86761,147.03566,3916.0308,3871.401,3873.2034,3925.3271,3930.9136,3987.619,3955.5417,3966.118,4065.2964,4071.0054,69.577385,30.761145,39.509388,116.79061,123.11757,20.64551,8.5423565,10.04213,52.616085,65.57361,28,14,19,47,47,18.336,14.36,15.742,21.404,22.828
17,147.23901,134.6164,134.95274,150.32161,152.01065,143.47412,141.51129,141.83736,146.63278,146.70033,3914.967,3870.153,3871.401,3925.3271,3930.9136,3989.309,3950.0283,3962.3516,4065.2964,4071.0054,64.74317,30.761145,39.509388,112.70108,116.79061,21.298708,8.5423565,10.04213,52.616085,61.384098,29,14,19,47,47,20.862,16.292,17.414,23.922,25.098
18,147.10376,134.55885,134.6451,150.3215,152.01065,144.3277,141.51103,141.7463,146.70033,147.20552,3914.5078,3869.9395,3870.2598,3925.3267,3930.9136,3990.198,3940.4436,3960.9478,4055.8535,4084.0916,74.334755,39.509388,48.354286,112.70108,120.55262,20.64551,8.5423565,10.097393,40.91975,51.746056,31,19,21,47,47,21.928,17.916,18.424,25.488,27.11
19,146.66118,134.43866,134.60826,149.37918,150.99991,143.47412,141.02997,141.68523,146.58165,146.70033,3913.001,3869.4924,3870.123,3922.1826,3927.5781,4000.6997,3940.4436,3960.9478,4079.4822,4101.7637,80.59048,43.668274,49.906597,123.11757,124.24533,21.298708,8.770375,11.084072,51.746056,67.98306,34,21,22,48,50,23.322,18.744,19.53,27.41,27.594
20,146.63116,134.0909,134.43866,149.20059,150.68628,143.27907,141.02997,141.51103,146.46567,146.53036,3912.8987,3868.1978,3869.4924,3921.5845,3926.5386,4001.153,3940.4436,3965.9165,4068.394,4085.6272,86.97173,43.668274,50.65687,120.55262,124.24533,18.992485,8.780359,10.097393,43.640144,51.746056,35,21,22,47,50,25.234,20.47,21.186,29.32,30.034
21,145.99411,133.97058,134.30534,148.45183,150.68628,143.27396,140.64906,141.19933,146.38063,146.438,3910.7214,3867.7485,3868.9966,3919.0688,3926.5386,4001.153,3960.9478,3965.9165,4085.6272,4113.1396,84.486824,45.747715,54.930614,124.24533,125.68252,16.907494,10.097393,11.640855,72.46638,85.2279,34,22,25,49,50,26.692,21.352,22.282,30.176,30.556
22,145.9941,133.52153,133.97058,148.26201,150.68628,143.36034,140.94899,141.53102,146.48364,146.57771,3910.7217,3866.07,3867.7485,3918.4292,3926.5386,4014.4531,3960.9478,3975.1697,4095.544,4109.5483,91.94154,45.747715,63.719513,123.11757,125.68252,20.073343,10.097393,11.630344,80.67853,81.76797,37,22,27,48,49,28.37,22.946,23.736,31.58,32.384
23,145.94327,133.52153,133.97058,148.26201,149.45213,142.90936,140.75441,141.62488,146.48364,146.57771,3910.5476,3866.07,3867.7485,3918.4292,3922.4268,4021.0479,3960.9478,3967.1985,4116.278,4136.543,94.40599,39.509388,59.867214,124.24533,125.68252,20.085331,11.500742,11.630344,88.558556,101.750175,40,19,26,49,50,28.804,24.336,25.098,32.098,33.428
24,145.40901,133.52153,133.82224,147.73695,149.45213,143.04848,140.75441,141.1726,146.46301,146.48364,3908.7139,3866.07,3867.1946,3916.6553,3922.4268,4037.1313,3952.394,3968.982,4084.8018,4085.3047,99.39626,55.262043,69.07755,125.68252,131.95287,19.569706,11.335664,12.293526,77.61046,80.79927,41,24,29,50,50,29.722,24.724,26.376,33.542,33.542
25,145.0878,133.51817,133.74515,147.71283,148.81976,143.1136,140.75441,141.60039,146.48364,146.85387,3907.6082,3866.0571,3866.9067,3916.5735,3920.3066,4027.5432,3968.982,3978.5134,4074.2517,4074.9072,107.727875,55.262043,63.719513,125.68252,131.95287,20.320324,10.0046215,12.293526,77.61046,79.85964,43,25,28,49,50,30.522,25.972,27.202,33.78,34.092
26,145.02243,133.3923,133.63223,147.45631,148.81976,142.81226,141.17181,141.55984,146.48364,146.86281,3907.3828,3865.5857,3866.4844,3915.7046,3920.3066,4036.0889,3968.982,3977.0312,4093.999,4108.414,109.33589,48.647755,67.14107,129.31381,131.95287,20.91481,10.94503,11.713985,79.85964,84.53571,44,24,28,50,50,31.26,26.166,28.004,34.814,34.884
27,145.02243,133.39229,133.63223,147.44994,148.81976,143.1217,138.62314,141.55801,146.48354,146.86281,3907.3828,3865.5854,3866.4844,3915.6829,3920.3066,4027.8613,3968.982,3978.5134,4093.999,4108.414,110.524086,48.647755,84.643326,125.68252,131.95287,21.379528,10.94503,12.088739,79.85964,84.53571,45,24,33,49,50,31.652,27.754,28.616,34.434,34.692
28,145.02243,133.36322,133.45619,147.36748,148.14572,142.64859,138.62314,141.46988,146.48354,146.86281,3907.3828,3865.4766,3865.8252,3915.4033,3918.0366,4034.098,3970.824,3976.7483,4093.999,4108.414,110.524086,48.33894,81.29731,129.31381,131.95287,23.125298,11.278729,12.218241,79.85964,84.53571,45,22,34,50,50,32.536,28.506,29.672,34.554,34.672
29,145.02243,133.28816,133.39229,147.36748,148.14572,142.54974,138.62314,141.60507,146.76282,146.86281,3907.3828,3865.1953,3865.5854,3915.4033,3918.0366,4040.204,3970.824,3989.9988,4083.336,4093.999,112.70108,55.262043,82.89307,129.31381,131.95287,30.9093,11.608108,14.389108,79.85964,84.53571,46,24,36,50,50,32.842,30.008,30.562,34.992,35.256
30,144.62192,133.28816,133.39229,147.36748,148.14572,142.52895,138.62314,141.56783,146.76282,147.05275,3906.0,3865.1953,3865.5854,3915.4033,3918.0366,4044.1138,3970.824,4000.8518,4080.7546,4093.999,115.42272,76.73265,82.89307,129.31381,129.9864,30.741692,11.608108,16.004858,79.85964,84.53571,47,32,36,50,50,33.206,30.508,30.966,35.76,36.036
31,144.41153,133.0679,133.39229,147.18483,148.14572,142.44424,138.62314,141.56924,146.76282,146.9867,3905.272,3864.3684,3865.5854,3914.783,3918.0366,4044.1138,3970.824,4000.1965,4080.7546,4093.999,112.70108,76.73265,87.208275,125.68252,129.31381,25.612495,11.608108,16.004858,79.85964,84.53571,46,32,36,50,50,33.376,30.142,31.384,35.936,36.746
32,144.40045,132.60138,133.39229,146.97516,147.46185,142.44424,138.62303,141.56924,146.76282,146.99084,3905.2336,3862.6123,3865.5854,3914.0703,3915.7234,4045.3218,3997.9507,4002.137,4075.6123,4093.999,112.70108,76.73265,89.415985,128.24747,128.24747,26.20574,14.175663,15.413815,79.85964,84.53571,47,32,36,50,50,33.384,29.86,31.8,35.878,36.36
33,144.40045,132.60138,133.28812,146.97516,147.46185,142.44453,138.58693,141.56924,146.74779,146.90002,3905.2336,3862.6123,3865.195,3914.0703,3915.7234,4042.6018,4000.1965,4015.0996,4074.2517,4077.9893,112.82667,76.73265,86.32423,128.24747,128.24747,29.158726,14.175663,15.413815,81.953636,83.45273,47,32,36,50,50,33.808,29.512,31.846,36.152,36.466
34,144.40045,132.60138,133.28812,146.97516,147.46185,142.54662,140.80064,141.5776,146.70311,146.74779,3905.2336,3862.6123,3865.195,3914.0703,3915.7234,4051.3723,4000.1965,4015.0996,4074.2517,4077.9893,109.86123,86.32423,92.33818,126.67475,128.24747,33.03984,14.175663,14.613392,81.953636,83.45273,45,36,37,50,50,33.64,29.75,31.868,35.944,36.02
35,144.26341,132.60138,133.28812,146.29614,147.25972,142.44568,140.78099,141.5776,146.70311,146.74779,3904.759,3862.6123,3865.195,3911.7551,3915.0374,4051.429,4000.1965,4015.0996,4077.9893,4080.1626,112.70108,86.32423,92.33818,127.27836,128.24747,33.03984,14.434761,15.081408,81.953636,83.45273,47,36,38,50,50,33.926,30.812,32.706,35.882,36.466
36,144.26314,132.25848,133.28806,146.17998,147.25972,142.40909,138.41617,141.17181,146.70311,146.7488,3904.7583,3861.3176,3865.1948,3911.358,3915.0374,4053.0955,3986.3865,4014.6047,4092.784,4098.2817,112.70108,86.32423,92.33818,127.27836,128.24747,33.146976,14.392926,15.081408,89.70404,91.517365,47,36,38,50,50,34.008,31.968,32.316,35.95,36.956
37,144.26314,132.25848,132.79308,146.17229,146.90794,142.54662,138.41617,140.82762,146.70311,147.00664,3904.7583,3861.3176,3863.3347,3911.3315,3913.8418,4044.5728,3986.3865,4014.6047,4088.42,4097.2544,109.86123,86.32423,91.94154,128.24747,128.24747,28.434544,13.85179,14.542689,82.21641,83.45273,45,36,37,50,50,33.926,32.082,32.2,35.852,35.924
38,144.25316,132.25848,132.79308,146.00278,146.90794,142.54662,138.49608,141.10072,146.70311,147.00664,3904.7234,3861.3176,3863.3347,3910.7515,3913.8418,4044.5728,3986.3865,4015.0996,4086.7375,4109.452,111.8208,86.32423,91.94154,126.67475,128.24747,37.24345,13.85179,15.793666,83.45273,92.80869,45,36,37,50,50,34.224,31.728,32.32,36.568,36.708
39,144.10307,132.25848,132.79308,145.90027,146.83627,142.52019,138.49608,140.80305,146.70311,147.00664,3904.2031,3861.3176,3863.3347,3910.4004,3913.5977,4043.749,3997.9226,4007.1206,4082.6367,4092.2705,108.2215,82.89307,87.49823,125.68252,128.24747,34.08827,12.797979,14.542689,79.85964,83.45273,43,36,36,49,49,34.3,32.338,32.49,36.924,37.29
40,143.48506,132.25848,132.74881,145.90027,146.83627,142.89201,138.49608,140.82115,147.00664,147.61696,3902.054,3861.3176,3863.1677,3910.4004,3913.5977,4043.5608,3966.383,4002.329,4082.9644,4087.0244,107.90529,79.13055,87.49823,128.24747,128.24747,29.297424,12.797979,15.986006,79.85964,83.84631,44,34,36,49,50,34.348,32.102,32.628,36.378,36.79
41,143.30775,132.22261,132.74881,145.90027,146.27905,142.55324,138.49576,140.41588,147.00664,147.0327,3901.4358,3861.182,3863.1677,3910.4004,3911.6965,4043.749,3984.4604,4001.7744,4087.0244,4092.5518,116.44616,79.13055,82.89307,128.24747,128.24747,32.104904,12.797979,15.328636,78.99765,79.85964,47,33,36,50,50,34.508,31.192,32.142,37.108,37.152
42,143.30775,132.1085,132.74881,145.57256,146.27885,142.55324,138.49576,139.60898,147.00664,147.03113,3901.4358,3860.7505,3863.1677,3909.276,3911.696,4043.749,3997.9226,4007.1206,4081.1252,4083.768,116.79061,82.07838,90.086205,128.24747,128.24747,30.85668,14.542689,15.226397,78.94835,78.99765,47,34,36,50,50,34.678,31.632,32.506,37.262,37.848
43,143.30775,132.10408,132.74881,145.53671,146.27885,142.55324,138.49576,139.60898,146.70311,147.00664,3901.4358,3860.7336,3863.1677,3909.1528,3911.696,4044.955,3997.9226,4007.1206,4096.941,4100.619,116.79061,82.07838,90.086205,128.24747,128.24747,38.606438,11.716793,15.226397,79.85964,92.45778,47,34,36,50,50,34.388,31.29,32.154,37.55,37.586
44,143.30775,132.10408,132.74881,145.53671,146.27885,142.55324,138.49576,139.60898,146.70311,147.00664,3901.4358,3860.7336,3863.1677,3909.1528,3911.696,4043.993,3997.9226,4007.1206,4096.941,4100.619,116.79061,82.07838,90.086205,128.24747,128.24747,32.91321,11.716793,15.226397,79.85964,92.45778,47,34,36,50,50,34.806,31.746,32.014,37.612,37.792
45,142.78621,132.10408,132.73216,145.42706,145.53671,142.55324,138.49576,140.71642,147.00664,149.58398,3899.6125,3860.7336,3863.105,3908.7761,3909.1528,4041.6663,4001.7744,4014.6047,4091.987,4100.619,116.79061,82.07838,91.94154,128.24747,128.24747,31.392323,11.716793,14.542689,79.85964,92.45778,47,34,36,50,50,34.646,31.314,31.98,37.75,37.938
46,142.78621,132.10408,132.73216,145.42706,145.53671,142.57344,138.49576,140.68881,147.00664,149.58398,3899.6125,3860.7336,3863.105,3908.7761,3909.1528,4041.5837,4001.7744,4015.0996,4100.619,4105.338,116.44616,82.07838,92.33818,125.68252,125.68252,31.392323,13.997034,16.132156,82.386536,92.45778,47,34,37,50,50,34.568,31.128,32.274,37.796,38.084
47,142.78621,132.10408,132.73216,145.42706,145.53671,142.57344,138.49576,140.22774,147.00664,149.58398,3899.6125,3860.7336,3863.105,3908.7761,3909.1528,4039.0728,4001.7744,4021.7397,4084.0144,4100.619,116.44616,82.07838,92.33818,125.68252,128.24747,32.851532,13.997034,16.132156,79.85964,80.772095,47,34,37,50,50,34.612,32.202,32.392,36.878,37.244
48,142.78621,132.10408,132.4858,145.40326,145.51831,142.57344,138.49576,139.97845,147.00664,149.58398,3899.6125,3860.7336,3862.1763,3908.694,3909.0894,4038.4475,4001.7744,4014.6047,4084.0144,4100.619,115.12926,82.07838,91.94154,125.68252,125.68252,31.392323,13.843501,14.542689,78.61024,79.85964,47,34,36,50,50,34.496,32.652,32.76,36.726,37.15
49,142.78621,131.97063,132.4858,145.40326,145.51501,142.82811,138.49576,140.17357,146.99948,149.58398,3899.6125,3860.2283,3862.1763,3908.694,3909.0781,4038.4475,4001.7744,4007.435,4075.1282,4080.0095,112.85777,82.07838,91.94154,123.11757,125.68252,31.392323,12.685142,14.542689,73.71226,79.85964,45,34,36,49,50,34.278,31.986,32.962,37.346,37.416
50,142.78621,131.97063,132.4858,145.40326,145.51486,142.82811,138.71553,140.17357,146.98915,149.58398,3899.6125,3860.2283,3862.1763,3908.694,3909.0776,4038.8926,4001.7744,4007.435,4075.1282,4080.0095,110.524086,82.07838,91.94154,123.11757,125.68252,31.392323,12.831635,14.542689,73.71226,79.85964,45,34,36,49,50,34.556,32.282,32.96,36.672,37.34
51,142.78621,131.97063,132.4858,145.33682,145.51486,142.82811,138.71553,140.17357,146.87729,149.58398,3899.6125,3860.2283,3862.1763,3908.4656,3909.0776,4038.8926,4001.7744,4006.9998,4075.1282,4080.0095,110.524086,82.07838,86.97173,123.11757,125.68252,31.392323,12.178932,13.843501,73.71226,79.85964,45,34,35,49,50,34.506,32.496,32.888,36.434,37.162
52,142.48859,131.97063,132.35158,145.3368,145.51486,142.82811,139.45807,140.86667,146.87729,149.58398,3898.5696,3860.2283,3861.6694,3908.4653,3909.0776,4041.4539,4005.9553,4007.435,4100.619,4122.668,110.524086,86.97173,91.94154,125.68252,128.24747,31.392323,12.178932,13.843501,92.45778,119.80498,45,35,36,50,50,34.666,32.368,32.648,36.318,37.44
53,142.44197,131.97063,132.35158,145.3368,145.51486,142.95187,139.69331,140.86667,146.92534,149.58398,3898.4058,3860.2283,3861.6694,3908.4653,3909.0776,4041.4539,4003.425,4006.996,4104.7363,4122.668,115.12926,82.00192,91.94154,128.24747,131.95287,32.467674,12.831635,15.793925,92.45778,119.80498,47,34,36,50,50,34.574,32.692,32.858,36.47,37.64
54,142.44197,131.97063,132.34525,145.3368,145.51486,142.95187,139.73364,140.86667,146.89401,149.58398,3898.4058,3860.2283,3861.6455,3908.4653,3909.0776,4041.5837,4003.4443,4006.996,4100.619,4104.7363,115.12926,82.00192,86.97173,128.24747,131.95287,34.795853,12.831635,15.793925,92.45778,118.39999,47,34,36,50,50,34.476,32.248,32.716,37.05,37.758
55,142.44197,131.97063,132.34525,145.3368,145.51486,142.95178,139.55086,140.86667,146.89401,149.58398,3898.4058,3860.2283,3861.6455,3908.4653,3909.0776,4044.9622,4003.4443,4006.996,4098.033,4104.7363,115.42272,82.89307,86.97173,128.24747,131.95287,34.795853,12.748192,17.124207,83.2242,118.39999,48,35,36,50,50,34.358,32.552,33.092,37.252,37.33
56,142.44197,131.85522,132.34525,144.97507,145.01738,142.95178,139.55086,140.86667,146.48322,149.58398,3898.4058,3859.7908,3861.6455,3907.2195,3907.3652,4041.8027,3988.7034,4014.328,4098.033,4104.7363,115.12926,86.97173,91.94154,128.24747,131.95287,34.795853,12.748192,15.793925,83.2242,118.39999,48,35,37,50,50,34.682,32.584,33.104,36.746,37.44
57,142.44197,131.85522,132.34525,144.97507,145.01738,142.9702,139.55086,140.86667,146.48337,149.58398,3898.4058,3859.7908,3861.6455,3907.2195,3907.3652,4045.6917,3987.659,4014.328,4098.033,4104.7363,115.12926,82.89307,91.94154,128.24747,131.95287,39.24232,12.748192,17.176388,83.2242,118.39999,48,35,36,50,50,35.0,32.514,33.054,36.716,36.986
58,142.44197,131.85522,132.34525,144.97507,145.01738,142.9702,139.73364,140.86667,146.48337,149.26857,3898.4058,3859.7908,3861.6455,3907.2195,3907.3652,4045.6917,3987.659,4014.328,4098.033,4104.7363,115.098976,82.89307,91.94154,128.24747,131.95287,45.169044,12.748192,14.534792,101.0624,118.39999,48,35,36,50,50,35.006,32.62,32.77,37.028,37.182
59,142.44197,131.85522,132.34525,144.94902,144.97507,142.9702,139.73364,140.86667,146.48337,149.57599,3898.4058,3859.7908,3861.6455,3907.1296,3907.2195,4045.6917,3988.0647,3995.763,4098.033,4149.419,115.098976,78.287895,86.97173,128.24747,131.95287,34.795853,12.748192,14.642037,118.39999,119.80498,48,34,35,50,50,34.954,32.644,33.054,36.5,37.66
60,142.44197,131.85522,132.34525,144.56752,144.94902,142.9702,139.73364,140.86667,146.48337,150.48378,3898.4058,3859.7908,3861.6455,3905.812,3907.1296,4043.8552,3983.1848,3994.1255,4098.033,4149.419,115.12926,75.985306,78.287895,128.24747,131.95287,34.795853,11.953938,14.642037,118.39999,119.80498,48,33,34,50,50,35.192,32.238,33.066,36.916,37.898
61,142.44197,131.85522,132.23303,144.56752,144.5835,142.9702,139.73364,140.86667,146.48337,150.48378,3898.4058,3859.7908,3861.2212,3905.812,3905.8672,4045.6917,3983.1848,4000.6326,4098.033,4149.419,117.49687,75.985306,91.94154,128.24747,131.95287,34.795853,14.642037,16.810423,118.39999,119.80498,48,33,36,50,50,34.804,33.042,33.556,37.068,37.074
62,142.44197,131.63757,132.23161,144.56752,144.5835,142.94173,139.48088,140.86667,145.64754,150.48378,3898.4058,3858.9646,3861.216,3905.812,3905.8672,4049.548,4000.394,4008.567,4092.233,4149.419,117.49687,78.287895,92.33818,128.24747,131.95287,38.63207,14.81465,18.569778,112.74514,119.80498,48,34,37,50,50,34.978,32.55,33.386,37.36,37.614
63,142.44197,131.63757,132.23161,144.33185,144.5835,142.94173,139.48087,140.86667,145.57944,150.48378,3898.4058,3858.9646,3861.216,3904.996,3905.8672,4049.548,4000.394,4008.567,4092.233,4149.419,117.49687,87.49823,92.33818,128.24747,131.95287,34.795853,16.58199,18.177856,112.74514,119.80498,48,36,38,50,50,34.86,32.552,32.794,37.332,38.12
64,142.3704,131.63757,132.23157,144.33185,144.5835,142.94173,139.47925,140.50769,145.57944,150.48378,3898.1545,3858.9646,3861.2158,3904.996,3905.8672,4045.6917,4000.394,4015.438,4083.6887,4092.233,117.49687,87.49823,92.33818,128.24747,128.24747,34.795853,16.58199,17.33392,79.85964,112.74514,48,36,38,50,50,35.27,32.784,32.812,37.49,38.002
65,142.3704,131.35925,132.23157,144.33185,144.55293,142.94173,139.47952,140.52405,145.57944,150.48378,3898.1545,3857.9062,3861.2158,3904.996,3905.7615,4046.0498,4000.394,4020.5894,4083.6887,4092.233,117.49687,87.49823,92.33818,128.24747,128.24747,38.307472,16.106485,17.114893,79.85964,112.74514,48,36,38,50,50,34.994,32.536,33.252,37.186,37.836
66,142.3704,131.35925,132.2014,144.33185,144.55293,142.94173,139.47946,140.52405,145.57944,150.6069,3898.1545,3857.9062,3861.1018,3904.996,3905.7615,4046.0498,4001.9194,4020.5894,4092.233,4113.4487,117.49687,87.49823,92.33818,128.24747,128.24747,38.307472,15.052454,16.58199,112.74514,116.94449,49,36,38,50,50,35.232,33.172,33.394,36.976,37.264
67,141.9576,131.35925,132.1557,144.33185,144.55293,143.24782,139.47946,140.52405,145.57944,150.59389,3896.703,3857.9062,3860.929,3904.996,3905.7615,4046.0498,4001.9194,4020.5894,4096.7246,4113.4487,115.12926,87.49823,95.91581,128.24747,128.24747,40.922184,15.052454,16.58199,94.14857,116.94449,49,36,40,50,50,35.144,32.794,33.628,37.238,37.488
68,141.9576,131.35925,132.1557,144.33185,144.55293,143.24782,139.47946,140.52405,145.57944,150.59389,3896.703,3857.9062,3860.929,3904.996,3905.7615,4046.0498,4001.9194,4020.5894,4113.4487,4125.6006,115.12926,87.49823,95.91581,128.24747,128.24747,40.922184,15.052454,16.58199,112.48075,116.94449,49,36,40,50,50,35.01,33.17,33.524,37.48,37.548
69,141.9576,131.35925,132.1557,144.33185,144.55293,142.58455,139.47946,140.52405,145.57944,150.59389,3896.703,3857.9062,3860.929,3904.996,3905.7615,4042.7878,4001.9194,4020.5894,4113.4487,4155.853,117.49687,87.49823,99.01116,128.24747,128.24747,31.128513,15.052454,16.58199,116.94449,136.11606,49,36,40,50,50,34.902,32.312,33.396,37.04,37.816
70,141.9576,131.35925,132.1557,144.3217,144.55293,142.53708,139.47946,140.52403,145.57944,148.34016,3896.703,3857.9062,3860.929,3904.9612,3905.7615,4042.7878,3993.4832,4004.0935,4113.4487,4162.9873,116.79061,87.49823,94.48066,128.24747,128.24747,38.307472,15.052454,16.673704,116.94449,143.25172,48,36,40,50,50,35.168,33.004,33.134,37.512,37.734
