-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,8430,4610.442,4629.204,295.61,446.71716,0.81244385,0.6815951,4610.442,3588.4404,5.954,Inf,5,"((X13 * -0.38505363) + 398.06326) [likelihood params: Float32[]]"
2,15588,4610.442,4629.204,295.61,446.71716,0.81244385,0.6815951,4610.442,3588.4404,5.754,Inf,5,"((X13 * -0.38505363) + 398.06326) [likelihood params: Float32[]]"
3,22943,4435.475,4508.526,284.3218,430.7392,0.8196059,0.6929836,4435.475,3460.6167,5.426,Inf,25,"(((-0.8546278 - (sqrt((-0.12895133 ^ 1.0196831)) + sqrt((2.0809855 - X11)))) - 198.58064) * ((X6 - (-8.291835 * (215.70236 + (X13 * -0.2299191)))) / 4.423004)) [likelihood params: Float32[]]"
4,30040,4435.475,4508.526,284.3218,430.7392,0.8196059,0.6929836,4435.475,3460.6167,5.804,Inf,25,"(((-0.8546278 - (sqrt((-0.12895133 ^ 1.0196831)) + sqrt((2.0809855 - X11)))) - 198.58064) * ((X6 - (-8.291835 * (215.70236 + (X13 * -0.2299191)))) / 4.423004)) [likelihood params: Float32[]]"
5,37493,4043.2607,4101.3726,259.01767,452.4143,0.83566064,0.67753434,4043.2607,3634.0176,5.77,Inf,18,"(210.3167 + ((X6 - (X5 * (-156.12007 + (X13 * (1.3782473 / log((177.56622 - X4))))))) / X6)) [likelihood params: Float32[]]"
6,46345,4043.2588,4106.4556,259.01752,452.48135,0.8356607,0.67748654,4043.2588,3634.554,6.338,Inf,20,"((3684.8337 / 17.514215) + ((X6 - (X5 * (-156.02113 + (X13 * (1.3776513 / log((177.49162 - X4))))))) / X6)) [likelihood params: Float32[]]"
7,55398,4002.0793,4068.8064,256.36078,435.51645,0.8373463,0.68957853,4002.0793,3498.8347,6.236,Inf,20,"((3718.0447 / 17.35365) + ((-619.10156 - (X5 * (-172.90944 + (X13 * (1.492157 / log((181.96411 - X4))))))) / X6)) [likelihood params: Float32[]]"
8,65441,4002.0793,4068.8064,256.36078,435.51645,0.8373463,0.68957853,4002.0793,3498.8347,6.936,Inf,20,"((3718.0447 / 17.35365) + ((-619.10156 - (X5 * (-172.90944 + (X13 * (1.492157 / log((181.96411 - X4))))))) / X6)) [likelihood params: Float32[]]"
9,76541,3766.0947,3890.4448,241.13597,482.29663,0.8470061,0.6562352,3766.0947,3873.0762,7.924,Inf,40,"(((((-0.046346962 * ((3196.0264 - ((-110685.13 / X6) + -4180.2227)) + 5985.414)) + -110.902824) * ((1.5333116 * (X6 / -114.802185)) + -3.603931)) / 18.791862) + ((908.8151 - (X5 * (-174.70506 + (X13 * (1.5627663 / log((184.93945 - X4))))))) / X6)) [likelihood params: Float32[]]"
10,88029,2839.9773,3061.8264,181.38646,448.09552,0.8849154,0.68061256,2839.9773,3599.4673,9.462,Inf,48,"((((sqrt((((X7 * 0.021625692) * (exp(X3) * (855.2308 / (X4 * X4)))) + (5.3638106e8 / (X7 * -8.171325e8)))) * ((-1396.5983 - (0.5514563 / X12)) + 1397.4727)) + -2.3738146) * ((-4.179537e7 * (X6 / 1.5558774e8)) + (-49.76037 + (X13 * (1.6053818 / log((929.166 - X4))))))) + 272.58435) [likelihood params: Float32[]]"
11,100360,2740.87,2867.8403,174.99246,394.11472,0.8889722,0.7190883,2740.87,3167.6208,10.992,Inf,38,"((((X11 * ((exp(X3) * (27.427763 / (418.5319 * 0.006893833))) + -17.77101)) + (7878.745 / (sqrt(1637.0396) * 0.020825231))) / 54.36364) + ((X6 - (X5 * (-161.4322 + (X13 * (1.4588588 / log((377.29785 - X4))))))) / X6)) [likelihood params: Float32[]]"
12,112940,2719.3508,2933.5784,173.60411,362.8655,0.8898531,0.7413617,2719.3508,2917.6272,11.938,Inf,48,"((((sqrt((((X7 * 0.0037816716) * (exp(X3) * (149.65184 / (X4 * X4)))) + (5.3592816e8 / (X7 * -8.1713286e8)))) * ((-1396.8031 - (1.5430053 / X12)) + 1397.2678)) + -0.3625928) * ((-4.189898e7 * (X6 / 1.5555838e8)) + (111.8355 + (X13 * (12.360589 / log((510260.28 - X4))))))) + 357.64716) [likelihood params: Float32[]]"
13,126577,2719.3481,2932.0583,173.60394,362.8763,0.88985324,0.741354,2719.3481,2917.7136,13.234,Inf,48,"((((sqrt((((X7 * 0.0037817126) * (exp(X3) * (149.65346 / (X4 * X4)))) + (5.3592816e8 / (X7 * -8.1713286e8)))) * ((-1396.8031 - (1.5428853 / X12)) + 1397.2678)) + -0.36259222) * ((-4.189898e7 * (X6 / 1.5555838e8)) + (111.834404 + (X13 * (12.360525 / log((510260.75 - X4))))))) + 357.64798) [likelihood params: Float32[]]"
14,139797,2459.924,2614.3647,156.8669,448.76318,0.9004724,0.6801367,2459.924,3604.8086,14.344,Inf,42,"((((((X4 * -3.7710707) + 451.43283) * ((exp(X3) * (30.10907 / (344.35217 * 0.0056713317))) + -35.465942)) + (7583.8936 / (sqrt(1718.8965) * 0.0214409))) / 55.513954) + ((X6 - (X5 * (-162.25252 + (X13 * (0.84470665 / log((147.46445 - X4))))))) / X6)) [likelihood params: Float32[]]"
15,152803,2365.554,2517.8987,150.7785,598.9082,0.9043353,0.57311845,2365.554,4805.9688,15.814,Inf,42,"((((((X4 * -4.000759) + 459.37225) * ((exp(X3) * (34.72019 / (297.39676 * 0.0048982454))) + -60.041874)) + (7108.6284 / (sqrt(1951.2217) * 0.022856217))) / 53.965908) + ((X6 - (X5 * (-176.46451 + (X13 * (0.6783802 / log((133.3359 - X4))))))) / X6)) [likelihood params: Float32[]]"
16,165900,2365.554,2517.8987,150.7785,598.9082,0.9043353,0.57311845,2365.554,4805.9688,15.95,Inf,42,"((((((X4 * -4.000759) + 459.37225) * ((exp(X3) * (34.72019 / (297.39676 * 0.0048982454))) + -60.041874)) + (7108.6284 / (sqrt(1951.2217) * 0.022856217))) / 53.965908) + ((X6 - (X5 * (-176.46451 + (X13 * (0.6783802 / log((133.3359 - X4))))))) / X6)) [likelihood params: Float32[]]"
17,179103,2365.554,2517.8987,150.7785,598.9082,0.9043353,0.57311845,2365.554,4805.9688,17.336,Inf,42,"((((((X4 * -4.000759) + 459.37225) * ((exp(X3) * (34.72019 / (297.39676 * 0.0048982454))) + -60.041874)) + (7108.6284 / (sqrt(1951.2217) * 0.022856217))) / 53.965908) + ((X6 - (X5 * (-176.46451 + (X13 * (0.6783802 / log((133.3359 - X4))))))) / X6)) [likelihood params: Float32[]]"
18,192898,2365.554,2517.8987,150.7785,598.9082,0.9043353,0.57311845,2365.554,4805.9688,18.97,Inf,42,"((((((X4 * -4.000759) + 459.37225) * ((exp(X3) * (34.72019 / (297.39676 * 0.0048982454))) + -60.041874)) + (7108.6284 / (sqrt(1951.2217) * 0.022856217))) / 53.965908) + ((X6 - (X5 * (-176.46451 + (X13 * (0.6783802 / log((133.3359 - X4))))))) / X6)) [likelihood params: Float32[]]"
19,206278,2365.554,2517.8987,150.7785,598.9082,0.9043353,0.57311845,2365.554,4805.9688,19.49,Inf,42,"((((((X4 * -4.000759) + 459.37225) * ((exp(X3) * (34.72019 / (297.39676 * 0.0048982454))) + -60.041874)) + (7108.6284 / (sqrt(1951.2217) * 0.022856217))) / 53.965908) + ((X6 - (X5 * (-176.46451 + (X13 * (0.6783802 / log((133.3359 - X4))))))) / X6)) [likelihood params: Float32[]]"
