Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,527.1420915404482,0.9212508240403939,539.2735816759251,0.9354336721750455,0.9219336217893744
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,286.777134233733,0.9477685031877956,377.64705948881186,0.9648744678924668,0.9453310171720946
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,192.85378451619664,0.9569086502828688,316.7429006078524,0.9763785497815811,0.9541476313422622
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,139.21047087817107,0.9620883072255261,281.8621019946242,0.9829489827436848,0.9591970491319609
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,105.08266689697332,0.9650002902354256,262.1433562849476,0.9871290833563233,0.9620515762453173
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,80.97997175527743,0.9669557956794084,250.32745771529235,0.9900812712786271,0.9637620705806238
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,65.62078140604585,0.9675480342168254,241.17159773834788,0.991962522150316,0.9650874921330431
maxfeatlog2_maxsampl0.1,X,log2,0.1,530.5049152592745,0.9205730775285397,545.3059711572066,0.9350217809940305,0.9210603603970844
maxfeatlog2_maxsampl0.2,X,log2,0.2,294.90539856302985,0.9460723176272837,386.39794531364123,0.9638788877865421,0.9440642205299226
maxfeatlog2_maxsampl0.3,X,log2,0.3,196.12387761862874,0.9562756128405606,316.27281580710974,0.975978016592033,0.9542156818069851
maxfeatlog2_maxsampl0.4,X,log2,0.4,143.40894826593967,0.961116896529132,290.5242023114514,0.9824347375871423,0.9579431052667148
maxfeatlog2_maxsampl0.5,X,log2,0.5,108.49723335920142,0.9638746928912386,267.65889071851353,0.9867108545312715,0.9612531358770976
maxfeatlog2_maxsampl0.6,X,log2,0.6,85.04861284584858,0.9655866222428182,257.0249367149749,0.9895829289556147,0.9627925294304305
maxfeatlog2_maxsampl0.7,X,log2,0.7,66.16284066806278,0.9673579018860832,244.12487959214073,0.9918961287118606,0.9646599688387548
maxfeat0.1_maxsampl0.1,X,0.1,0.1,613.1332752445287,0.9084481331536363,628.7512637444315,0.9249011515393497,0.9089806442894162
maxfeat0.1_maxsampl0.2,X,0.1,0.2,338.6284077817101,0.9380593451865692,437.9804035812718,0.9585235306788271,0.9365970353515939
maxfeat0.1_maxsampl0.3,X,0.1,0.3,226.4380786483374,0.9494536373699386,366.32905268854404,0.9722650202807044,0.9469694356473966
maxfeat0.1_maxsampl0.4,X,0.1,0.4,165.63076420838107,0.9552437017602347,327.10181547008006,0.9797129267584668,0.9526480530336546
maxfeat0.1_maxsampl0.5,X,0.1,0.5,122.65543324581382,0.9590876855424925,299.45316132466724,0.9849767054470675,0.9566505303751605
