Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,517.861429216497,0.9224624733563627,528.5923280032645,0.9365704022818936,0.9234798625423187
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,284.4222909688767,0.9480995293045503,374.17957039920105,0.9651628978711293,0.9458329781876323
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,191.1718541511724,0.9573131607620575,314.8506469347683,0.9765845588805881,0.9544215579649132
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,140.52528714785694,0.9618528253736159,287.59539671108456,0.982787939147166,0.9583670853270638
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,107.96826585495896,0.9643478993249914,265.13331488541166,0.9867756444424468,0.96161874354802
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,81.84895185055126,0.9667100983858345,251.46091683092584,0.989974835358208,0.9635979886544661
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,64.79170259055526,0.9676836675424171,237.59425130606667,0.9920640708132908,0.9656053563286245
maxfeatlog2_maxsampl0.1,X,log2,0.1,539.4589465141951,0.9192596408997619,553.2325128577762,0.9339250578777439,0.9199128975446007
maxfeatlog2_maxsampl0.2,X,log2,0.2,295.3958171093437,0.9460292176713995,384.23686208756965,0.9638188194953907,0.9443770634842295
maxfeatlog2_maxsampl0.3,X,log2,0.3,199.17947164089736,0.9557271416204947,322.7973790979883,0.9756037560491778,0.9532711722985795
maxfeatlog2_maxsampl0.4,X,log2,0.4,144.88278747804247,0.960567492941686,288.7305086479602,0.9822542162680198,0.958202764135026
maxfeatlog2_maxsampl0.5,X,log2,0.5,108.77030648699893,0.9639782535946931,267.42997001963613,0.9866774075169418,0.9612862749190719
maxfeatlog2_maxsampl0.6,X,log2,0.6,83.6105897165499,0.9658149954900861,253.2576830638049,0.9897590633874428,0.9633378849945462
maxfeatlog2_maxsampl0.7,X,log2,0.7,65.93392811515285,0.9673672230784652,243.47611983182793,0.9919241667744089,0.9647538846665227
maxfeat0.1_maxsampl0.1,X,0.1,0.1,620.24872319862,0.9072452414455485,636.8294829631024,0.9240296249574319,0.907811224280312
maxfeat0.1_maxsampl0.2,X,0.1,0.2,336.3091454054646,0.938581032739893,437.3058517303655,0.9588076025776565,0.9366946848966576
maxfeat0.1_maxsampl0.3,X,0.1,0.3,227.1043875477581,0.94924580831465,364.16550864484054,0.9721834082836298,0.947282634834841
maxfeat0.1_maxsampl0.4,X,0.1,0.4,164.5354277468131,0.955433120525021,325.90737567043954,0.9798470876501716,0.9528209626519206
maxfeat0.1_maxsampl0.5,X,0.1,0.5,122.16485248103349,0.9595117734136491,299.01919566228764,0.9850367936073411,0.9567133521574263
maxfeat0.1_maxsampl0.6,X,0.1,0.6,95.18780619897619,0.9613158186518059,283.9149693027174,0.9883410427689026,0.9588998717416058
maxfeat0.1_maxsampl0.7,X,0.1,0.7,74.44845991886481,0.9630184966078816,275.34921493500633,0.9908812751887494,0.9601398683645647
maxfeat0.2_maxsampl0.1,X,0.2,0.1,511.167038799765,0.9233408479635492,532.0896506944509,0.9373903561675183,0.9229735827518526
maxfeat0.2_maxsampl0.2,X,0.2,0.2,278.8246902481396,0.9490361812417963,370.2230507694277,0.965848512867481,0.9464057322929897
maxfeat0.2_maxsampl0.3,X,0.2,0.3,189.33363839678057,0.9576945797238229,310.4246225334831,0.9768097103964996,0.9550622785687418
maxfeat0.2_maxsampl0.4,X,0.2,0.4,138.99039093891292,0.962238796352376,284.0061070158904,0.9829759389547973,0.9588866784545108
maxfeat0.2_maxsampl0.5,X,0.2,0.5,105.84736006225538,0.964840304729532,264.8830364946657,0.9870354208877262,0.9616549743744017
maxfeat0.2_maxsampl0.6,X,0.2,0.6,82.30552274932296,0.9666167159117773,247.03415945040211,0.9899189128530647,0.9642388153659113
maxfeat0.2_maxsampl0.7,X,0.2,0.7,66.01723747211128,0.9673086890620695,246.12496203874733,0.9919139627339071,0.9643704326959978
maxfeat0.3_maxsampl0.1,X,0.3,0.1,499.3698564096725,0.9252422314589337,513.3611822272879,0.9388353190301568,0.9256847552482312
maxfeat0.3_maxsampl0.2,X,0.3,0.2,272.21760946422285,0.9502976610142444,359.68693970324847,0.9666577727439095,0.9479309618968679
maxfeat0.3_maxsampl0.3,X,0.3,0.3,182.395756634425,0.9591482534503877,305.4397136556939,0.9776594880095336,0.9557839044651738
