gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,6.609161e6,951604.25,1.1115171e6,8.454129e6,8.461828e6,6.864197e6,1.3947149e6,1.4676582e6,1.0572042e7,1.0917106e7,2938.8826,2623.3975,2656.3196,2977.9048,2978.049,2987.2903,2689.8828,2774.623,3071.4739,3073.279,36.972294,16.125835,19.4591,62.345276,76.73265,20.625523,6.0883408,11.889812,62.67062,68.3171,19,9,10,28,32,11.798,9.208,9.38,14.446,15.32
12,6.4794905e6,949272.3,1.00106256e6,8.426297e6,8.454129e6,6.089965e6,1.0481536e6,1.3947149e6,1.0917106e7,1.1270476e7,2935.7417,2623.0098,2631.403,2977.3342,2977.9048,2976.5286,2684.3708,2705.6282,3065.6226,3073.279,43.749115,18.714973,21.405012,71.93686,75.985306,28.17332,6.0883408,11.889812,55.336952,56.241196,20,9,11,30,33,13.516,10.792,10.89,16.152,17.714
13,4.6859275e6,947909.06,951604.25,8.426297e6,8.454092e6,3.7345462e6,1.02789794e6,1.252321e6,1.0610774e7,1.0917106e7,2884.3755,2623.0098,2631.0828,2977.2986,2977.904,2967.138,2686.8635,2705.3352,3073.279,3084.6677,47.827156,21.405012,25.296831,87.888985,105.50739,37.296547,6.0883408,11.889812,81.01658,110.81104,22,11,13,40,44,15.202,11.648,11.884,18.352,21.29
14,4.6859275e6,803108.44,925984.5,8.426297e6,8.452287e6,3.7345462e6,1.0059073e6,1.252321e6,1.027345e7,1.0473572e7,2884.3755,2604.808,2619.0854,2977.271,2977.8704,2967.138,2685.1746,2694.4421,3073.279,3169.58,51.98604,21.405012,25.296831,94.40599,99.01116,38.942665,4.408308,12.769792,84.23666,115.34698,25,11,13,41,43,16.99,13.22,13.668,20.598,23.722
15,1.104561e6,803106.9,925900.25,6.7579215e6,8.132386e6,1.5743806e6,980026.94,1.0725701e6,1.0226177e7,1.1270476e7,2652.1565,2601.9138,2619.071,2942.4102,2962.3804,2773.4302,2684.775,2695.2527,3038.4524,3067.0054,59.867214,21.405012,29.11218,93.517914,94.48066,41.173546,12.633775,14.3297,88.24222,93.4734,27,11,14,39,43,19.048,13.666,15.208,22.516,25.506
16,1.060058e6,788575.3,925900.25,6.0825075e6,6.13682e6,1.5123938e6,899905.44,1.0323108e6,9.086597e6,1.0123155e7,2643.9517,2601.9138,2619.071,2916.4912,2927.1296,2773.4302,2684.775,2692.27,3012.3704,3032.2922,69.07755,37.429947,39.55004,96.67788,96.70857,41.878372,14.283641,18.900116,105.436874,113.49505,29,18,19,42,44,21.068,15.59,16.28,25.876,27.072
17,1.0211699e6,770896.94,788575.3,4.6859275e6,4.6870335e6,1.6363998e6,899905.44,1.0323108e6,9.079625e6,2.501375e7,2642.7014,2590.1235,2601.9138,2884.3755,2884.4126,2768.2397,2684.775,2695.0142,2970.9365,2986.3381,74.705635,39.55004,45.56001,96.70857,110.524086,41.878372,14.4757185,19.997158,92.65201,105.436874,33,19,20,44,48,22.512,17.14,18.236,27.602,28.316
18,953517.6,752019.94,788575.3,4.6859275e6,4.6868175e6,1.56907e6,921992.94,968040.1,8.2291425e6,2.4636618e7,2632.0178,2586.2063,2599.9807,2884.3755,2884.4053,2768.2397,2684.775,2693.9807,2985.2454,2999.9731,74.705635,41.58883,47.827156,115.098976,117.49687,42.895767,16.610004,25.477179,89.806725,91.48808,33,20,22,48,49,24.07,18.67,19.57,29.286,30.884
19,953517.6,731513.25,788575.3,2.5786762e6,3.4690968e6,1.568975e6,922464.5,1.031537e6,5.9225105e6,2.2793948e7,2632.0178,2581.8381,2599.9763,2789.7053,2836.7192,2768.2397,2684.775,2695.2527,2931.2222,2934.79,75.985306,39.55004,52.959457,115.098976,117.49687,56.408646,24.20571,25.720366,92.02023,100.63494,35,18,24,48,49,24.966,19.94,21.336,29.67,31.298
20,947231.4,704991.25,771136.3,2.3996005e6,3.4687815e6,1.5743806e6,922464.5,1.03884406e6,5.9215885e6,1.9487462e7,2630.9692,2576.0032,2596.5498,2778.2974,2836.7048,2761.988,2684.775,2694.2175,2928.7275,2934.79,76.90286,35.350506,49.906597,115.12926,117.49687,47.40581,20.353514,26.237228,101.07441,105.837654,35,17,24,49,50,26.752,21.912,23.082,30.974,32.296
21,923116.75,704990.25,762332.25,1.086378e6,1.0945058e6,1.519337e6,892934.5,1.0216413e6,5.9205185e6,1.8822306e7,2626.882,2576.0032,2596.5493,2652.6936,2653.875,2761.6438,2684.775,2695.2527,2884.714,2892.2961,83.49454,35.350506,59.867214,117.49687,119.89476,50.609978,22.264666,32.07673,124.00822,150.79272,37,17,26,50,50,27.626,23.188,23.906,32.324,32.464
22,915227.4,696689.75,762277.56,1.0863612e6,1.0945058e6,1.5278304e6,901793.0,1.0216413e6,5.919305e6,6.177255e6,2625.5215,2574.1318,2590.3499,2652.6912,2653.875,2760.623,2687.393,2709.9558,2864.0679,2873.2698,88.72212,39.55004,59.867214,110.524086,117.49687,64.3048,22.264666,26.38246,133.19176,139.30704,38,18,26,49,50,28.844,24.182,24.846,32.212,32.252
23,915227.4,671634.94,746163.56,1.086353e6,1.0945058e6,1.5743806e6,901828.25,1.0216413e6,5.9184775e6,6.6323065e6,2622.7483,2568.345,2584.9712,2652.69,2653.875,2762.4673,2687.8816,2709.9558,2910.3513,3009.5251,91.12002,39.55004,59.867214,117.49687,119.89476,64.3048,22.264666,26.237228,125.31368,178.26793,41,18,26,50,50,30.38,24.578,25.614,32.992,34.08
24,915227.4,661097.44,671617.06,1.078498e6,1.0945058e6,1.5743806e6,901828.25,1.00133e6,8.3437485e6,2.4721892e7,2622.7483,2565.8462,2568.3406,2651.5398,2653.875,2762.4673,2690.696,2700.3467,2910.3513,3058.8735,94.40599,39.55004,59.867214,119.89476,119.89476,62.787235,22.264666,26.237228,146.37689,178.26793,41,18,26,50,50,31.244,26.65,27.766,33.298,35.24
25,915227.4,660227.56,671600.0,1.07783e6,1.0836918e6,1.5743806e6,901828.25,1.01524975e6,7.822361e6,2.4721652e7,2622.7483,2565.6382,2568.3367,2651.4414,2652.301,2761.6438,2695.2527,2701.6296,2910.3513,3061.8997,94.40599,39.55004,59.867214,119.89476,119.89476,60.880356,22.264666,26.616642,149.40338,178.26793,41,18,26,50,50,31.186,28.146,28.376,33.888,34.82
26,911561.2,659904.9,668409.75,1.07783e6,1.083642e6,1.5743806e6,901828.25,1.002969e6,1.6903344e7,2.466169e7,2622.7483,2565.561,2567.5845,2651.4414,2652.294,2762.4673,2695.2527,2701.6296,2919.907,3061.8997,101.31374,59.867214,65.91674,119.89476,119.89476,62.48798,24.503561,26.204144,176.32777,178.26793,43,26,30,50,50,31.492,28.368,29.284,34.39,35.002
27,911561.2,654662.9,665805.5,1.07783e6,1.0835946e6,1.5743806e6,901828.25,1.002969e6,1.6958556e7,2.4661962e7,2622.4312,2564.3008,2566.9675,2651.4414,2652.287,2762.4673,2695.2527,2701.6296,2910.3513,3061.8997,94.48066,59.867214,65.91674,119.89476,119.89476,65.3549,24.581415,26.526077,149.40338,178.26793,41,26,30,50,50,32.204,28.202,29.53,34.986,35.37
28,911561.2,654382.3,663967.9,1.0448871e6,1.0603439e6,1.5844588e6,901828.25,961842.0,1.6332483e7,2.4588582e7,2621.7239,2564.2332,2566.5308,2646.5215,2648.8489,2762.4673,2695.2527,2700.3564,2910.3513,3061.8997,95.91581,46.141716,73.682724,119.89476,119.89476,65.3549,25.16938,32.747223,149.40338,178.26793,42,21,32,49,50,32.334,29.388,29.56,35.404,35.774
29,899009.44,652727.94,660206.75,1.0418552e6,1.0448871e6,1.7142616e6,901828.25,922655.2,1.6240365e7,3.0109766e7,2621.4353,2563.8333,2565.6333,2646.0608,2646.5215,2765.4446,2695.2527,2700.3564,2910.3513,3019.6987,103.616325,46.141716,73.682724,119.89476,119.89476,70.03133,17.905897,32.747223,147.11,178.26793,46,21,32,49,50,32.814,29.522,30.486,35.786,36.616
30,889287.7,647103.0,653291.9,1.04170325e6,1.04454256e6,1.9876875e6,901828.25,967916.9,1.6240365e7,,2620.183,2562.4658,2563.9697,2646.0378,2646.4692,2762.9417,2695.2527,2708.6382,2910.3513,3019.6987,103.616325,46.141716,73.682724,117.49687,117.98767,67.25922,23.594757,33.471687,155.91293,178.26793,45,21,32,49,49,33.18,29.564,30.84,36.16,36.65
31,889287.7,639085.2,651175.3,1.040768e6,1.0442624e6,2.0899625e6,895180.4,977460.7,1.1452064e7,1.5139549e7,2619.9573,2560.4958,2563.457,2645.8955,2646.4268,2762.4673,2684.775,2713.2866,2910.3513,3019.6987,107.664,46.141716,70.31119,117.49687,117.98767,67.25922,23.594757,34.850445,154.37207,178.26793,46,21,32,49,50,33.108,29.374,30.924,35.606,35.894
32,880600.25,631741.9,640051.06,1.013567e6,1.04069756e6,2.226389e6,895174.06,1.0624654e6,1.0903581e7,1.5139549e7,2619.4084,2558.67,2560.7344,2641.6978,2645.8848,2764.1562,2684.775,2712.3816,2910.3513,3019.6987,105.46678,46.141716,70.31119,117.49687,117.49687,67.25922,23.594757,35.549896,143.62854,178.26793,46,21,32,50,50,33.228,30.142,31.256,35.932,35.938
33,880572.56,631660.8,640051.06,1.00319244e6,1.0133911e6,2.3034938e6,895174.06,1.0624654e6,1.5040963e7,1.7433432e8,2619.4036,2558.6497,2560.7344,2640.0671,2641.6704,2776.4192,2684.775,2714.706,2910.3513,3019.6987,105.46678,57.56463,80.59048,117.49687,117.49687,77.69268,33.657677,40.41674,149.8426,178.26793,45,25,35,50,50,33.63,30.222,30.968,35.618,36.464
34,803106.9,627171.06,631974.7,998510.94,1.00319244e6,2.3034938e6,895174.06,1.0624654e6,1.4752333e7,1.7433432e8,2604.808,2558.6455,2560.7344,2639.3257,2640.0671,2776.4192,2684.775,2717.5806,2881.0825,2910.3513,105.46678,57.56463,64.462685,117.49687,119.89476,77.58004,32.296055,37.860287,160.34439,178.26793,46,25,31,50,50,33.852,29.7,31.028,36.344,36.394
35,800571.56,627169.2,631963.4,988180.5,1.00319244e6,2.4864025e6,895174.06,1.4745235e6,1.7433432e8,1.229718e10,2604.307,2558.6277,2560.7344,2637.6775,2640.0671,2776.4192,2697.6863,2714.6228,2881.0825,2910.3513,101.31374,59.32506,78.287895,119.89476,121.76043,77.502266,31.8353,37.645176,168.53665,178.26793,44,27,34,50,50,34.086,29.8,30.896,36.592,37.002
36,800571.56,626311.3,631559.25,988180.5,1.001813e6,2.322367e6,895174.06,1.4745235e6,1.7433043e8,1.2340738e10,2604.307,2558.2412,2558.7126,2637.6775,2639.849,2789.6638,2675.2388,2696.7485,2881.0825,2910.3513,98.313705,59.32506,78.287895,119.89476,121.76043,77.502266,27.056665,35.549896,157.21649,178.26793,41,27,34,50,50,34.142,30.698,31.268,36.592,36.788
37,785965.44,565904.5,626310.94,988180.5,1.001811e6,2.322367e6,1.0624654e6,1.4745235e6,2.4242331e8,1.2371659e10,2601.3884,2549.3232,2558.2412,2637.6775,2639.8489,2762.4673,2675.2388,2697.648,2871.1357,2910.3513,99.01116,64.462685,78.287895,119.89476,121.76043,76.22043,31.796799,35.002186,178.26793,186.1714,44,31,36,50,50,34.1,30.844,31.648,36.738,36.894
38,785965.1,565904.5,626283.75,983092.06,988180.5,2.322367e6,1.0624654e6,1.3491701e6,2.4242331e8,1.1996449e10,2601.3884,2549.3232,2558.2412,2636.8591,2637.6775,2760.2673,2675.2388,2697.6455,2871.1357,2910.3513,98.87511,63.719513,76.93934,117.49687,119.89476,69.12054,31.175547,35.002186,178.26793,186.1714,45,29,34,50,50,34.224,30.884,31.926,36.644,36.83
39,770955.1,565904.5,626282.5,978468.1,983092.06,2.322367e6,1.0624654e6,1.3491701e6,1.7522387e8,1.1996449e10,2598.3323,2549.3232,2558.2412,2636.1118,2636.8591,2754.8484,2669.1584,2697.827,2837.127,2910.3513,98.87511,63.719513,75.985306,117.49687,119.89476,71.1883,31.17669,31.975718,136.07956,178.26793,44,29,33,50,50,34.042,31.476,31.888,36.652,37.234
40,768926.0,565904.5,626281.6,974323.06,983092.06,1.7433825e6,1.0624654e6,1.2233944e6,9.1885184e8,9.321208e9,2597.9143,2549.3232,2558.2412,2635.439,2636.8591,2762.2046,2669.1584,2697.9312,2842.651,2910.3513,103.269554,64.462685,81.52844,117.49687,119.89476,75.4373,31.301155,35.53129,134.55713,178.26793,44,31,36,50,50,34.086,31.232,31.888,36.596,37.182
41,756605.1,565904.5,626281.4,960618.2,974017.3,1.7428705e6,1.0624654e6,1.2134784e6,9.188517e8,8.3362263e9,2595.354,2549.3232,2558.2412,2633.1936,2635.3892,2760.2673,2669.1584,2697.1128,2833.6519,2837.6743,103.269554,64.462685,76.93934,119.27552,119.89476,79.943535,31.261986,35.53129,128.05948,128.90253,44,30,34,50,50,33.872,31.052,31.88,37.294,37.318
42,756577.44,542031.6,626281.1,960618.2,964584.4,1.7424784e6,1.0624654e6,1.2233944e6,3.949647e8,8.218755e9,2595.3484,2534.4712,2558.2412,2633.1936,2633.847,2749.5837,2669.1584,2684.3542,2825.9749,2837.6743,96.70857,64.462685,70.31119,117.49687,119.89476,61.29075,20.374834,31.301155,128.90253,132.33649,44,30,32,50,50,34.108,30.674,32.066,37.332,37.658
43,756576.94,539827.9,626281.1,959436.2,964515.0,1.7424784e6,1.0624654e6,1.2233944e6,3.8806778e8,8.192025e9,2595.3481,2534.4712,2558.241,2632.9985,2633.8354,2749.5837,2685.3425,2689.322,2825.9749,2837.6743,99.813194,64.462685,70.31119,117.49687,117.49687,57.987724,21.56363,31.943422,128.90253,132.33649,45,30,32,49,50,34.542,30.556,31.942,37.272,37.452
44,756576.94,438706.56,620781.8,955862.44,964515.0,1.7424784e6,1.0624654e6,1.2233944e6,3.8806784e8,8.192025e9,2595.3481,2508.97,2555.9048,2632.4072,2633.8354,2749.872,2669.1584,2690.253,2825.9749,2837.6743,99.813194,64.462685,70.31119,117.49687,121.76043,57.51646,26.474205,31.493908,128.90253,132.33649,45,30,32,49,50,34.318,31.186,31.92,37.364,37.602
45,756576.94,438706.56,615448.9,955861.9,964515.0,1.7424784e6,1.0624654e6,1.2865038e6,3.8806784e8,8.192025e9,2595.3481,2508.97,2554.5415,2632.407,2633.8354,2749.5078,2669.1584,2688.6016,2825.9749,2864.656,99.813194,63.719513,69.07755,117.49687,121.76043,56.680645,26.474205,31.382719,129.28217,132.33649,47,29,31,50,50,33.644,31.376,31.87,37.118,37.922
46,743058.25,438706.56,606527.4,953517.6,958877.75,1.7424784e6,1.0624654e6,1.3002195e6,3.8806784e8,8.245144e9,2592.4905,2508.97,2554.5408,2632.0178,2632.9062,2743.0833,2669.1584,2685.4468,2873.3179,2890.1335,96.67788,63.719513,70.31119,117.49687,121.76043,59.25843,21.668428,28.842264,147.47954,154.0479,42,29,32,50,50,33.776,31.892,32.662,37.134,37.428
47,743058.25,438706.56,606527.4,953517.6,957995.5,1.7412812e6,1.0624654e6,1.3002195e6,3.8806784e8,8.245144e9,2592.4905,2508.97,2554.5408,2632.0178,2632.7603,2743.0833,2671.7637,2685.4468,2878.4805,2890.1335,96.67788,69.07755,72.50841,117.49687,121.76043,59.25843,21.668428,33.9303,152.64542,154.0479,42,30,33,50,50,34.072,31.658,32.458,36.93,37.072
48,740755.75,424822.9,585964.0,953517.6,957995.5,1.7412812e6,1.0624654e6,1.3002195e6,1.7522771e8,3.8806784e8,2583.8218,2503.8728,2546.7847,2632.0178,2632.7603,2743.0833,2671.7637,2685.4468,2889.8687,2890.1335,94.40599,69.07755,72.50841,117.49687,117.49687,61.29075,21.668428,33.9303,154.0479,164.03569,42,30,33,50,50,34.528,31.838,32.572,36.628,37.854
49,740755.75,424822.9,585914.44,953517.6,957995.5,1.7066469e6,1.0624654e6,1.3002195e6,1.7522771e8,3.8806784e8,2583.8218,2503.8728,2546.7715,2632.0178,2632.7603,2743.0833,2671.7637,2685.4468,2828.179,2879.5173,96.67788,69.07755,81.52844,117.49687,117.49687,61.29075,21.668428,33.9303,134.56192,153.68546,42,30,34,49,50,33.96,31.964,32.414,37.074,37.442
50,740755.75,424822.9,538570.2,953517.6,957995.5,1.7066469e6,1.0624654e6,1.3002195e6,1.7522771e8,3.8806784e8,2583.8218,2503.8728,2533.459,2632.0178,2632.7603,2743.0833,2671.7637,2685.4468,2815.8784,2905.8347,96.70857,69.07755,81.52844,117.49687,117.49687,66.764946,21.668428,31.681011,134.00404,166.50908,43,30,34,50,50,34.498,32.34,32.726,36.656,37.784
51,740755.75,418973.28,538570.2,953517.6,957995.5,1.7066469e6,1.0624654e6,1.2130184e6,1.7522771e8,3.8806784e8,2583.8218,2501.6753,2533.459,2632.0178,2632.7603,2742.401,2671.7637,2686.8079,2815.8784,2907.3357,96.67788,69.07755,80.59048,117.49687,117.49687,70.388824,24.222416,31.681011,134.00404,171.57199,42,30,34,49,50,34.236,33.01,33.146,38.246,38.358
52,740755.75,418163.75,538570.2,953517.6,957995.5,1.7066469e6,1.0624654e6,1.2130184e6,1.7522771e8,3.8806784e8,2583.8218,2501.3687,2533.459,2632.0178,2632.7603,2742.401,2671.5112,2678.8918,2815.8784,2904.7737,95.91581,69.07755,80.59048,117.49687,117.49687,70.388824,24.222416,33.9303,134.00404,169.0106,42,30,34,49,50,34.354,32.188,32.724,37.538,38.466
53,740755.75,418163.75,538570.2,953517.6,957995.5,1.7066469e6,1.0624654e6,1.3903144e6,1.7522771e8,3.8806784e8,2583.8218,2501.3687,2533.459,2632.0178,2632.7603,2758.7942,2671.7637,2685.7332,2868.99,2870.0815,98.313705,72.50841,81.52844,117.49687,117.49687,70.388824,24.222416,33.9303,134.00404,155.91962,43,33,35,50,50,34.492,32.196,33.124,36.86,38.082
54,740755.75,418163.75,538570.2,953517.6,957995.5,1.7066469e6,1.0624654e6,1.3903144e6,1.7522771e8,3.8806784e8,2583.8218,2501.3687,2533.459,2632.0178,2632.7603,2758.7942,2671.7637,2686.8079,2858.567,2870.0815,98.313705,72.50841,81.52844,117.49687,117.49687,74.48629,24.222416,33.9303,134.00404,155.91962,43,33,35,50,50,34.288,33.11,33.41,37.418,37.822
55,649485.1,418163.75,538570.2,953517.6,957995.5,1.7066469e6,1.0244991e6,1.2125324e6,1.7522771e8,3.8806784e8,2569.8455,2501.3687,2533.459,2632.0178,2632.7603,2748.5557,2671.7637,2686.8079,2829.8376,2870.0815,101.072334,72.50841,86.32423,117.49687,119.89476,70.388824,24.222416,33.9303,136.2359,155.91962,44,33,36,50,50,34.412,32.706,33.004,37.092,38.408
56,649485.1,418163.75,526666.2,949593.6,957995.5,1.7066469e6,1.024495e6,1.2181495e6,3.8806784e8,7.262841e10,2566.7212,2501.3687,2533.459,2631.364,2632.7603,2742.401,2678.8918,2697.4233,2819.0098,2868.0354,101.89264,72.50841,87.33655,117.49687,119.89476,71.25262,25.228302,39.662327,134.00404,153.96855,47,33,37,50,50,34.61,32.548,32.856,37.968,38.362
57,649485.1,418163.75,524662.2,947616.7,954171.9,1.7066469e6,1.024495e6,1.2087945e6,2.1374664e9,7.263162e10,2566.7212,2501.3687,2533.459,2631.034,2632.1265,2741.1624,2678.8918,2686.8079,2838.7717,2872.545,101.89264,72.50841,87.33655,117.49687,119.89476,72.0271,25.228302,39.662327,134.00404,158.48438,47,33,37,50,50,34.598,32.432,32.66,37.586,37.762
58,649485.1,418163.75,524644.94,915665.7,952481.6,1.7066469e6,1.024495e6,1.2178119e6,3.8806784e8,7.263162e10,2566.7212,2501.3687,2533.4587,2625.5974,2631.8455,2736.5208,2678.8918,2697.4233,2838.7717,2865.379,101.31374,72.50841,87.33655,117.49687,119.89476,70.388824,37.158966,39.662327,134.00404,151.32022,46,33,37,50,50,34.614,32.906,32.948,38.078,38.594
59,649485.1,418163.75,524631.56,893857.7,919234.6,1.7175468e6,1.0496278e6,1.3184568e6,3.8806784e8,7.263162e10,2566.7212,2501.3687,2533.4587,2621.7769,2626.214,2745.2778,2678.8918,2697.4233,2838.7717,2875.3135,101.072334,72.50841,87.33655,117.49687,117.49687,80.30104,39.662327,45.44629,134.00404,161.25677,44,33,37,49,50,34.712,32.83,33.188,38.468,39.04
60,649485.1,418163.75,524614.44,893857.7,919234.6,1.7175468e6,1.0470401e6,1.3184452e6,9.710336e8,7.263162e10,2566.7212,2501.3687,2533.4587,2621.7769,2626.214,2741.1863,2678.8918,2697.4233,2854.097,2885.4893,100.7116,72.50841,85.69176,117.49687,117.49687,71.677986,39.662327,45.44629,134.00404,171.48845,44,33,37,50,50,34.716,32.202,32.824,37.962,38.424
61,649037.7,418163.75,522699.94,893857.7,918468.1,1.7066469e6,1.04452544e6,1.2177384e6,1.2151301e9,7.263162e10,2566.7212,2501.3687,2531.1917,2621.7769,2626.0818,2741.1863,2678.8918,2689.077,2854.097,2885.2952,103.269554,72.50841,87.33655,117.49687,117.49687,71.677986,28.869225,40.27669,134.00404,171.29582,47,33,37,50,50,34.782,32.184,32.45,38.252,38.266
62,642821.44,418163.75,522699.94,893857.7,915556.56,1.7066469e6,1.04452544e6,1.2177384e6,7.263162e10,,2562.9375,2501.3687,2531.1897,2621.7769,2625.5786,2741.1863,2678.8918,2683.9956,2838.7717,2885.8748,107.664,85.19565,91.94154,117.49687,117.49687,75.53963,24.55548,39.662327,158.4444,171.87611,48,37,39,50,50,34.756,32.21,32.48,37.538,37.828
63,636910.2,418163.75,522699.94,893857.7,903557.6,1.7066469e6,1.04452544e6,1.2177384e6,7.263162e10,,2562.9375,2501.3687,2531.188,2621.7769,2623.4875,2740.676,2678.8918,2683.9956,2838.7717,2885.8748,101.31374,85.19565,91.94154,117.49687,117.49687,71.677986,29.02223,39.662327,159.8884,171.87611,46,37,39,49,50,34.472,31.81,32.452,38.212,38.232
64,636881.75,418163.75,522699.94,883931.7,893857.7,1.7066469e6,1.0439834e6,1.2175946e6,7.263162e10,,2562.9375,2501.3687,2531.186,2620.0068,2621.7769,2740.676,2678.8918,2683.3845,2838.7717,2862.1694,101.31374,85.19565,91.94154,117.49687,117.49687,74.42638,25.965485,39.662327,148.17874,159.8884,46,37,39,49,50,34.172,31.612,31.89,37.764,37.864
