-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9868,2991.159,3037.2283,32.95837,13.110977,9.191493e6,7.0060395e6,0.16624767,0.16191876,2991.159,1472.0778,5.844,Inf,15,"(34.822132 / ((sin(18.882303) - X2) * ((log(abs(-7.364347)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.7483]]"
2,17839,2991.159,3037.2283,32.95837,13.110977,9.191493e6,7.0060395e6,0.16624767,0.16191876,2991.159,1472.0778,5.658,Inf,15,"(34.822132 / ((sin(18.882303) - X2) * ((log(abs(-7.364347)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.7483]]"
3,26148,2991.159,3037.2283,32.95837,13.110977,9.191493e6,7.0060395e6,0.16624767,0.16191876,2991.159,1472.0778,6.016,Inf,15,"(34.822132 / ((sin(18.882303) - X2) * ((log(abs(-7.364347)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.7483]]"
4,34148,2991.1306,3037.0154,32.95837,12.926561,9.189839e6,7.0014005e6,0.16639775,0.16247368,2991.1306,1472.0347,6.242,Inf,15,"(-83.386955 / ((sin(18.771427) - X2) * ((log(abs(-7.446407)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.4744]]"
5,43501,2991.1304,3038.5159,37.352818,10.032614,9.18984e6,7.0014145e6,0.16639769,0.16247201,2991.1304,1472.0347,6.716,Inf,17,"(-83.282974 / ((sin(sin(log(abs(25.020712)))) - X2) * ((log(abs(-7.4463344)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.474]]"
6,52855,2991.1304,3038.5159,37.352818,10.032614,9.18984e6,7.0014145e6,0.16639769,0.16247201,2991.1304,1472.0347,7.126,Inf,17,"(-83.282974 / ((sin(sin(log(abs(25.020712)))) - X2) * ((log(abs(-7.4463344)) + (X3 / X3)) - X2))) [likelihood params: Float32[3031.474]]"
7,62470,2990.745,3052.5762,37.429947,24.401077,9.167529e6,7.958478e6,0.1684215,0.047985494,2990.745,1480.2365,7.786,Inf,18,"((X2 + 14245.567) / sqrt(abs((X3 + (1.58577e6 - ((-48157.535 + -47526.93) + exp(sqrt(abs((208.4975 - X2)))))))))) [likelihood params: Float32[3027.793]]"
8,71945,2990.745,3057.1448,37.429947,28.969696,9.167533e6,7.9591495e6,0.16842109,0.047905207,2990.745,1480.2422,8.138,Inf,18,"((X2 + 14247.828) / sqrt(abs((X3 + (1.58577e6 - ((-48157.535 + -47526.93) + exp(sqrt(abs((208.4975 - X2)))))))))) [likelihood params: Float32[3027.7925]]"
9,82337,2990.745,3057.1448,37.429947,28.969696,9.167533e6,7.9591495e6,0.16842109,0.047905207,2990.745,1480.2422,8.718,Inf,18,"((X2 + 14247.828) / sqrt(abs((X3 + (1.58577e6 - ((-48157.535 + -47526.93) + exp(sqrt(abs((208.4975 - X2)))))))))) [likelihood params: Float32[3027.7925]]"
10,93490,2986.5906,3038.256,30.761145,20.904293,8.930335e6,6.986893e6,0.18993717,0.16420913,2986.5906,1471.3923,9.136,Inf,14,"((sqrt(abs((-7032.4863 - (X2 / sin(sqrt(abs((X1 + -1.2649311e6)))))))) * X1) * X2) [likelihood params: Float32[2988.3665]]"
