id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(x0) ^ t0) + (Exp((((Sin((Abs(Sin(Sin(Log((x2 + (Abs(t1) ^ (Abs(x1) ^ x4))))))) ^ t2)) * Sin(t3)) * Sqrt(Abs(Exp(x0)))) + Sqrt(Abs(Sin(x0))))) / ((Sin(x5) - (t4 * x2)) - (Log(Exp((Abs(x0) ^ t5))) / Sin((Sin(x2) / (t6 * x2))))))),0.5963907665945197;-0.22791413773136932;2.117965837590289;-7.596735655351415e-2;-1.3654676364233271;0.45537933006982484;-0.8236671512350633,50,0.607829099982447,0.630749940687383,0.26166980237148096,0.10495924803011258
