id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,22.471303752624884,22.471303752624884,1,243.42300363750886,256.93591490430424,251.4104033702513,-2.220446049250313e-16,-5.184293137318496e-3,-4.324358799875805e-3,243.42300363750886,256.93591490430424,251.4104033702513,243.42300363750886,256.93591490430424,251.4104033702513
1,(1394.247119021607 / x1),1394.247119021607,3,237.91512472631305,246.11821177205184,245.4529170715768,2.2626780661197388e-2,3.71367085039368e-2,1.947437238534011e-2,237.91512472631305,246.11821177205184,245.4529170715768,241.21096159231737,249.41404863805616,248.7487539375811
12,Sqrt(Abs((-53717.651599383375 / (((x1 + x5) * Exp(x0)) - (Abs((x4 - (x0 * ((x7 + x7) * (x4 * 509.33627721487545))))) ^ x8))))),-53717.651599383375;509.33627721487545,25,148.54718267167752,158.6897276957129,149.7601325712715,0.3897570054928531,0.3791742901284193,0.4017441318968744,148.54718267167752,158.6897276957129,149.7601325712715,209.24550125282846,219.38804627686383,210.45845115242244
13,Sqrt(Abs((-57385.664193021345 / ((((x1 + x5) + x5) * Exp(x0)) - (Abs(((x0 * ((x0 + x7) * (x4 * -80.53908041411707))) - x6)) ^ x8))))),-57385.664193021345;-80.53908041411707,27,145.82545486315968,155.00401150718116,151.0531822778214,0.400938067955507,0.393593543361483,0.3965787079525256,145.82545486315968,155.00401150718116,151.0531822778214,213.52670989071493,222.7052665347364,218.75443730537665
14,Sqrt(Abs(((53955.638160386836 - ((Abs((x1 * x0)) ^ Sqrt(Abs((x5 - x8)))) - Exp(x0))) / ((x1 * Exp(x0)) - (Abs((x0 * (x4 * 482.13235700788323))) ^ x8))))),53955.638160386836;482.13235700788323,31,144.53139268683896,155.19500282830225,148.51197592533686,0.4062541726661685,0.3928463474072389,0.40673021881414495,144.53139268683896,155.19500282830225,148.51197592533686,211.62387223111494,222.28748237257827,215.60445546961284
15,Sqrt(Abs(((38313.08515694628 - (((Abs((x0 * (x1 - x5))) ^ Sqrt(Abs((x5 - x8)))) * x0) - Exp(x0))) / ((x1 * Exp(x0)) - (Abs((x0 * (x4 * -42.57144565562969))) ^ x8))))),38313.08515694628;-42.57144565562969,35,177.65239644869638,187.11347919061717,176.3436659997861,0.27019059910522736,0.2679749330227479,0.2955492815353752,177.65239644869638,187.11347919061717,176.3436659997861,254.68450259212437,264.14558533404517,253.37577214321414
16,Sqrt(Abs(((54786.938507337705 - (((Abs((x0 * (x1 - x8))) ^ Sqrt(Abs((x5 - x8)))) * x0) - x8)) / (((x1 + x5) * Exp(x0)) - (Abs((x0 * (x4 * -189.74131972470153))) ^ x8))))),54786.938507337705;-189.74131972470153,36,142.6635260938538,153.4758224186675,148.12049300157346,0.41392750906031905,0.3995721223752028,0.40829409935018923,142.6635260938538,153.4758224186675,148.12049300157346,224.74190553262298,235.55420185743668,230.19887244034265
17,Sqrt(Abs(((54907.92710927062 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - Exp(x5))) / (((x1 + x5) * Exp(x0)) - (Abs((x0 * (x4 * 157.60033492542263))) ^ x8))))),54907.92710927062;157.60033492542263,37,141.00756694474535,152.50662861433628,146.3800297498961,0.42073031374337366,0.40336380089349244,0.41524683326980094,141.00756694474535,152.50662861433628,146.3800297498961,230.37322358111828,241.8722852507092,235.74568638626903
18,Sqrt(Abs(((-58319.650392207244 - (Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x8))))) / (((((x1 + x5) + x5) + x5) * Exp(x0)) - (Abs(((x0 * ((x0 + x7) * (x4 * -75.54611440374227))) - x6)) ^ x8))))),-58319.650392207244;-75.54611440374227,42,149.23026680973388,159.08379207110872,153.71920260411363,0.3869508444980049,0.3776326320819746,0.38592859515346345,149.23026680973388,159.08379207110872,153.71920260411363,252.13617445161788,261.9896997129927,256.62511024599763
19,Sqrt(Abs(((54228.52385536305 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - Exp(x5))) / (((x1 + x5) * Exp(x0)) - (Abs(((Sin(x0) - (x0 * (x0 * (x4 * 148.0653858417405)))) - x6)) ^ x8))))),54228.52385536305;148.0653858417405,44,142.49040162602316,152.23011078017882,148.27886119875564,0.41463871739003166,0.4044455935411685,0.4076614563252503,142.49040162602316,152.23011078017882,148.27886119875564,255.8189353882718,265.5586445424275,261.6073949610043
20,Sqrt(Abs(((58262.566571121446 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - x5)) / (((x1 + x5) * Exp(x0)) - (Abs(((Sin(x0) - (x0 * ((Abs(x8) ^ (x4 + x6)) * (x4 * 146.22464264788476)))) - x6)) ^ x8))))),58262.566571121446;146.22464264788476,48,143.24669429201225,151.92309260517723,151.5878164034701,0.41153181025846364,0.405646709575625,0.39444297264389594,143.24669429201225,151.92309260517723,151.5878164034701,265.07486808642955,273.75126639959456,273.41599019788737
21,Sqrt(Abs(((61126.0425293616 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - Exp(x5))) / (((((x1 + x5) + x5) + x5) * Exp(x0)) - (Abs(((x2 - (x0 * ((x0 + x7) * (x4 * 73.22585769114961)))) - x6)) ^ x8))))),61126.0425293616;73.22585769114961,49,142.32198085034724,152.34893300464844,146.96574727587407,0.415330602598739,0.4039807374164147,0.4129070320092726,142.32198085034724,152.34893300464844,146.96574727587407,267.0884733511374,277.11542550543857,271.7322397766642
22,Sqrt(Abs(((62228.3764264764 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - x8)) / (((((x1 + x5) + x5) + x5) * Exp(x0)) - (Abs(((Sin(x0) - (x0 * ((Abs(x8) ^ (x4 + x6)) * (x4 * -185.633435026773)))) - x6)) ^ x8))))),62228.3764264764;-185.633435026773,52,142.68758247187648,151.83703521058996,147.3505868072996,0.4138286836507924,0.4059833831830483,0.4113696902347931,142.68758247187648,151.83703521058996,147.3505868072996,275.8486096425187,284.9980623812321,280.5116139779418
23,Sqrt(Abs(((65654.06645792043 - (((Abs((x0 * (x1 - x0))) ^ Sqrt(Abs((x5 - x2)))) * x7) - Exp(x5))) / (((((x1 + x5) + x5) + x5) * Exp(x0)) - (Abs(((Sin((x0 + x7)) - (x0 * ((x0 + x7) * (x4 * 68.74451015832953)))) - x6)) ^ x8))))),65654.06645792043;68.74451015832953,52,142.71773758960373,157.82414872153467,151.1590289578183,0.4137048041600433,0.382560606866731,0.3961558758119541,142.71773758960373,157.82414872153467,151.1590289578183,278.71197810430215,293.8183892362331,287.1532694725167
