id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,22.096459946021778,22.096459946021778,1,242.78898329848724,237.8779171741342,249.32702862745924,0.0,-5.087644892699528e-3,-3.7857634898719184e-5,242.78898329848724,237.8779171741342,249.32702862745924,242.78898329848724,237.8779171741342,249.32702862745924
1,(1357.0530957368228 / x1),1357.0530957368228,3,242.97380486846143,223.77674888833934,245.59710749470088,-7.612436423731772e-4,5.44929592717055e-2,1.4922663730493335e-2,242.97380486846143,223.77674888833934,245.59710749470088,246.26964173446575,227.07258575434366,248.8929443607052
2,Exp((3.3541755460903118 - x0)),3.3541755460903118,4,144.7529310952305,143.22721530569046,154.1506879732006,0.4037911888396115,0.3948328359931127,0.38170953786160233,144.7529310952305,143.22721530569046,154.1506879732006,150.29810853971006,148.77239275017,159.69586541768015
3,(29.12147083078425 - (x0 * 21.36373173174428)),29.12147083078425;21.36373173174428,5,142.05931327486766,140.69478551427346,152.1335307092183,0.4148856700791136,0.40553292083137105,0.38980025165180143,142.05931327486766,140.69478551427346,152.1335307092183,148.9907850804671,147.6262573198729,159.06500251481773
4,(29.12172162382042 / Exp((x0 * 1.322801043940141))),29.12172162382042;1.322801043940141,6,142.05931331823746,140.69507582006383,152.1335508593112,0.4148856699004819,0.40553169422418267,0.3898001708308175,142.05931331823746,140.69507582006383,152.1335508593112,151.71594079284205,150.35170329466843,161.7901783339158
5,(29.045462964501358 - ((x0 * 0.3310969432662964) * x1)),29.045462964501358;0.3310969432662964,7,141.43539194423207,136.74586600357338,152.09994361140843,0.41745547914606174,0.4222179929811114,0.38993496776951564,141.43539194423207,136.74586600357338,152.09994361140843,152.70145733127077,148.0119313906121,163.36600899844714
6,(((4.931681468040712 / Exp(x0)) - x8) * 5.949641598880859),4.931681468040712;5.949641598880859,8,137.79615040637535,134.7833285693378,146.9867075359686,0.43244479821818205,0.4305101545706449,0.41044389405245285,137.79615040637535,134.7833285693378,146.9867075359686,153.36343159881784,150.3506097617803,162.5539887284111
7,(((Abs(-0.40232199126348983) ^ x0) * 29.147486657284997) + (x8 * -6.868694275682105)),-0.40232199126348983;29.147486657284997;-6.868694275682105,10,137.68957863347933,134.1987759734927,146.662197982626,0.4328837463592722,0.4329800206214889,0.41174548514064446,137.68957863347933,134.1987759734927,146.662197982626,153.81541385653182,150.3246111965452,162.7880332056785
8,((30.23271227008083 - (Abs(7.8200043437705675) ^ x8)) - ((x0 * 0.2729359898578528) * x1)),30.23271227008083;7.8200043437705675;0.2729359898578528,12,136.9325954845329,130.90246061213702,146.54708157856172,0.43600161084662326,0.4469076936174792,0.41220721110245784,136.9325954845329,130.90246061213702,146.54708157856172,158.33760712414136,152.30747225174548,167.95209321817015
9,(((166.70651445748481 / Log(x1)) - (Abs(-7.626657742126836) ^ x8)) - (Exp(x0) * 10.160947768716543)),166.70651445748481;-7.626657742126836;10.160947768716543,14,137.36390199043217,130.3372979746302,146.7759682864645,0.434225144303374,0.4492956327379368,0.41128915831743784,137.36390199043217,130.3372979746302,146.7759682864645,167.29750819935475,160.27090418355277,176.70957449538707
10,(((124.120370078668 / Log(x1)) - (Abs(-7.920679164977304) ^ x8)) - ((x0 * 0.2658177382319788) * x1)),124.120370078668;-7.920679164977304;0.2658177382319788,15,137.97579991644014,128.54728774201976,147.55818081443735,0.43170485727183394,0.4568588281383371,0.4081517441951288,137.97579991644014,128.54728774201976,147.55818081443735,168.7369439991472,159.30843182472682,178.3193248971444
11,(((124.15452970875788 / Log(x1)) - (Abs((2.2799651672541863 * Sqrt(Abs(x4)))) ^ x8)) - ((x0 * 0.26712955724735515) * x1)),124.15452970875788;2.2799651672541863;0.26712955724735515,19,137.5377933234897,127.03494614206238,147.3611073273035,0.43350892015392917,0.46324881118103267,0.40894219579179236,137.5377933234897,127.03494614206238,147.3611073273035,178.302012961062,167.79916577963468,188.1253269648758
12,((30.672932808590208 - (Abs((2.4723795194337495 * Sqrt(Abs(x4)))) ^ x8)) - (Exp((Abs(Log(x1)) ^ x0)) * (1.239970900417806 / x5))),30.672932808590208;2.4723795194337495;1.239970900417806,21,139.96204800860326,126.21057411676594,150.1741150788597,0.4235238926119951,0.4667319682023465,0.39765936672643687,139.96204800860326,126.21057411676594,150.1741150788597,186.13113644291093,172.3796625510736,196.34320351316737
13,(x8 + ((((128.98818316157997 / Log(x1)) - (Abs(x5) ^ x2)) - (Abs(11.146303956881429) ^ x8)) - (x1 * (x0 / x5)))),128.98818316157997;11.146303956881429,22,140.76380231756988,124.26611568220491,149.57032833017374,0.42022162453510736,0.47494774195638545,0.4000811242468638,140.76380231756988,124.26611568220491,149.57032833017374,190.4619353133299,173.96424867796492,199.26846132593374
14,((x0 - (Exp((Abs(Log(x1)) ^ x0)) * (1.3633120006468464 / x5))) + ((126.04086070299361 / Log(x1)) - (Abs((0.517544222124973 * x4)) ^ x8))),1.3633120006468464;126.04086070299361;0.517544222124973,24,142.9952260969965,123.8047611100366,153.68891831698872,0.4110308295117463,0.4768970686778805,0.38356167214588366,142.9952260969965,123.8047611100366,153.68891831698872,199.42411196115032,180.2336469741904,210.11780418114253
15,(x5 + ((((108.84108472954593 / Log(x1)) - (Abs(x5) ^ x2)) - (Abs((2.9167806069983144 * Sqrt(Abs(x4)))) ^ x8)) - (x1 * (x0 / x5)))),108.84108472954593;2.9167806069983144,26,141.97976580226836,122.98324810055722,151.1059019049565,0.41521331045026455,0.48036814571502273,0.39392201780573644,141.97976580226836,122.98324810055722,151.1059019049565,202.6780843834193,183.68156668170815,211.80422048610745
16,((x2 * -2.3792109265142636) + ((Exp((Abs(Log(x1)) ^ x0)) * (-1.2781134498402533 / x5)) + ((127.70981803449025 / Log(x1)) - (Abs((-0.5201341680986086 * x4)) ^ x8)))),-2.3792109265142636;-1.2781134498402533;127.70981803449025;-0.5201341680986086,26,141.57183179477678,122.24445210108244,151.93042134138355,0.4168935102762594,0.4834897248005865,0.39061491285477323,141.57183179477678,122.24445210108244,151.93042134138355,204.909207705543,185.58182801184864,215.26779725214976
