id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 - (Sqrt(Abs(x1)) - (((t1 * Sqrt(Abs(x1))) + (t2 + (t3 * Sqrt(Abs(Sqrt(Abs(x1))))))) / x0))),-22.08695716401544;-1105.3740602000407;7092.850236715574;11662.269165341932,19,12.17782900157326,9.21720481264374,0.990470947638568,0.9896892708023409
