id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp((Abs(Sin((Exp(x0) * (t0 + (t1 - x8))))) ^ t2)) * (Sin((Exp((Abs((Sin(t3) / t4)) ^ t5)) - (((((x7 * t6) * Exp(x8)) - (x5 - x1)) + (Sqrt(Abs(x1)) + x8)) * t7))) - ((t8 - Sin(x7)) * x0))) - t9),0.6825807379794901;1.0600176545065514;-2.389502160704115;1.7194002742819972;-1.5922236515709725;2.0770452686082295;0.7789500000109306;0.12208195661261002;7.307421419099198;-29.74986090650924,48,133.7167461251449,146.67314759433893,0.44519179096279227,0.4117015668125771
