gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,3722.2837,1616.5892,2015.8224,6372.05,8233.022,10858.687,2061.9736,3726.9683,32268.594,51870.633,2787.1123046875,2576.939697265625,2632.558349609375,2922.583740234375,2987.154296875,2897.12353515625,2707.759765625,2735.836669921875,3094.364013671875,3.4028234663852886e38,72.062294,24.953299,30.761145,124.0357,140.8186,29.130394,12.791273,15.245254,73.204575,3.4028235e38,29,12,14,48,53,24.328888,20.539682,21.756098,27.402985,28.683762
12,3628.4856,1616.5892,1850.8682,5474.992,8213.443,9996.177,1963.912,3268.8845,30885.191,48099.066,2780.680908203125,2576.939697265625,2611.04443359375,2884.347412109375,2986.553955078125,2900.83447265625,2695.5673828125,2740.205810546875,3167.6279296875,3.4028234663852886e38,76.94848,30.761145,39.143948,131.70006,143.63716,31.696247,13.302954,15.245254,128.03853,3.4028235e38,31,14,17,50,56,25.923077,21.722488,23.013275,29.068441,30.457365
13,3377.102,1404.179,1692.5363,4903.4805,6636.7793,9996.177,1828.1775,3267.9905,35419.36,51870.633,2762.587890625,2541.44140625,2588.509033203125,2856.565673828125,2932.84130859375,2893.113037109375,2688.60400390625,2726.994384765625,3094.364013671875,3.4028234663852886e38,79.51701,41.446533,48.33894,131.70006,159.02686,31.18406,12.791273,16.317228,128.03853,3.4028235e38,32,18,21,50,62,27.3125,23.055555,23.969433,30.892405,32.589577
14,3071.8787,1401.3662,1616.5892,4872.267,6636.7793,10072.156,1857.2251,3043.4893,35419.36,48099.066,2738.71630859375,2540.936279296875,2576.939697265625,2854.95654296875,2932.84130859375,2892.6162109375,2690.485595703125,2717.47900390625,3121.856201171875,3.4028234663852886e38,82.00192,32.95837,48.354286,139.87004,161.59181,33.691406,14.118277,17.056759,163.36192,3.4028235e38,33,15,21,52,63,28.510416,24.36214,25.17213,32.420765,33.95029
15,2781.8955,1336.1051,1616.5892,4696.9346,6636.7793,10291.447,1828.1775,2960.2102,30986.873,41494.293,2713.728759765625,2528.918701171875,2576.939697265625,2845.720703125,2932.84130859375,2882.9521484375,2690.485595703125,2717.47900390625,3272.46728515625,3.4028234663852886e38,87.208275,32.95837,47.827156,155.70438,167.89911,36.585487,15.80843,17.056759,307.34726,3.4028235e38,34,15,21,59,64,29.97659,25.67033,26.238268,33.815475,35.365334
16,2728.7312,1173.6223,1461.0696,4696.9346,6387.864,10424.826,1828.1775,2408.0286,32268.594,48099.066,2708.866455078125,2496.243408203125,2551.44970703125,2845.720703125,2923.208251953125,2865.33837890625,2673.244140625,2701.184326171875,3.4028234663852886e38,3.4028234663852886e38,99.39626,32.95837,47.827156,161.59181,178.73131,39.510532,15.80843,17.738716,3.4028235e38,3.4028235e38,39,15,21,62,66,31.22289,26.889261,27.606272,35.459015,36.58968
17,2632.6904,1173.6223,1426.1506,4174.7495,5928.752,10195.085,1814.7042,2481.037,38954.6,58443.574,2699.8369140625,2496.243408203125,2545.354248046875,2816.02099609375,2904.41259765625,2865.33837890625,2673.244140625,2695.5673828125,3272.46728515625,3.4028234663852886e38,101.88117,41.74727,50.3558,171.85161,222.06012,39.92343,15.972901,19.061565,307.34726,3.4028235e38,41,19,23,64,82,32.743095,28.192547,28.534014,36.677597,37.66259
18,2517.393,1081.9031,1297.5665,4174.7495,5901.468,9717.284,1598.106,2320.6187,38954.6,52547.715,2688.551513671875,2475.7373046875,2521.54296875,2816.02099609375,2903.250244140625,2864.21826171875,2645.9306640625,2683.230712890625,3309.30908203125,3.4028234663852886e38,105.61396,43.749115,52.753696,207.7609,224.76817,43.734566,16.679409,21.066795,307.34726,3.4028235e38,41,19,24,77,83,33.835938,29.366667,30.15674,38.04534,38.931034
19,2381.2043,1063.5687,1297.5665,4045.3596,5901.468,9686.244,1614.5945,2320.6187,30986.873,48254.508,2674.536376953125,2471.43017578125,2521.54296875,2808.087158203125,2903.250244140625,2846.444580078125,2645.9306640625,2695.5673828125,3309.30908203125,3.4028234663852886e38,110.29282,41.74727,49.906597,207.7609,224.76817,41.308056,17.7795,21.066795,287.1223,3.4028235e38,43,18,22,77,84,35.109756,30.262537,31.463068,39.448277,40.70864
20,2347.1362,1034.9565,1282.9893,4045.3596,5901.468,8331.879,1598.106,1894.9528,23449.76,42060.312,2670.90478515625,2464.55810546875,2518.69580078125,2808.087158203125,2903.250244140625,2843.771728515625,2610.95654296875,2692.105712890625,3309.30908203125,3.4028234663852886e38,115.42272,41.74727,49.906597,210.32585,224.76817,43.734566,17.7795,20.568283,264.16376,3.4028235e38,45,18,23,81,85,36.440098,31.510416,32.621983,40.240246,41.820515
21,2347.1362,1026.9501,1282.9893,4011.4343,4955.673,7638.273,1598.106,1894.9528,26707.947,42060.312,2670.90478515625,2462.60107421875,2518.69580078125,2805.965087890625,2859.233642578125,2846.444580078125,2588.498291015625,2682.8212890625,3309.30908203125,3.4028234663852886e38,121.39664,41.74727,57.15285,216.4027,233.41039,45.55829,19.578793,21.158531,293.37714,3.4028235e38,46,19,25,82,87,37.770687,32.900784,33.398476,41.41928,43.01798
22,2260.2302,947.85974,1201.8286,3979.1726,4881.6216,6878.562,1559.411,1814.7042,23449.76,41079.234,2661.39697265625,2442.4052734375,2502.227783203125,2803.929931640625,2855.439453125,2846.444580078125,2588.498291015625,2679.075439453125,3.4028234663852886e38,3.4028234663852886e38,119.27552,43.944492,57.15285,218.02069,241.21523,48.95242,18.766352,20.568283,3.4028235e38,3.4028235e38,46,20,24,84,90,38.833714,34.21678,34.813107,42.46875,43.808945
23,2218.1462,916.71906,1172.511,3851.9487,4304.021,6686.8994,1530.3588,1841.7834,28425.305,41586.027,2656.66064453125,2433.98681640625,2496.00439453125,2795.7412109375,2823.705810546875,2848.47216796875,2588.498291015625,2671.02783203125,3.4028234663852886e38,3.4028234663852886e38,127.27836,46.141716,57.15285,222.06012,241.21523,51.491684,18.526522,22.671661,3.4028235e38,3.4028235e38,48,21,25,84,90,39.748917,35.177303,35.853146,43.456966,45.015533
24,2193.3394,916.71906,1126.5808,3825.737,4304.021,6211.184,1530.3588,1814.7042,23882.64,41586.027,2653.826416015625,2433.98681640625,2485.9345703125,2794.0205078125,2823.705810546875,2847.06494140625,2588.498291015625,2671.02783203125,3.4028234663852886e38,3.4028234663852886e38,127.27836,46.141716,57.15285,218.02069,233.41039,49.399876,18.526522,22.671661,3.4028235e38,3.4028235e38,48,21,25,83,87,40.714287,36.16892,36.747456,44.35225,45.829025
25,2091.0337,843.18713,1023.3025,3518.38,4021.4993,5922.1934,1459.6257,1749.7466,24158.354,41586.027,2641.789306640625,2412.91650390625,2461.7041015625,2772.91552734375,2806.596435546875,2845.755859375,2588.498291015625,2671.02783203125,3.4028234663852886e38,3.4028234663852886e38,131.70006,49.906597,59.94738,221.68082,233.41039,50.159035,19.578793,24.937033,3.4028235e38,3.4028235e38,50,22,25,84,91,41.73306,37.23956,37.44902,45.438183,46.560974
26,2000.5972,794.2625,1023.3025,3406.008,3650.3228,5906.5137,1530.3588,1749.7466,22722.566,34822.395,2630.647705078125,2397.853271484375,2461.7041015625,2764.735595703125,2782.192626953125,2825.8466796875,2602.70654296875,2671.02783203125,3.4028234663852886e38,3.4028234663852886e38,135.40251,52.753696,62.122665,227.47621,248.0714,52.018555,20.555641,24.204357,3.4028235e38,3.4028235e38,52,23,26,85,94,42.669247,38.225,38.491524,46.420593,47.492172
27,1959.5242,794.2625,1023.3025,3406.008,3592.4548,6019.3823,1459.6257,1640.9916,19819.25,34108.59,2625.420166015625,2397.853271484375,2461.7041015625,2764.735595703125,2778.165771484375,2823.607177734375,2602.70654296875,2667.846923828125,3.4028234663852886e38,3.4028234663852886e38,139.15477,54.930614,62.345276,227.47621,248.0714,55.783,21.396614,24.937033,3.4028235e38,3.4028235e38,55,23,26,87,94,43.566547,38.862144,39.307217,47.142395,48.403942
28,1959.5242,794.2625,1023.3025,3302.8967,3592.4548,6059.9004,1404.1869,1632.5464,18789.008,32787.582,2625.420166015625,2397.853271484375,2461.7041015625,2756.989013671875,2778.165771484375,2820.58447265625,2602.70654296875,2653.22998046875,3.4028234663852886e38,3.4028234663852886e38,139.15477,54.930614,62.345276,227.47621,248.0714,56.07399,21.396614,24.937033,3.4028235e38,3.4028235e38,53,23,26,84,94,44.27027,39.638477,40.380478,47.873905,48.953823
29,1916.513,786.0848,1018.66693,3208.5134,3592.4548,6019.3823,1448.0118,1632.5464,18789.008,32787.582,2619.8271484375,2395.245361328125,2460.56005859375,2749.682861328125,2778.165771484375,2814.0693359375,2600.637939453125,2636.145751953125,3.4028234663852886e38,3.4028234663852886e38,139.87004,54.930614,62.122665,223.15059,248.0714,55.783,22.671661,25.364182,3.4028235e38,3.4028235e38,53,23,25,84,94,45.020134,40.376015,41.16991,48.684746,49.607445
30,1860.7833,745.9081,988.8714,3208.5134,3563.5723,5715.0776,1347.9916,1459.6257,18494.041,36457.93,2612.390625,2382.02490234375,2453.0791015625,2749.682861328125,2776.131591796875,2820.58447265625,2602.70654296875,2641.466064453125,3.4028234663852886e38,3.4028234663852886e38,141.07222,54.930614,62.122665,230.84544,250.71045,56.859783,21.877014,25.072557,3.4028235e38,3.4028235e38,55,23,25,89,94,45.786556,41.08448,41.90378,49.062904,49.960842
31,1842.7722,745.6651,988.8714,3208.5134,3563.5723,5373.5,1198.5018,1448.0118,17929.342,36457.93,2609.939697265625,2381.942626953125,2453.0791015625,2749.682861328125,2776.131591796875,2811.583740234375,2602.70654296875,2635.71533203125,3.4028234663852886e38,3.4028234663852886e38,140.8186,54.930614,62.122665,230.84544,250.71045,56.859783,21.396614,23.643475,3.4028235e38,3.4028235e38,55,23,25,90,94,46.544025,41.84351,42.547737,49.797997,50.796215
32,1738.882,729.8465,988.8714,3109.3743,3563.5723,5450.059,1275.1378,1459.6257,19421.219,36457.93,2595.31640625,2376.5390625,2453.0791015625,2741.7734375,2776.131591796875,2811.583740234375,2595.522216796875,2635.71533203125,3.4028234663852886e38,3.4028234663852886e38,155.26497,59.94738,69.53896,241.01646,254.55672,60.58412,22.860487,27.465073,3.4028235e38,3.4028235e38,57,25,28,89,94,47.22239,42.114445,43.318108,50.424778,51.380127
33,1707.1559,729.8465,988.8714,3109.3743,3554.4033,5351.145,1198.5018,1490.9769,17080.781,36457.93,2590.676025390625,2376.5390625,2453.0791015625,2741.7734375,2775.482666015625,2804.417724609375,2595.522216796875,2635.71533203125,3.4028234663852886e38,3.4028234663852886e38,141.07222,57.15285,66.77497,242.79327,254.55672,60.58412,23.017998,27.465073,3.4028235e38,3.4028235e38,55,23,28,92,94,47.84,42.57471,43.88818,51.037853,51.673157
34,1662.9243,729.8465,947.2239,2987.7576,3433.6113,5008.542,1150.4375,1490.9769,16520.592,36457.93,2584.060791015625,2376.5390625,2442.23583984375,2731.71923828125,2766.769775390625,2800.6279296875,2595.522216796875,2643.082275390625,3.4028234663852886e38,3.4028234663852886e38,157.06691,57.15285,69.577385,235.67004,254.55672,61.43907,23.59381,27.641233,3.4028235e38,3.4028235e38,58,23,29,91,94,48.47278,43.660683,44.574497,51.557972,52.272972
35,1642.3527,729.8465,947.2239,2987.7576,3403.989,4969.145,1150.4375,1455.1146,16520.592,36457.93,2580.924072265625,2376.5390625,2442.23583984375,2731.71923828125,2764.586181640625,2817.216064453125,2595.522216796875,2643.082275390625,3.4028234663852886e38,3.4028234663852886e38,163.62155,59.94738,69.577385,249.14062,257.85074,63.87178,23.59381,29.942648,3.4028235e38,3.4028235e38,63,25,29,92,95,49.075,44.293076,45.18477,51.892097,52.683334
36,1593.9749,707.5313,947.2239,2718.2678,3285.1697,4809.7886,1098.9125,1455.1146,15920.439,30679.443,2573.3896484375,2368.714111328125,2442.23583984375,2707.898193359375,2755.6328125,2813.744873046875,2588.498291015625,2643.082275390625,3.4028234663852886e38,3.4028234663852886e38,161.59181,62.122665,80.59048,249.14062,257.85074,68.4361,23.017998,27.225554,3.4028235e38,3.4028235e38,63,25,32,92,95,49.64194,44.98273,45.766773,52.433247,53.13164
37,1593.9749,707.5313,947.2239,2628.0317,3285.1697,4636.455,1098.9125,1490.9769,15920.439,30679.443,2573.3896484375,2368.714111328125,2442.23583984375,2699.390625,2755.6328125,2817.216064453125,2588.498291015625,2640.05126953125,3.4028234663852886e38,3.4028234663852886e38,163.62155,62.122665,80.59048,241.10524,255.07816,68.944885,23.59381,27.225554,3.4028235e38,3.4028235e38,63,25,32,92,95,50.052555,45.59356,46.221897,52.734127,53.705288
38,1469.0702,644.25305,909.4887,2628.0317,3118.889,4587.2036,1150.4375,1490.9769,15232.016,20369.666,2552.826171875,2345.104248046875,2431.991455078125,2699.390625,2742.54345703125,2816.829345703125,2564.471435546875,2635.015380859375,3.4028234663852886e38,3.4028234663852886e38,161.59181,62.122665,81.52844,249.14062,263.39594,68.4361,23.59381,29.942648,3.4028235e38,3.4028235e38,63,25,32,94,95,50.65035,45.95802,46.707737,53.104904,54.172413
39,1442.4197,644.25305,909.4887,2610.0469,3118.889,4341.3706,1110.5851,1404.164,15085.243,20369.666,2548.21240234375,2345.104248046875,2431.991455078125,2697.66015625,2742.54345703125,2812.750732421875,2583.918701171875,2636.6328125,3.4028234663852886e38,3.4028234663852886e38,161.59181,59.94738,80.59048,249.14062,263.39594,64.10182,22.860487,26.70699,3.4028235e38,3.4028235e38,62,25,32,94,95,51.1181,46.30633,47.235622,53.38204,54.48645
40,1427.2885,644.25305,909.4887,2489.7407,3118.889,4341.3706,1098.9125,1366.8107,15085.243,20369.666,2545.55517578125,2345.104248046875,2431.991455078125,2685.768310546875,2742.54345703125,2812.750732421875,2583.918701171875,2635.015380859375,3.4028234663852886e38,3.4028234663852886e38,165.19106,62.122665,81.52844,254.55672,265.38892,67.36373,22.860487,29.37947,3.4028235e38,3.4028235e38,63,25,32,94,96,51.440613,46.79624,47.895546,53.845673,54.749363
41,1410.0413,644.25305,909.4887,2489.7407,3118.889,4207.5767,1059.1746,1214.9458,13993.214,20369.666,2542.491455078125,2345.104248046875,2431.991455078125,2685.768310546875,2742.54345703125,2801.7763671875,2564.471435546875,2635.015380859375,3.4028234663852886e38,3.4028234663852886e38,165.19106,62.169796,82.00192,254.55672,265.38892,66.75982,23.59381,29.473587,3.4028235e38,3.4028235e38,63,27,33,94,96,51.8795,47.05628,48.28179,54.10974,54.88931
42,1392.9943,644.25305,909.4887,2489.7407,3118.889,4207.5767,1059.1746,1308.6088,13993.214,20298.127,2539.42626953125,2345.104248046875,2431.991455078125,2685.768310546875,2742.54345703125,2800.312255859375,2564.471435546875,2635.015380859375,3.4028234663852886e38,3.4028234663852886e38,166.2606,62.169796,82.00192,254.55672,265.38892,65.252655,23.956425,29.639666,3.4028235e38,3.4028235e38,63,27,32,94,96,52.29147,47.592384,49.032486,54.399746,55.24566
43,1392.9943,644.25305,893.62946,2386.0562,3109.3743,3891.372,1075.5415,1308.6088,12540.434,20298.127,2539.42626953125,2345.104248046875,2427.558349609375,2675.049072265625,2741.7734375,2808.62646484375,2560.42724609375,2623.942138671875,3.4028234663852886e38,3.4028234663852886e38,173.31522,69.577385,84.486824,254.55672,265.38892,67.36373,29.473587,31.755545,3.4028235e38,3.4028235e38,64,28,34,95,98,52.646442,48.1083,49.536552,54.706467,55.493286
44,1369.627,644.25305,787.6515,2356.938,3109.3743,4207.5767,1098.9125,1308.6088,14616.723,26023.85,2535.162841796875,2345.104248046875,2395.7470703125,2671.955078125,2741.7734375,2810.05224609375,2560.42724609375,2624.092529296875,3.4028234663852886e38,3.4028234663852886e38,178.73131,69.577385,89.72795,257.85074,269.15527,67.36373,29.443687,34.31005,3.4028235e38,3.4028235e38,67,28,34,95,98,53.066402,48.591095,49.98372,55.005924,55.625603
45,1309.502,644.25305,787.6515,2162.7676,2657.0574,4068.4546,1150.4375,1219.0955,13993.214,36779.633,2523.8505859375,2345.104248046875,2395.7470703125,2650.289306640625,2702.15869140625,2781.1650390625,2560.42724609375,2624.092529296875,3.4028234663852886e38,3.4028234663852886e38,176.81683,69.577385,89.72795,258.62762,271.71368,62.257465,26.745064,29.639666,3.4028235e38,3.4028235e38,66,28,34,95,98,53.32178,49.167107,50.15529,55.31114,56.02941
46,1308.1039,644.25305,787.6515,2162.7676,2657.0574,4068.4546,1098.9125,1214.9458,13993.214,36779.633,2523.5810546875,2345.104248046875,2395.7470703125,2650.289306640625,2702.15869140625,2771.00537109375,2560.42724609375,2623.942138671875,3.4028234663852886e38,3.4028234663852886e38,168.89967,69.577385,89.72795,258.62762,271.71368,61.20542,26.745064,29.639666,3.4028235e38,3.4028235e38,64,28,34,95,98,53.636364,49.582687,50.592106,55.52806,56.25321
47,1276.9233,640.32196,787.6515,2120.1462,2657.0574,4068.4546,1098.9125,1180.7246,14616.723,36779.633,2517.50146484375,2343.561767578125,2395.7470703125,2645.2734375,2702.15869140625,2773.219482421875,2558.123046875,2623.942138671875,3.4028234663852886e38,3.4028234663852886e38,168.89967,69.577385,91.12002,257.85074,271.71368,61.813293,27.316917,30.046972,3.4028235e38,3.4028235e38,64,28,37,95,98,53.910812,50.136192,50.984146,55.79274,56.371098
48,1228.2642,637.63916,787.6515,2120.1462,2657.0574,4021.6865,978.6502,1163.295,13993.214,26023.85,2507.7109375,2342.503662109375,2395.7470703125,2645.2734375,2702.15869140625,2784.653564453125,2553.90869140625,2621.87109375,3.4028234663852886e38,3.4028234663852886e38,184.67636,69.577385,91.12002,257.85074,274.8217,62.257465,27.425644,31.463612,3.4028235e38,3.4028235e38,70,28,37,95,98,54.113342,50.430176,51.246803,56.078407,56.54639
49,1218.3939,637.63916,787.6515,2109.5266,2657.0574,3671.591,978.6502,1163.295,12540.434,19941.604,2505.677734375,2342.503662109375,2395.7470703125,2644.00830078125,2702.15869140625,2781.1650390625,2558.123046875,2618.356689453125,3.4028234663852886e38,3.4028234663852886e38,189.5635,69.577385,91.12002,257.85074,274.8217,65.6567,27.316917,31.463612,3.4028235e38,3.4028235e38,72,28,37,97,98,54.420666,51.138924,51.667057,56.310112,56.770527
50,1201.993,637.63916,787.6515,1985.6383,2657.0503,3365.5322,900.73596,1153.6304,12540.434,20258.62,2502.2626953125,2342.503662109375,2395.7470703125,2628.75634765625,2702.157958984375,2771.00537109375,2558.123046875,2609.92724609375,3.4028234663852886e38,3.4028234663852886e38,184.67636,71.380135,95.91581,257.85074,263.90573,64.159874,27.58056,31.494839,3.4028235e38,3.4028235e38,70,31,38,95,98,54.62598,51.528103,52.02726,56.47811,56.89509
51,1192.5955,633.6389,787.6515,1985.6383,2657.0503,3228.9536,900.73596,1153.6304,12165.302,20258.62,2500.28466796875,2340.91796875,2395.7470703125,2628.75634765625,2702.157958984375,2757.22314453125,2558.123046875,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,184.67636,85.69176,96.91136,257.85074,263.90573,66.41449,29.239937,34.31005,3.4028235e38,3.4028235e38,70,34,38,95,98,54.81723,51.822903,52.407543,56.68675,57.130386
52,1180.2653,633.6389,787.6515,1985.6383,2657.0503,2980.8074,853.9923,1109.7076,12540.434,20258.62,2497.66552734375,2340.91796875,2395.7470703125,2628.75634765625,2702.157958984375,2764.845703125,2558.123046875,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,182.1114,85.69176,96.91136,257.85074,265.38892,65.29839,30.046972,34.31005,3.4028235e38,3.4028235e38,70,34,38,94,98,54.97254,52.10313,52.590755,56.9,57.265507
53,1180.2653,633.6389,787.6515,1985.6383,2657.0503,2864.761,900.73596,1150.4375,14015.844,20258.62,2497.66552734375,2340.91796875,2395.7470703125,2628.75634765625,2702.157958984375,2771.00537109375,2560.42724609375,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,189.5635,85.69176,96.91136,257.85074,263.90573,66.41449,30.066893,35.393448,3.4028235e38,3.4028235e38,71,34,39,94,98,55.12513,52.503983,52.98443,57.079742,57.383118
54,1172.5525,633.6389,787.6515,1906.8252,2379.8699,2884.1597,900.73596,1150.4375,11269.377,19001.514,2496.013671875,2340.91796875,2395.7470703125,2618.55029296875,2674.39501953125,2771.00537109375,2560.42724609375,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,189.5635,85.69176,96.91136,258.62762,268.9411,65.285095,29.239937,34.69523,3.4028235e38,3.4028235e38,71,34,39,97,98,55.304443,52.73702,53.36811,57.236206,57.498386
55,1172.2751,633.6389,760.9428,1906.8252,2318.9395,2909.2803,900.73596,1150.4375,11269.377,19001.514,2495.953857421875,2340.91796875,2387.0537109375,2618.55029296875,2667.859130859375,2779.88916015625,2560.42724609375,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,190.01213,85.69176,100.28418,258.62762,268.9411,65.29839,29.239937,34.69523,3.4028235e38,3.4028235e38,71,34,39,95,98,55.525642,52.949665,53.517723,57.31475,57.60529
56,1154.4536,633.6389,760.9428,1906.8252,2318.9395,2909.2803,900.73596,1118.3534,11269.377,19001.514,2492.093505859375,2340.91796875,2387.0537109375,2618.55029296875,2667.859130859375,2779.88916015625,2560.42724609375,2616.95556640625,3.4028234663852886e38,3.4028234663852886e38,192.27156,87.208275,100.28418,262.68088,271.71368,66.41449,27.58056,33.37927,3.4028235e38,3.4028235e38,72,34,39,97,99,55.686108,53.21041,53.87115,57.41956,57.72921
57,1154.4536,633.6389,758.38074,1906.8252,2318.9395,2605.149,900.73596,1063.6083,11774.659,19001.514,2492.093505859375,2340.91796875,2386.20361328125,2618.55029296875,2667.859130859375,2757.22314453125,2595.6875,2618.356689453125,3.4028234663852886e38,3.4028234663852886e38,194.97961,84.486824,94.90313,262.68088,271.71368,65.28128,27.58056,34.31005,3.4028235e38,3.4028235e38,72,34,38,97,98,55.945946,53.407894,54.105152,57.448437,57.774025
58,1148.95,633.6389,731.07916,1906.2734,2318.9395,2605.149,900.73596,1062.8771,12165.302,18055.59,2490.88916015625,2340.91796875,2376.96484375,2618.477294921875,2667.859130859375,2742.9833984375,2595.6875,2618.356689453125,3.4028234663852886e38,3.4028234663852886e38,192.65118,85.69176,100.28418,258.62762,263.39594,66.41449,27.58056,34.31005,3.4028235e38,3.4028235e38,72,34,39,95,98,56.03212,53.5252,54.333332,57.61312,57.884697
