Id,Expression,size,MSE_train,MSE_test,FBF_train,FBF_test,R2_train,R2_test
0,(0.472914 * log_v_k_nu),1,0.05339408874511719,0.07471589100213698,-3.0759705974887996,-3.0759705974887996,0.0003185613940562826,-0.00016461978110382525
0,sin((1.009438 * log_v_k_nu)),2,0.037482318878173826,0.049746795936867046,-33.70773913802023,-33.70773913802023,0.2982298351922684,0.3340776028207745
0,((-0.434562) ^ (3.206947 * log_v_k_nu)),3,0.030349583625793458,0.034746935338149834,-49.74327982852649,-49.74327982852649,0.43177388858613797,0.5348692907905594
0,sin(exp(exp(((-0.762012) * log_v_k_nu)))),4,0.008497594594955445,0.009393149687920087,-167.5108339519158,-167.5108339519158,0.8409020962989654,0.8742610727094604
0,sin((sin((1.009438 * log_v_k_nu)) + (0.673067 * log_v_k_nu))),5,0.003679898381233215,0.003463164891725705,-238.26034976334182,-238.26034976334182,0.9311023711775338,0.9536412542136045
0,((0.325455 * log_v_k_nu) + ((-0.592563) / (((-0.264313) * log_v_k_nu) - (0.309378 ^ (2.288442 * log_v_k_nu))))),9,0.0018447747826576234,0.001655735167456262,-281.1440289686115,-281.1440289686115,0.9654608374826925,0.9778359367464449
0,(1.720716 + ((((-124.969963) * log_v_k_nu) - (-68.234505)) / ((-60.996788) - exp((4.262576 * log_v_k_nu))))),10,0.0014021450281143189,0.0013992680627622721,-308.58535807028204,-308.58535807028204,0.9737480610347962,0.98126906617597
0,(1.734694 + ((((-22.549458) * log_v_k_nu) - (-12.378981)) / ((-7.924020) - exp(exp((1.042147 * log_v_k_nu)))))),11,0.0013928617537021636,0.0014394614615558107,-307.2567526291549,-307.2567526291549,0.9739218689850286,0.9807310278164877
0,((0.026932 * log_v_k_nu) + (1.650399 + ((((-103.152382) * log_v_k_nu) - (-52.890404)) / ((-49.931358) - exp((4.040689 * log_v_k_nu)))))),12,0.001376294195652008,0.0013731674831590536,-300.33679269974084,-300.33679269974084,0.9742320583834249,0.9816184547186854
0,((11.947935 - (21.788143 * log_v_k_nu)) / (((-3.279174) - ((-7.617373) * log_v_k_nu)) - exp((2.031657 ^ exp((0.533140 * log_v_k_nu)))))),13,0.0013089367747306823,0.001339781983399097,-303.05400463986723,-303.05400463986723,0.9754931710839123,0.982065360928673
0,(1.733176 + ((3.851811 - (0.046895 ^ ((-0.807497) * log_v_k_nu))) / (((1.610425 * log_v_k_nu) - (-0.070689)) - exp(exp((1.119497 * log_v_k_nu)))))),15,0.0013006247580051422,0.0013452737971588417,-294.75579289814544,-294.75579289814544,0.9756487944690696,0.981991846208481
0,(((0.155791 * log_v_k_nu) - sin(((-0.691912) * log_v_k_nu))) + (0.889658 / ((1.375023 - ((-0.155511) * log_v_k_nu)) - sin(((0.075562 * log_v_k_nu) - sin(((-1.800902) * log_v_k_nu))))))),16,0.0012937873601913453,0.0013367598991335175,-288.32022943654385,-288.32022943654385,0.9757768090085712,0.9821058152646903
